Player,x1,y1,x2,y2,result,key pass
Adam,14.4,23.914285714285715,27.599999999999998,55.00285714285714,True,False
Adam,14.4,27.900000000000002,46.800000000000004,70.14857142857143,True,False
Adam,14.4,29.494285714285716,49.199999999999996,10.362857142857143,True,False
Adam,14.4,30.291428571428572,28.8,9.565714285714284,True,False
Adam,15.6,24.71142857142857,27.599999999999998,3.1885714285714286,True,False
Adam,16.8,27.900000000000002,38.4,19.131428571428568,True,False
Adam,16.8,30.291428571428572,37.199999999999996,31.08857142857143,False,False
Adam,19.2,8.768571428571429,12.0,42.24857142857143,True,False
Adam,20.400000000000002,7.971428571428571,27.599999999999998,15.145714285714286,True,False
Adam,22.8,3.9857142857142853,50.4,8.768571428571429,True,False
Adam,24.0,21.52285714285714,48.0,62.97428571428571,True,False
Adam,26.400000000000002,16.740000000000002,25.2,9.565714285714284,True,False
Adam,26.400000000000002,43.84285714285714,30.0,66.16285714285713,False,False
Adam,27.599999999999998,28.697142857142858,37.199999999999996,43.84285714285714,True,False
Adam,30.0,27.900000000000002,38.4,44.64,True,False
Adam,30.0,27.900000000000002,43.199999999999996,64.56857142857143,True,False
Adam,31.2,33.480000000000004,38.4,58.19142857142857,True,False
Adam,32.4,21.52285714285714,45.6,17.537142857142857,False,False
Adam,33.6,27.900000000000002,55.199999999999996,11.957142857142857,True,False
Adam,33.6,31.885714285714283,82.8,6.377142857142857,True,False
Adam,34.8,29.494285714285716,57.6,21.52285714285714,True,False
Adam,34.8,31.08857142857143,44.4,22.32,True,False
Adam,36.0,28.697142857142858,52.800000000000004,7.971428571428571,True,False
Adam,36.0,42.24857142857143,76.8,74.13428571428572,True,False
Adam,37.199999999999996,26.305714285714284,54.0,39.857142857142854,False,False
Adam,37.199999999999996,39.06,91.2,28.697142857142858,True,False
Adam,38.4,8.768571428571429,22.8,10.362857142857143,True,False
Adam,38.4,34.277142857142856,48.0,17.537142857142857,True,False
Adam,39.6,17.537142857142857,48.0,32.682857142857145,True,False
Adam,40.800000000000004,25.50857142857143,57.6,16.740000000000002,True,False
Adam,40.800000000000004,27.900000000000002,57.6,16.740000000000002,True,False
Adam,42.0,14.348571428571429,63.6,4.782857142857142,True,False
Adam,44.4,18.334285714285716,44.4,55.800000000000004,True,False
Adam,45.6,8.768571428571429,34.8,41.45142857142857,True,False
Adam,45.6,11.16,108.0,20.725714285714286,False,False
Adam,45.6,18.334285714285716,85.2,16.740000000000002,True,False
Adam,48.0,41.45142857142857,85.2,73.33714285714287,True,False
Adam,51.6,31.885714285714283,67.2,32.682857142857145,True,False
Adam,51.6,39.06,81.60000000000001,39.06,False,False
Adam,55.199999999999996,43.84285714285714,96.0,18.334285714285716,False,False
Adam,55.199999999999996,53.40857142857143,78.0,77.32285714285715,True,False
Adam,66.0,38.262857142857136,85.2,50.220000000000006,True,False
Adam,67.2,18.334285714285716,79.2,5.58,True,False
Adam,81.60000000000001,35.871428571428574,88.8,7.174285714285714,True,False
Adam,82.8,58.98857142857143,92.39999999999999,59.785714285714285,True,False
Adam,91.2,17.537142857142857,103.2,51.81428571428571,True,False
Adam,96.0,73.33714285714287,98.39999999999999,67.75714285714285,False,False
Adam,115.2,59.785714285714285,120.0,19.928571428571427,False,False
Brian,22.8,42.24857142857143,31.2,64.56857142857143,True,False
Brian,52.800000000000004,38.262857142857136,63.6,62.17714285714286,True,False
Brian,56.4,69.35142857142857,37.199999999999996,74.13428571428572,True,False
Brian,58.800000000000004,39.857142857142854,28.8,31.08857142857143,True,False
Brian,66.0,34.277142857142856,62.4,34.277142857142856,True,False
Brian,69.6,14.348571428571429,51.6,5.58,True,False
Brian,75.60000000000001,66.96000000000001,63.6,74.13428571428572,True,False
Brian,84.0,51.81428571428571,80.39999999999999,47.03142857142858,True,False
Brian,85.2,64.56857142857143,91.2,78.12,True,False
Brian,91.2,31.08857142857143,93.60000000000001,55.800000000000004,True,False
Brian,92.39999999999999,59.785714285714285,94.8,72.53999999999999,True,False
Brian,97.2,64.56857142857143,91.2,75.72857142857143,True,False
Brian,106.8,56.597142857142856,102.0,51.01714285714286,False,False
Brian,111.60000000000001,55.800000000000004,105.60000000000001,58.98857142857143,True,False
CP,10.799999999999999,66.96000000000001,7.2,64.56857142857143,True,False
CP,49.199999999999996,47.82857142857143,38.4,62.97428571428571,True,False
CP,76.8,71.74285714285715,90.0,62.97428571428571,True,False
CP,82.8,63.771428571428565,96.0,73.33714285714287,True,False
