Player,x1,y1,x2,y2,result,key pass
Jonah,38.4,28.697142857142858,50.4,62.17714285714286,True,False
Jonah,38.4,35.074285714285715,31.2,39.06,False,False
Jonah,38.4,40.65428571428571,68.4,49.42285714285714,True,False
Jonah,40.800000000000004,41.45142857142857,38.4,70.14857142857143,True,False
Jonah,43.199999999999996,65.36571428571429,57.6,62.97428571428571,True,False
Jonah,45.6,50.220000000000006,40.800000000000004,74.13428571428572,True,False
Jonah,48.0,31.08857142857143,28.8,20.725714285714286,True,False
Jonah,49.199999999999996,31.885714285714283,50.4,15.942857142857141,True,False
Jonah,49.199999999999996,55.00285714285714,79.2,50.220000000000006,False,False
Jonah,50.4,20.725714285714286,48.0,4.782857142857142,True,False
Jonah,51.6,49.42285714285714,49.199999999999996,48.62571428571429,False,False
Jonah,54.0,43.84285714285714,88.8,63.771428571428565,True,False
Jonah,56.4,26.305714285714284,73.2,27.102857142857143,False,False
Jonah,56.4,34.277142857142856,49.199999999999996,63.771428571428565,True,False
Jonah,57.6,25.50857142857143,70.8,12.754285714285714,False,False
Jonah,57.6,43.04571428571428,46.800000000000004,12.754285714285714,True,False
Jonah,58.800000000000004,39.857142857142854,28.8,40.65428571428571,True,False
Jonah,60.0,39.06,30.0,38.262857142857136,True,False
Jonah,60.0,39.857142857142854,33.6,44.64,True,False
Jonah,63.6,63.771428571428565,94.8,68.55428571428571,True,False
Jonah,67.2,20.725714285714286,70.8,6.377142857142857,True,False
Jonah,70.8,23.914285714285715,66.0,39.06,True,False
Jonah,70.8,54.205714285714286,75.60000000000001,74.13428571428572,True,False
Jonah,80.39999999999999,47.82857142857143,38.4,52.61142857142857,False,False
Jonah,82.8,34.277142857142856,114.0,7.971428571428571,True,False
Jonah,84.0,34.277142857142856,96.0,60.582857142857144,True,False
Kai,92.39999999999999,22.32,81.60000000000001,47.82857142857143,True,False
Kai,96.0,72.53999999999999,114.0,76.52571428571427,True,False
Kai,106.8,25.50857142857143,98.39999999999999,29.494285714285716,True,True
Kai,116.39999999999999,23.117142857142856,111.60000000000001,32.682857142857145,True,False
Kai,118.8,24.71142857142857,116.39999999999999,25.50857142857143,True,False
Keenai,14.4,50.220000000000006,7.2,44.64,True,False
Keenai,18.0,4.782857142857142,6.0,36.66857142857143,True,False
Keenai,20.400000000000002,26.305714285714284,16.8,6.377142857142857,True,False
Keenai,22.8,8.768571428571429,28.8,5.58,False,False
Keenai,24.0,21.52285714285714,50.4,15.145714285714286,True,False
Keenai,28.8,20.725714285714286,18.0,8.768571428571429,False,False
Keenai,28.8,20.725714285714286,91.2,10.362857142857143,True,False
Keenai,28.8,40.65428571428571,85.2,2.391428571428571,True,False
Keenai,30.0,15.942857142857141,48.0,11.16,False,False
Keenai,30.0,34.277142857142856,45.6,43.84285714285714,True,False
Keenai,33.6,37.465714285714284,25.2,51.01714285714286,True,False
Keenai,38.4,31.885714285714283,39.6,60.582857142857144,True,False
Keenai,43.199999999999996,23.117142857142856,49.199999999999996,31.885714285714283,True,False
Keenai,46.800000000000004,12.754285714285714,60.0,4.782857142857142,True,False
Keenai,48.0,2.391428571428571,50.4,0.0,False,False
Keenai,57.6,44.64,70.8,54.205714285714286,True,False
Keenai,114.0,76.52571428571427,120.0,51.01714285714286,False,False
Matt,28.8,20.725714285714286,50.4,17.537142857142857,False,False
Matt,32.4,74.93142857142857,36.0,62.97428571428571,True,False
Matt,33.6,16.740000000000002,55.199999999999996,11.16,True,False
Matt,36.0,6.377142857142857,87.60000000000001,0.0,False,False
Matt,36.0,17.537142857142857,36.0,29.494285714285716,False,False
Matt,38.4,74.93142857142857,8.4,67.75714285714285,True,False
Matt,44.4,16.740000000000002,48.0,31.08857142857143,True,False
Matt,45.6,58.19142857142857,84.0,74.93142857142857,True,False
Matt,49.199999999999996,63.771428571428565,52.800000000000004,62.17714285714286,False,False
Matt,51.6,71.74285714285715,94.8,58.19142857142857,True,False
Matt,66.0,10.362857142857143,57.6,25.50857142857143,True,False
Matt,70.8,10.362857142857143,90.0,3.1885714285714286,True,False
Matt,114.0,7.971428571428571,112.8,39.06,False,False
Max,44.4,64.56857142857143,73.2,61.38,True,False
Max,55.199999999999996,25.50857142857143,45.6,58.19142857142857,True,False
Max,69.6,76.52571428571427,68.4,72.53999999999999,True,False
Max,81.60000000000001,1.5942857142857143,85.2,8.768571428571429,True,False
Max,82.8,13.551428571428572,80.39999999999999,13.551428571428572,False,False
Max,88.8,4.782857142857142,97.2,2.391428571428571,True,False
Max,94.8,58.19142857142857,105.60000000000001,40.65428571428571,False,False
Max,94.8,66.96000000000001,112.8,67.75714285714285,True,False
Max,96.0,2.391428571428571,92.39999999999999,13.551428571428572,True,False
Max,102.0,71.74285714285715,102.0,78.91714285714285,True,False
Max,112.8,63.771428571428565,108.0,33.480000000000004,True,True
Max,116.39999999999999,72.53999999999999,112.8,46.23428571428571,False,False
McGee,37.199999999999996,36.66857142857143,56.4,23.914285714285715,True,False
McGee,44.4,9.565714285714284,45.6,35.074285714285715,False,False
McGee,44.4,22.32,62.4,20.725714285714286,False,False
McGee,61.199999999999996,3.1885714285714286,48.0,2.391428571428571,True,False
McGee,61.199999999999996,19.928571428571427,36.0,50.220000000000006,True,False
McGee,81.60000000000001,2.391428571428571,93.60000000000001,13.551428571428572,True,False
McGee,94.8,20.725714285714286,106.8,25.50857142857143,True,False
McGee,99.60000000000001,10.362857142857143,106.8,3.1885714285714286,True,False
Premack,6.0,36.66857142857143,67.2,35.871428571428574,True,False
Premack,7.2,44.64,39.6,54.205714285714286,False,False
Premack,8.4,67.75714285714285,76.8,60.582857142857144,False,False
Premack,9.6,43.04571428571428,46.800000000000004,70.14857142857143,True,False
Premack,12.0,55.00285714285714,79.2,55.800000000000004,True,False
Premack,13.200000000000001,40.65428571428571,31.2,12.754285714285714,True,False
Premack,13.200000000000001,46.23428571428571,79.2,23.117142857142856,False,False
Premack,13.200000000000001,49.42285714285714,78.0,64.56857142857143,True,False
Premack,14.4,47.82857142857143,82.8,41.45142857142857,True,False
Premack,14.4,50.220000000000006,33.6,16.740000000000002,True,False
Premack,15.6,34.277142857142856,86.39999999999999,22.32,False,False
Premack,16.8,40.65428571428571,79.2,34.277142857142856,True,False
Premack,16.8,43.84285714285714,51.6,71.74285714285715,True,False
Premack,24.0,53.40857142857143,80.39999999999999,70.14857142857143,True,False
Premack,31.2,27.102857142857143,87.60000000000001,0.0,False,False
Premack,46.800000000000004,43.84285714285714,54.0,43.04571428571428,False,False
Quinn,2.4,47.03142857142858,18.0,57.394285714285715,True,False
Quinn,32.4,10.362857142857143,51.6,8.768571428571429,True,False
Quinn,32.4,40.65428571428571,45.6,50.220000000000006,True,False
Quinn,38.4,14.348571428571429,22.8,8.768571428571429,True,False
Quinn,38.4,21.52285714285714,54.0,43.84285714285714,True,False
Quinn,39.6,15.942857142857141,52.800000000000004,3.1885714285714286,True,False
Quinn,40.800000000000004,31.08857142857143,44.4,5.58,True,False
Quinn,42.0,48.62571428571429,55.199999999999996,47.03142857142858,True,False
Quinn,43.199999999999996,50.220000000000006,55.199999999999996,70.14857142857143,True,False
Quinn,43.199999999999996,54.205714285714286,38.4,40.65428571428571,True,False
Quinn,48.0,22.32,54.0,3.1885714285714286,True,False
Quinn,55.199999999999996,17.537142857142857,73.2,0.0,False,False
Quinn,62.4,39.06,66.0,19.131428571428568,True,False
Quinn,66.0,39.06,84.0,34.277142857142856,True,False
Quinn,67.2,17.537142857142857,62.4,11.16,True,False
Quinn,69.6,24.71142857142857,86.39999999999999,28.697142857142858,True,False
Quinn,69.6,61.38,108.0,77.32285714285715,True,False
Quinn,74.39999999999999,15.942857142857141,100.8,5.58,False,False
Ryan,45.6,4.782857142857142,54.0,13.551428571428572,True,False
Ryan,49.199999999999996,19.928571428571427,44.4,9.565714285714284,True,False
Ryan,70.8,23.914285714285715,60.0,32.682857142857145,True,False
Val,7.2,19.928571428571427,16.8,27.900000000000002,True,False
Val,37.199999999999996,7.971428571428571,58.800000000000004,7.971428571428571,False,False
Val,39.6,34.277142857142856,36.0,17.537142857142857,True,False
Val,44.4,13.551428571428572,51.6,15.942857142857141,True,False
Val,45.6,19.131428571428568,68.4,32.682857142857145,True,False
Val,55.199999999999996,3.9857142857142853,70.8,7.971428571428571,True,False
Val,60.0,4.782857142857142,63.6,35.871428571428574,False,False
Val,62.4,11.16,84.0,12.754285714285714,False,False
Val,66.0,19.131428571428568,57.6,43.04571428571428,True,False
Val,68.4,3.1885714285714286,60.0,3.1885714285714286,True,False
Val,79.2,1.5942857142857143,54.0,3.1885714285714286,True,False
Woody,28.8,25.50857142857143,39.6,21.52285714285714,False,False
Woody,36.0,62.97428571428571,24.0,21.52285714285714,True,False
Woody,37.199999999999996,38.262857142857136,67.2,38.262857142857136,False,False
Woody,39.6,47.03142857142858,46.800000000000004,22.32,True,False
Woody,43.199999999999996,48.62571428571429,55.199999999999996,44.64,False,False
Woody,50.4,15.942857142857141,57.6,3.9857142857142853,True,False
Woody,76.8,15.145714285714286,92.39999999999999,22.32,True,False
Woody,92.39999999999999,23.117142857142856,99.60000000000001,10.362857142857143,True,False
Woody,93.60000000000001,13.551428571428572,106.8,3.9857142857142853,True,False
