Player,x1,y1,x2,y2,result,key pass,Distance,angle
Adam,1.2,66.96000000000001,36.0,68.55428571428571,True,False,34.8365002108245,0.04578079733810294
Adam,9.6,25.50857142857143,7.2,36.66857142857143,True,False,11.415147830843019,-1.3589687793134793
Adam,9.6,33.480000000000004,8.4,39.857142857142854,True,False,6.489063955641682,-1.3847992370007343
Adam,9.6,39.857142857142854,76.8,60.582857142857144,False,False,70.32350412666494,0.2991620614624523
Adam,12.0,29.494285714285716,18.0,18.334285714285716,True,False,12.670659019956302,-1.0774963946058176
Adam,14.4,18.334285714285716,33.6,22.32,True,False,19.60933243043595,0.20468218613693878
Adam,14.4,38.262857142857136,48.0,73.33714285714287,False,False,48.571241680312724,0.8068626646829219
Adam,15.6,20.725714285714286,33.6,6.377142857142857,True,False,23.019155111359243,-0.6729963522279694
Adam,16.8,5.58,28.8,9.565714285714284,False,False,12.64460036408217,0.3206787434458664
Adam,16.8,8.768571428571429,7.2,43.84285714285714,True,False,36.36434405248288,-1.3036346607609655
Adam,16.8,13.551428571428572,43.199999999999996,13.551428571428572,True,False,26.399999999999995,0.0
Adam,18.0,10.362857142857143,3.6,18.334285714285716,True,False,16.459151663113982,-0.5055810548742052
Adam,22.8,19.928571428571427,31.2,3.1885714285714286,True,False,18.72932460074308,-1.1057160540178372
Adam,24.0,18.334285714285716,8.4,41.45142857142857,True,False,27.888389947746195,-0.9771676637773318
Adam,25.2,19.131428571428568,80.39999999999999,7.971428571428571,True,False,56.31683229728034,-0.19948498430614495
Adam,25.2,46.23428571428571,6.0,43.84285714285714,True,False,19.34835731043452,0.12391540998251564
Adam,26.400000000000002,15.942857142857141,50.4,10.362857142857143,True,False,24.640137986626616,-0.22844148209390386
Adam,26.400000000000002,20.725714285714286,34.8,20.725714285714286,True,False,8.399999999999995,0.0
Adam,26.400000000000002,20.725714285714286,34.8,24.71142857142857,True,False,9.297629717694013,0.44303197337520245
Adam,28.8,22.32,37.199999999999996,28.697142857142858,True,False,10.546466281196185,0.6493527975273434
Adam,31.2,13.551428571428572,50.4,16.740000000000002,True,False,19.46296451610345,0.16456947099228503
Adam,31.2,24.71142857142857,38.4,12.754285714285714,True,False,13.957552267719523,-1.0287970490075655
Adam,31.2,28.697142857142858,34.8,4.782857142857142,True,False,24.18373546879162,-1.4213806168784289
Adam,32.4,35.871428571428574,48.0,33.480000000000004,True,False,15.782234652046109,-0.1521125376300749
Adam,33.6,14.348571428571429,39.6,15.942857142857141,False,False,6.208199975739788,0.2597130287658888
Adam,36.0,7.174285714285714,18.0,38.262857142857136,True,False,35.92351978118775,-1.045967951056248
Adam,36.0,11.16,81.60000000000001,17.537142857142857,False,False,46.043761260570456,0.13894845320845858
Adam,36.0,16.740000000000002,55.199999999999996,19.928571428571427,True,False,19.462964516103444,0.16456947099228478
Adam,38.4,8.768571428571429,16.8,23.117142857142856,True,False,25.931477050889644,-0.5863524400288878
Adam,40.800000000000004,10.362857142857143,48.0,2.391428571428571,True,False,10.741679266734215,-0.8362018674556703
Adam,40.800000000000004,15.942857142857141,49.199999999999996,19.928571428571427,True,False,9.29762971769401,0.4430319733752027
Adam,43.199999999999996,32.682857142857145,56.4,10.362857142857143,True,False,25.93110873063472,-1.0367259475582886
Adam,45.6,2.391428571428571,66.0,11.957142857142857,True,False,22.5313756747323,0.43846573100901554
Adam,46.800000000000004,20.725714285714286,70.8,7.971428571428571,True,False,27.17851732677175,-0.4884732074264844
Adam,48.0,9.565714285714284,68.4,16.740000000000002,True,False,21.624763016278454,0.33817129220293846
Adam,48.0,39.857142857142854,67.2,50.220000000000006,True,False,21.818084429281722,0.4949258562688177
Adam,49.199999999999996,6.377142857142857,72.0,15.145714285714286,True,False,24.4280135274639,0.36714864172854067
Adam,50.4,14.348571428571429,99.60000000000001,12.754285714285714,True,False,49.22582398435577,-0.03239284652705047
Adam,50.4,19.928571428571427,68.4,7.971428571428571,True,False,21.60956420907471,-0.5863524400288875
Adam,52.800000000000004,22.32,43.199999999999996,53.40857142857143,True,False,32.53704463330048,-1.2712902486801192
Adam,54.0,21.52285714285714,82.8,11.957142857142857,True,False,30.347040873797205,-0.3206787434458665
Adam,55.199999999999996,35.074285714285715,67.2,51.81428571428571,True,False,20.59678615706829,0.9488536490674641
Adam,57.6,34.277142857142856,74.39999999999999,12.754285714285714,True,False,27.303358394011468,-0.9080185304265911
Adam,60.0,3.9857142857142853,67.2,18.334285714285716,False,False,16.05370680063693,1.1057160540178372
Adam,64.8,21.52285714285714,75.60000000000001,6.377142857142857,True,False,18.60195315617395,-0.951350311633874
Adam,70.8,16.740000000000002,85.2,23.117142857142856,False,False,15.748903168805384,0.41689807040989346
Adam,73.2,8.768571428571429,70.8,0.0,False,False,9.091086013120721,1.3036346607609648
Carter,13.200000000000001,18.334285714285716,63.6,15.942857142857141,False,False,50.45670352502475,-0.04741341864961535
Carter,16.8,35.074285714285715,39.6,42.24857142857143,True,False,23.90209981382816,0.30485299076693767
Carter,18.0,18.334285714285716,38.4,14.348571428571429,False,False,20.785714285714285,-0.19294755036517391
Carter,26.400000000000002,27.900000000000002,67.2,52.61142857142857,False,False,47.700049287614114,0.5445798510091517
Carter,30.0,2.391428571428571,39.6,3.1885714285714286,True,False,9.63303881102396,0.08284565811444328
Carter,31.2,3.1885714285714286,46.800000000000004,5.58,False,False,15.782234652046112,0.15211253763007498
Carter,33.6,6.377142857142857,46.800000000000004,17.537142857142857,True,False,17.285415817966314,0.701849267446796
