Player,x1,y1,x2,y2,result,key pass,Distance
Adam,9.6,12.754285714285714,38.4,23.914285714285715,True,False,30.88665731347437
Adam,12.0,16.740000000000002,34.8,6.377142857142857,True,False,25.04453649328063
Adam,12.0,26.305714285714284,39.6,13.551428571428572,True,False,30.404470133216147
Adam,18.0,29.494285714285716,9.6,58.19142857142857,True,False,29.901271012504886
Adam,20.400000000000002,5.58,31.2,0.0,False,False,12.15633168353019
Adam,20.400000000000002,13.551428571428572,13.200000000000001,41.45142857142857,True,False,28.81405906844782
Adam,24.0,12.754285714285714,38.4,4.782857142857142,True,False,16.459151663113982
Adam,24.0,12.754285714285714,43.199999999999996,8.768571428571429,True,False,19.60933243043594
Adam,24.0,25.50857142857143,24.0,41.45142857142857,True,False,15.942857142857143
Adam,27.599999999999998,19.131428571428568,32.4,6.377142857142857,True,False,13.627611826054945
Adam,27.599999999999998,27.900000000000002,37.199999999999996,41.45142857142857,True,False,16.607263962692066
Adam,28.8,15.942857142857141,39.6,19.928571428571427,False,False,11.51199020010645
Adam,28.8,23.914285714285715,54.0,27.102857142857143,True,False,25.400924938968306
Adam,30.0,11.16,31.2,49.42285714285714,True,False,38.28166972239709
Adam,31.2,23.117142857142856,12.0,48.62571428571429,True,False,31.926904270951965
Adam,33.6,20.725714285714286,12.0,66.16285714285713,True,False,50.30997864261529
Adam,33.6,30.291428571428572,55.199999999999996,5.58,True,False,32.820949133759314
Adam,34.8,25.50857142857143,67.2,21.52285714285714,True,False,32.644232543702834
Adam,36.0,20.725714285714286,44.4,22.32,False,False,8.549955961218483
Adam,36.0,31.08857142857143,66.0,39.06,False,False,31.04099987869894
Adam,36.0,50.220000000000006,31.2,51.01714285714286,False,False,4.865741129025863
Adam,37.199999999999996,29.494285714285716,46.800000000000004,55.00285714285714,True,False,27.25522365210989
Adam,37.199999999999996,39.06,44.4,47.82857142857143,True,False,11.34582940546698
Adam,38.4,24.71142857142857,72.0,27.900000000000002,True,False,33.75095536062798
Adam,40.800000000000004,17.537142857142857,55.199999999999996,4.782857142857142,True,False,19.236210751643174
Adam,40.800000000000004,39.857142857142854,55.199999999999996,40.65428571428571,True,False,14.4220468982282
Adam,44.4,28.697142857142858,78.0,7.971428571428571,True,False,39.478034812450595
Adam,49.199999999999996,18.334285714285716,45.6,5.58,True,False,13.25261499031918
Adam,51.6,8.768571428571429,69.6,14.348571428571429,True,False,18.845063013956725
Adam,52.800000000000004,39.06,72.0,57.394285714285715,True,False,26.547806550693807
Adam,56.4,35.074285714285715,70.8,32.682857142857145,True,False,14.597223387077587
Adam,56.4,39.857142857142854,78.0,6.377142857142857,True,False,39.84307217070491
Brian,46.800000000000004,61.38,51.6,69.35142857142857,True,False,9.305034845146345
Brian,64.8,56.597142857142856,54.0,44.64,True,False,16.11251890010132
Brian,69.6,61.38,76.8,71.74285714285715,True,False,12.618589785045927
Brian,73.2,23.914285714285715,61.199999999999996,42.24857142857143,True,False,21.912234770854877
Brian,75.60000000000001,70.14857142857143,72.0,75.72857142857143,True,False,6.6405120284508214
Brian,111.60000000000001,74.13428571428572,94.8,74.93142857142857,True,False,16.81890117500826
Brian,115.2,72.53999999999999,106.8,47.82857142857143,False,False,26.10009007725483
Brian,117.60000000000001,54.205714285714286,109.2,31.08857142857143,True,True,24.59598125461863
Carter,25.2,15.942857142857141,40.800000000000004,6.377142857142857,True,False,18.299259269050168
Carter,27.599999999999998,20.725714285714286,40.800000000000004,14.348571428571429,False,False,14.659739118429371
Carter,32.4,6.377142857142857,24.0,12.754285714285714,True,False,10.546466281196187
Carter,34.8,6.377142857142857,27.599999999999998,19.131428571428568,True,False,14.646221495035247
Carter,34.8,6.377142857142857,84.0,11.16,False,False,49.431930191415546
Carter,34.8,8.768571428571429,37.199999999999996,9.565714285714284,False,False,2.5289200728164323
Carter,34.8,21.52285714285714,46.800000000000004,13.551428571428572,False,False,14.406376139383141
Carter,37.199999999999996,15.942857142857141,27.599999999999998,27.900000000000002,True,False,15.334055735718534
Carter,38.4,4.782857142857142,34.8,29.494285714285716,True,False,24.972278671375115
Carter,38.4,11.16,48.0,8.768571428571429,False,False,9.893378119340477
Carter,39.6,4.782857142857142,31.2,23.117142857142856,True,False,20.166953975577503
Carter,43.199999999999996,5.58,70.8,11.16,True,False,28.158416148640182
Carter,44.4,7.971428571428571,48.0,9.565714285714284,False,False,3.937225792201346
Carter,45.6,5.58,48.0,32.682857142857145,True,False,27.208911505352848
Carter,50.4,14.348571428571429,73.2,18.334285714285716,False,False,23.145753786976716
Carter,52.800000000000004,6.377142857142857,63.6,2.391428571428571,True,False,11.511990200106448
Carter,55.199999999999996,5.58,38.4,18.334285714285716,True,False,21.092932562392374
Carter,55.199999999999996,12.754285714285714,76.8,0.0,False,False,25.08449329928019
Carter,63.6,1.5942857142857143,87.60000000000001,3.9857142857142853,True,False,24.11885010965998
Carter,63.6,9.565714285714284,70.8,0.0,False,False,11.972589101606982
Carter,66.0,2.391428571428571,86.39999999999999,7.174285714285714,False,False,20.953179292149898
Carter,66.0,5.58,33.6,20.725714285714286,True,False,35.76524376017154
Carter,66.0,5.58,76.8,11.16,True,False,12.15633168353019
Carter,66.0,15.145714285714286,73.2,7.971428571428571,True,False,10.164171166908009
Carter,67.2,39.06,68.4,47.82857142857143,True,False,8.850301966484487
Carter,68.4,2.391428571428571,40.800000000000004,17.537142857142857,True,False,31.482577105829343
Carter,72.0,8.768571428571429,72.0,25.50857142857143,True,False,16.740000000000002
