Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
,,,,,,,
USD,12,Shot(foot),Unsuccessful,"[110.76190476190476, 24.57142857142857]","[119.52380952380952, 35.04761904761905]",USD,11
,,,,,,,
USD,13,Tackle,Successful,"[53.23809523809522, 49.523809523809526]","[-1, -1]",USD,10
,,,,,,,
USD,13,Pass,Successful,"[50.76190476190475, 50.095238095238095]","[75.52380952380952, 50.476190476190474]",USD,10
,,,,,,,
USD,13,Shot(foot),Successful,"[104.28571428571428, 46.476190476190474]","[119.14285714285714, 41.714285714285715]",USD,11
,,,,,,,
USD,14,Pass,Unsuccessful,"[39.33333333333332, 15.61904761904762]","[20.666666666666657, 26.285714285714292]",Opponent,25
,,,,,,,
USD,14,Tackle,Successful,"[21.999999999999986, 25.904761904761912]","[30.952380952380942, 49.333333333333336]",USD,25
,,,,,,,
USD,14,Pass,Successful,"[33.04761904761903, 51.23809523809524]","[82.38095238095238, 67.04761904761905]",USD,8
,,,,,,,
USD,14,Pass,Successful,"[85.23809523809521, 63.04761904761905]","[106.76190476190476, 47.04761904761905]",USD,11
,,,,,,,
USD,14,Shot(foot),Successful,"[117.8095238095238, 52.952380952380956]","[119.52380952380952, 41.142857142857146]",USD,10
,,,,,,,
USD,15,Tackle,Successful,"[55.14285714285713, 68.0]","[-1, -1]",USD,5
,,,,,,,
USD,15,Pass,Successful,"[75.33333333333331, 76.19047619047619]","[96.85714285714286, 70.0952380952381]",USD,5
,,,,,,,
USD,15,Shot(foot),Unsuccessful,"[106.57142857142856, 55.04761904761905]","[111.7142857142857, 48.38095238095238]",USD,30
,,,,,,,
USD,16,Pass,Unsuccessful,"[103.33333333333331, 29.904761904761912]","[87.7142857142857, 38.85714285714286]",Opponent,8
,,,,,,,
USD,16,Shot(foot),Unsuccessful,"[85.8095238095238, 40.952380952380956]","[104.85714285714286, 40.952380952380956]",USD,8
,,,,,,,
USD,17,Set Piece,Successful,"[66.38095238095238, 74.0952380952381]","[102.0, 56.38095238095238]",USD,4
,,,,,,,
USD,17,Shot(foot),Successful,"[111.52380952380952, 46.476190476190474]","[119.7142857142857, 41.333333333333336]",USD,16
,,,,,,,
USD,18,Pass,Unsuccessful,"[69.04761904761904, 4.571428571428569]","[60.47619047619046, 5.904761904761912]",Opponent,13
,,,,,,,
USD,18,Pass,Successful,"[62.19047619047618, 4.952380952380949]","[64.66666666666666, 27.23809523809524]",USD,13
,,,,,,,
USD,18,Pass,Successful,"[71.14285714285714, 29.523809523809533]","[94.57142857142856, 45.904761904761905]",USD,8
,,,,,,,
USD,18,Pass,Successful,"[97.04761904761904, 46.85714285714286]","[106.95238095238093, 29.33333333333333]",USD,16
,,,,,,,
USD,18,Shot(foot),Successful,"[108.09523809523807, 27.04761904761905]","[119.52380952380952, 37.142857142857146]",USD,9
USD,19,Tackle,Successful,"[66.38095238095238, 28.0]","[54.38095238095237, 38.285714285714285]",USD,26
,,,,,,,
USD,19,Pass,Successful,"[52.09523809523808, 39.04761904761905]","[48.47619047619046, 75.04761904761905]",USD,5
,,,,,,,
USD,19,Shot(foot),Unsuccessful,"[27.90476190476189, 54.476190476190474]","[1.0476190476190368, 47.23809523809524]",USD,11
,,,,,,,
USD,20,Tackle,Successful,"[60.66666666666665, 53.714285714285715]","[64.09523809523807, 62.476190476190474]",USD,17
,,,,,,,
USD,20,Pass,Successful,"[62.38095238095237, 57.142857142857146]","[69.42857142857142, 68.38095238095238]",USD,6
,,,,,,,
USD,20,Pass,Successful,"[74.57142857142856, 72.57142857142857]","[77.04761904761904, 57.714285714285715]",USD,24
,,,,,,,
USD,20,Pass,Successful,"[78.76190476190476, 55.23809523809524]","[94.38095238095238, 53.714285714285715]",USD,17
,,,,,,,
USD,20,Pass,Successful,"[88.47619047619045, 51.61904761904762]","[61.04761904761903, 29.523809523809533]",USD,6
,,,,,,,
USD,20,Pass,Successful,"[60.85714285714284, 26.85714285714286]","[75.14285714285714, 27.23809523809524]",USD,7
,,,,,,,
USD,20,Pass,Successful,"[69.8095238095238, 28.57142857142857]","[51.7142857142857, 8.76190476190476]",USD,17
,,,,,,,
USD,20,Pass,Successful,"[48.47619047619046, 7.80952380952381]","[18.952380952380942, 45.142857142857146]",USD,11
,,,,,,,
USD,20,Pass,Successful,"[16.09523809523808, 58.285714285714285]","[9.428571428571416, 70.28571428571428]",USD,10
,,,,,,,
