Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
USD,nan,1st Ball,Successful,"[24.857142857142847, 11.80952380952381]","[24.857142857142847, 11.80952380952381]",UCSD,Enter a player
,,,,,,,
USD,4,Tackle,Successful,"[34.57142857142856, 15.23809523809524]","[34.57142857142856, 15.23809523809524]",USD,Enter a player
,,,,,,,
USD,4,Pass,Successful,"[28.28571428571427, 24.38095238095238]","[13.047619047619037, 20.57142857142857]",USD,Enter a player
,,,,,,,
USD,4,Shot(foot),Unsuccessful,"[4.476190476190467, 23.61904761904762]","[0.2857142857142776, 32.38095238095238]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[69.8095238095238, 5.714285714285722]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[55.90476190476189, 4.952380952380949]","[55.90476190476189, 4.761904761904759]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[91.52380952380952, 10.095238095238102]","[91.33333333333331, 9.714285714285722]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[108.28571428571428, 11.047619047619051]","[108.28571428571428, 11.047619047619051]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[51.14285714285713, 27.61904761904762]","[51.14285714285713, 27.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[64.66666666666666, 14.857142857142861]","[64.66666666666666, 14.857142857142861]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[19.7142857142857, 30.66666666666667]","[19.7142857142857, 30.66666666666667]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[18.952380952380942, 14.095238095238102]","[18.952380952380942, 16.95238095238095]",USD,Enter a player
,,,,,,,
USD,5,Tackle,Successful,"[18.380952380952372, 32.57142857142857]","[19.33333333333332, 19.04761904761905]",UCSD,Enter a player
,,,,,,,
USD,5,Pass,Successful,"[24.09523809523808, 23.61904761904762]","[29.999999999999993, 35.80952380952381]",USD,Enter a player
,,,,,,,
USD,5,Pass,Successful,"[33.61904761904761, 34.85714285714286]","[25.238095238095227, 13.333333333333343]",USD,Enter a player
,,,,,,,
USD,5,Shot(foot),Unsuccessful,"[27.52380952380951, 22.095238095238102]","[0.0952380952380878, 40.0]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[71.33333333333331, 12.952380952380949]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[47.52380952380951, 13.142857142857139]","[50.38095238095237, 16.19047619047619]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[72.85714285714283, 27.23809523809524]","[72.85714285714283, 27.23809523809524]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[42.38095238095237, 41.142857142857146]","[42.38095238095237, 41.142857142857146]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[14.190476190476183, 34.476190476190474]","[14.190476190476183, 34.476190476190474]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[27.14285714285713, 31.42857142857143]","[26.952380952380942, 31.04761904761905]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[23.14285714285713, 35.42857142857143]","[23.14285714285713, 35.42857142857143]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[31.90476190476189, 28.76190476190476]","[31.90476190476189, 28.76190476190476]",USD,Enter a player
,,,,,,,
USD,6,Tackle,Successful,"[21.809523809523796, 34.285714285714285]","[30.571428571428562, 28.19047619047619]",UCSD,Enter a player
,,,,,,,
USD,6,Pass,Successful,"[31.52380952380951, 30.47619047619048]","[36.66666666666665, 17.904761904761912]",USD,Enter a player
,,,,,,,
USD,6,Shot(foot),Unsuccessful,"[36.85714285714284, 18.85714285714286]","[0.0952380952380878, 37.904761904761905]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[67.52380952380952, 23.61904761904762]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[63.52380952380951, 15.42857142857143]","[62.95238095238094, 17.14285714285714]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[29.42857142857141, 35.61904761904762]","[29.42857142857141, 35.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[44.47619047619046, 28.95238095238095]","[44.28571428571427, 28.76190476190476]",USD,Enter a player
,,,,,,,
USD,7,Tackle,Successful,"[36.85714285714284, 55.61904761904762]","[36.85714285714284, 55.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[28.85714285714284, 48.952380952380956]","[56.09523809523808, 49.904761904761905]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[51.52380952380951, 55.80952380952381]","[68.85714285714283, 72.76190476190476]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[77.23809523809521, 68.76190476190476]","[63.33333333333332, 76.38095238095238]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[63.14285714285713, 75.61904761904762]","[78.38095238095238, 61.523809523809526]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[83.9047619047619, 63.42857142857143]","[72.66666666666666, 55.23809523809524]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[74.38095238095238, 53.904761904761905]","[99.9047619047619, 72.38095238095238]",UCSD,Enter a player
,,,,,,,
USD,7,Pass,Successful,"[110.38095238095238, 64.95238095238095]","[113.23809523809524, 39.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,7,Shot(foot),Unsuccessful,"[112.47619047619045, 40.761904761904766]","[119.14285714285714, 31.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[113.42857142857142, 38.285714285714285]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[87.7142857142857, 30.47619047619048]","[88.09523809523807, 28.57142857142857]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[29.42857142857141, 11.80952380952381]","[29.42857142857141, 11.80952380952381]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[47.14285714285713, 6.666666666666671]","[47.14285714285713, 6.666666666666671]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[30.571428571428562, 11.42857142857143]","[30.190476190476183, 11.42857142857143]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[23.7142857142857, 63.61904761904762]","[23.7142857142857, 63.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[43.90476190476189, 65.14285714285714]","[43.90476190476189, 65.14285714285714]",USD,Enter a player
,,,,,,,
USD,8,Tackle,Successful,"[67.7142857142857, 71.04761904761905]","[67.7142857142857, 71.04761904761905]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[69.42857142857142, 47.42857142857143]","[91.52380952380952, 58.666666666666664]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[75.52380952380952, 52.76190476190476]","[42.57142857142856, 61.523809523809526]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[37.61904761904761, 68.95238095238095]","[43.14285714285713, 62.857142857142854]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[38.57142857142856, 62.857142857142854]","[44.47619047619046, 68.95238095238095]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[40.66666666666665, 77.71428571428571]","[44.28571428571427, 60.38095238095238]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[43.33333333333332, 36.57142857142857]","[51.90476190476189, 13.904761904761912]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[55.52380952380951, 8.952380952380949]","[39.33333333333332, 34.66666666666667]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[41.42857142857141, 34.476190476190474]","[27.14285714285713, 39.80952380952381]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[34.57142857142856, 38.285714285714285]","[28.85714285714284, 16.76190476190476]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[25.809523809523796, 12.76190476190476]","[52.47619047619046, 7.61904761904762]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[46.57142857142856, 10.666666666666671]","[56.47619047619046, 29.33333333333333]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[52.09523809523808, 33.714285714285715]","[37.04761904761903, 64.19047619047619]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[38.95238095238094, 67.61904761904762]","[1.6190476190476062, 20.76190476190476]",USD,Enter a player
,,,,,,,
USD,8,Pass,Successful,"[1.2380952380952266, 20.0]","[11.523809523809511, 23.04761904761905]",USD,Enter a player
,,,,,,,
USD,8,Shot(foot),Unsuccessful,"[22.761904761904752, 22.285714285714292]","[1.999999999999993, 39.42857142857143]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[50.38095238095237, 24.19047619047619]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[30.761904761904752, 16.19047619047619]","[30.761904761904752, 16.19047619047619]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[33.42857142857141, 22.66666666666667]","[33.61904761904761, 22.66666666666667]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[38.95238095238094, 13.142857142857139]","[38.76190476190475, 13.142857142857139]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[91.52380952380952, 44.19047619047619]","[91.7142857142857, 44.19047619047619]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[74.76190476190476, 50.666666666666664]","[74.76190476190476, 50.666666666666664]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[36.28571428571427, 41.714285714285715]","[36.47619047619046, 41.904761904761905]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[53.99999999999999, 34.285714285714285]","[54.57142857142856, 33.714285714285715]",UCSD,Enter a player
,,,,,,,
USD,9,Pass,Unsuccessful,"[40.09523809523808, 72.95238095238095]","[49.04761904761903, 65.33333333333333]",UCSD,Enter a player
,,,,,,,
USD,9,Pass,Successful,"[52.66666666666665, 64.95238095238095]","[36.47619047619046, 50.85714285714286]",USD,Enter a player
,,,,,,,
USD,9,Shot(foot),Unsuccessful,"[21.999999999999986, 50.666666666666664]","[2.3809523809523725, 32.952380952380956]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[65.04761904761904, 28.95238095238095]","[-1, -1]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[51.7142857142857, 36.57142857142857]","[52.28571428571427, 36.57142857142857]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[107.14285714285714, 23.42857142857143]","[107.33333333333331, 24.19047619047619]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[109.04761904761904, 21.904761904761912]","[109.61904761904762, 20.95238095238095]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[91.52380952380952, 22.095238095238102]","[91.52380952380952, 22.095238095238102]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[110.0, 22.47619047619048]","[110.0, 23.61904761904762]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[107.9047619047619, 41.333333333333336]","[107.9047619047619, 41.333333333333336]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[38.95238095238094, 36.0]","[39.14285714285713, 36.38095238095238]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[49.42857142857141, 51.42857142857143]","[49.42857142857141, 51.42857142857143]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[30.761904761904752, 15.047619047619051]","[29.999999999999993, 16.0]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[42.76190476190475, 17.714285714285722]","[42.76190476190475, 17.714285714285722]",USD,Enter a player
,,,,,,,
USD,10,Tackle,Successful,"[26.380952380952372, 14.095238095238102]","[41.8095238095238, 16.76190476190476]",UCSD,Enter a player
,,,,,,,
USD,10,Pass,Successful,"[37.8095238095238, 18.85714285714286]","[31.52380952380951, 7.047619047619051]",USD,Enter a player
,,,,,,,
USD,10,Pass,Successful,"[37.04761904761903, 3.6190476190476204]","[29.04761904761903, 12.57142857142857]",USD,Enter a player
,,,,,,,
USD,10,Shot(foot),Unsuccessful,"[31.14285714285713, 19.42857142857143]","[1.4285714285714164, 38.095238095238095]",USD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[87.7142857142857, 56.0]","[87.7142857142857, 56.0]",USD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[51.90476190476189, 45.904761904761905]","[51.33333333333332, 45.714285714285715]",UCSD,Enter a player
,,,,,,,
USD,nan,1st Ball,Successful,"[24.857142857142847, 20.95238095238095]","[24.857142857142847, 20.95238095238095]",UCSD,Enter a player
,,,,,,,
USD,nan,2nd Ball,Successful,"[43.7142857142857, 19.23809523809524]","[43.7142857142857, 19.23809523809524]",UCSD,Enter a player
