Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,22,UC San Diego Tritons,4-4-2 (100.0%),0,0.19,4,1,25,91,66,72.53,45.28,31,6,11,14,31,14,14,3,56,23,41.07,2,0,0,7,3,42.86,0,0,0,1,1,100,0,0,0,0,0,0,3,0,0,0,1,8,1,3,3,17,5,29.41,1,0,2,2,100,21,10,47.62,6,2,33.33,2,1,50,16,1,3,0,0,41,24,58.54,11,11,100,23,17,73.91,16,6,37.5,16,5,31.25,21,11,52.38,0,0,0,7,7,100,2,19.54,3.03,17.58,21.73,21.16,10.83
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,22,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.37,4,2,50,100,75,75,54.72,32,4,13,15,22,7,10,5,56,30,53.57,1,0,0,4,1,25,1,1,100,4,1,25,0,0,0,0,0,0,2,0,0,0,4,5,2,1,6,21,11,52.38,0,0,1,1,100,17,12,70.59,6,2,33.33,1,0,0,4,7,1,2,0,40,27,67.5,10,8,80,32,26,81.25,5,2,40,8,6,75,15,12,80,0,0,0,3,2,66.67,6,17.77,3.03,5,16.9,15.98,13
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,20,UC San Diego Tritons,4-4-2 (100.0%),1,0.49,4,1,25,86,71,82.56,54.08,26,2,8,16,20,9,7,4,57,25,43.86,1,0,0,6,1,16.67,0,0,0,2,1,50,2,0,0,0,0,0,10,5,50,4,2,12,0,8,4,22,11,50,0,0,0,0,0,11,6,54.55,16,5,31.25,0,0,0,0,1,3,1,0,29,22,75.86,9,9,100,36,29,80.56,14,9,64.29,14,12,85.71,25,21,84,0,0,0,5,4,80,1,15.96,2.87,16.28,14.78,23,19
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,20,UC Davis Aggies,4-1-3-2 (0.0%),0,0,0,0,0,56,41,73.21,45.92,22,7,4,11,15,11,4,0,57,27,47.37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,1,0,1,1,11,5,45.45,0,1,1,1,100,22,11,50,16,9,56.25,0,0,0,17,10,7,0,0,23,11,47.83,10,10,100,16,15,93.75,12,4,33.33,16,6,37.5,10,6,60,0,0,0,5,4,80,4,12.24,2.15,21.43,0,26.41,5.22
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,23,UC San Diego Tritons,4-4-2 (100.0%),0,0.09,1,0,0,72,58,80.56,40.51,32,6,12,14,25,9,14,2,63,30,47.62,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,50,3,1,8,2,3,2,17,7,41.18,0,1,1,1,100,18,13,72.22,16,5,31.25,2,1,50,8,2,2,2,0,34,24,70.59,8,7,87.5,21,19,90.48,10,6,60,15,9,60,14,12,85.71,2,1,50,4,4,100,4,17.91,3,13.89,19.13,19.23,8.67
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,23,CSUN Matadors,4-2-3-1 (100.0%),1,0.93,5,1,20,73,55,75.34,59.49,30,3,13,14,30,15,8,7,63,31,49.21,3,0,0,10,5,50,0,0,0,1,0,0,0,0,0,0,0,0,5,2,40,2,4,6,0,3,7,18,5,27.78,0,0,0,0,0,17,10,58.82,16,10,62.5,2,2,100,4,4,3,0,0,30,20,66.67,5,5,100,24,19,79.17,13,6,46.15,12,8,66.67,18,12,66.67,0,0,0,5,5,100,2,12.37,3.04,17.81,22.43,20.18,7.6
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,25,UC San Diego Tritons,4-4-2 (100.0%),1,0.71,5,3,60,84,68,80.95,34.74,24,1,11,12,26,10,15,1,58,18,31.03,3,1,33.33,13,3,23.08,2,1,50,0,0,0,1,1,100,0,0,0,9,3,33.33,3,2,12,2,7,7,19,3,15.79,1,0,1,1,100,16,4,25,13,8,61.54,2,0,0,12,1,9,2,0,39,31,79.49,10,8,80,26,21,80.77,13,8,61.54,14,13,92.86,18,16,88.89,1,1,100,3,3,100,1,18.24,3.11,15.48,18.11,20.47,6.38
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,25,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.15,3,1,33.33,122,102,83.61,65.26,32,2,18,12,24,12,12,0,58,38,65.52,1,0,0,5,1,20,0,0,0,1,1,100,1,0,0,0,0,0,2,1,50,1,0,4,2,1,7,16,12,75,0,1,3,3,100,19,16,84.21,13,3,23.08,2,1,50,6,2,3,1,0,45,33,73.33,12,12,100,52,49,94.23,7,6,85.71,13,10,76.92,21,17,80.95,0,0,0,3,3,100,4,14.11,3.49,5.74,17.5,18.69,8.33
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,21,UC San Diego Tritons,4-4-2 (100.0%),1,0.03,2,1,50,61,46,75.41,40.32,24,4,5,15,20,10,8,2,57,21,36.84,2,1,50,4,1,25,0,0,0,1,0,0,1,0,0,0,0,0,4,2,50,2,1,5,2,3,5,29,9,31.03,1,0,1,1,100,16,8,50,6,2,33.33,0,0,0,9,2,3,2,0,25,19,76,13,9,69.23,16,12,75,13,8,61.54,11,7,63.64,11,8,72.73,0,0,0,7,4,57.14,1,15,2.18,21.31,24.98,20.58,21.67
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,21,UC Riverside Highlanders,3-4-1-2 (0.0%),0,0.38,4,1,25,78,59,75.64,59.68,29,4,8,17,18,10,6,2,57,33,57.89,1,0,0,5,0,0,1,1,100,2,1,50,2,1,50,0,0,0,3,2,66.67,2,1,4,2,1,8,16,8,50,0,1,1,1,100,29,20,68.97,6,3,50,3,1,33.33,13,5,6,1,0,31,19,61.29,12,11,91.67,27,23,85.19,10,2,20,10,3,30,11,4,36.36,0,0,0,2,2,100,2,12.96,3.12,12.82,18.54,19.41,3.73
2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,21,UC San Diego Tritons,4-4-2 (66.23%),0,0.11,3,1,33.33,100,76,76,49.18,44,2,20,22,28,11,17,0,58,29,50,2,1,50,8,1,12.5,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,3,6,1,1,7,18,8,44.44,0,1,1,1,100,18,9,50,14,7,50,2,1,50,4,1,1,0,0,44,27,61.36,20,19,95,24,21,87.5,18,9,50,18,10,55.56,26,18,69.23,0,0,0,10,10,100,1,18.39,3.03,18,23.58,21.98,24
2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,21,Cal Poly Mustangs,4-2-3-1 (100.0%),1,0.79,1,1,100,93,61,65.59,50.82,29,3,16,10,27,11,16,0,58,27,46.55,0,0,0,3,0,0,1,1,100,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,2,2,18,9,50,1,0,1,1,100,18,10,55.56,14,6,42.86,4,4,100,12,3,3,2,0,33,14,42.42,15,15,100,31,22,70.97,21,5,23.81,12,4,33.33,23,11,47.83,0,0,0,2,2,100,2,16.55,3.32,22.58,2.21,22.72,7.4
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,22,UC San Diego Tritons,4-2-3-1 (100.0%),1,0.1,2,1,50,54,36,66.67,47.82,26,1,6,19,16,5,6,5,42,20,47.62,1,0,0,6,0,0,1,1,100,3,0,0,4,1,25,0,0,0,3,1,33.33,1,4,7,1,0,8,9,6,66.67,0,2,2,2,100,16,9,56.25,9,1,11.11,0,0,0,5,1,2,0,0,27,19,70.37,9,7,77.78,10,7,70,12,7,58.33,11,6,54.55,11,9,81.82,1,1,100,3,3,100,1,14.53,2.25,22.22,17.85,24.91,9.25
