Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.01,1,0,0,59,40,67.8,37.56,29,2,15,12,16,6,8,2,26,12,46.15,1,0,0,6,1,16.67,0,0,0,0,0,0,0,0,0,0,0,0,5,2,40,1,0,5,0,4,1,12,5,41.67,1,1,2,2,100,8,4,50,4,2,50,0,0,0,8,3,2,0,0,30,18,60,10,9,90,11,6,54.55,10,4,40,13,7,53.85,12,8,66.67,0,0,0,7,6,85.71,0,19.17,3.47,16.95,23.77,21.75,8.88
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.17,2,2,100,89,68,76.4,62.44,24,3,13,8,19,7,9,3,26,14,53.85,2,2,100,4,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,8,4,50,0,0,0,0,0,12,7,58.33,4,2,50,1,1,100,12,6,1,0,0,33,23,69.7,7,6,85.71,36,29,80.56,8,5,62.5,8,5,62.5,16,11,68.75,0,0,0,3,3,100,0,17.4,4.68,8.99,19.68,19.39,4.29
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.07,1,0,0,54,44,81.48,48.26,16,1,5,10,17,7,8,2,37,12,32.43,0,0,0,5,1,20,1,0,0,1,0,0,0,0,0,0,0,0,1,1,100,1,1,2,0,1,2,13,3,23.08,0,0,0,0,0,7,6,85.71,10,1,10,0,0,0,5,0,0,0,0,25,18,72,8,8,100,19,16,84.21,11,7,63.64,12,6,50,16,14,87.5,0,0,0,3,3,100,2,12.83,2.84,20.37,10.81,27.1,53
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-3-2 (100.0%),0,0.11,1,0,0,66,54,81.82,51.74,20,3,6,11,17,8,9,0,37,21,56.76,1,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,4,1,1,2,7,1,14.29,0,0,0,0,0,13,10,76.92,10,7,70,0,0,0,4,2,4,0,0,22,14,63.64,9,9,100,31,27,87.1,16,8,50,13,6,46.15,13,12,92.31,0,0,0,3,3,100,2,14.63,3.88,24.24,19.96,25.53,7
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.01,1,0,0,53,40,75.47,40.09,15,1,8,6,12,5,6,1,28,11,39.29,1,0,0,5,1,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,11,3,27.27,0,0,0,0,0,7,4,57.14,5,3,60,1,1,100,2,1,1,0,0,21,12,57.14,13,12,92.31,14,12,85.71,11,5,45.45,9,5,55.56,11,8,72.73,0,0,0,5,4,80,1,13.36,3.79,20.75,26.22,21.45,15.4
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0,0,0,0,96,83,86.46,59.91,15,1,6,8,14,7,5,2,28,12,42.86,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,100,1,0,5,0,1,0,7,3,42.86,0,0,0,0,0,11,8,72.73,5,0,0,1,1,100,7,0,1,1,0,29,19,65.52,10,10,100,47,44,93.62,12,5,41.67,10,4,40,9,7,77.78,0,0,0,3,3,100,0,16.2,6.4,12.5,0,20.01,10.25
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.18,2,0,0,59,44,74.58,46.86,20,1,7,12,13,2,6,5,29,11,37.93,1,0,0,7,1,14.29,0,0,0,1,0,0,2,1,50,0,0,0,4,0,0,0,1,7,4,2,7,16,4,25,0,0,0,0,0,6,3,50,7,4,57.14,1,1,100,9,0,1,0,0,26,15,57.69,7,7,100,19,16,84.21,4,2,50,14,12,85.71,13,10,76.92,0,0,0,4,3,75,1,15.18,3.47,6.78,15.7,20.28,18
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0,0,0,0,81,60,74.07,53.14,21,8,10,3,12,7,5,0,29,17,58.62,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,0,4,6,3,50,0,0,0,0,0,16,12,75,7,2,28.57,0,0,0,5,1,2,0,0,21,8,38.1,8,6,75,46,43,93.48,11,2,18.18,4,2,50,15,3,20,0,0,0,2,2,100,0,18.38,5.06,13.58,0,21.44,26
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.12,1,1,100,33,25,75.76,32.43,13,0,3,10,10,0,7,3,25,7,28,0,0,0,5,1,20,0,0,0,2,0,0,1,0,0,0,0,0,2,1,50,1,2,3,0,2,3,10,2,20,0,2,2,2,100,10,3,30,4,2,50,0,0,0,4,0,1,0,0,13,8,61.54,4,4,100,11,9,81.82,6,5,83.33,9,5,55.56,9,8,88.89,0,0,0,3,2,66.67,0,12.05,2.2,18.18,10.52,23.33,25
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),2,0.93,3,2,66.67,86,74,86.05,67.57,11,5,3,3,10,6,2,2,25,16,64,1,0,0,3,1,33.33,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,10,7,70,1,0,1,1,100,10,8,80,4,1,25,0,0,0,4,3,1,0,0,26,17,65.38,6,6,100,43,40,93.02,4,2,50,5,2,40,9,4,44.44,0,0,0,2,2,100,1,15.08,5.06,4.65,12.8,18.55,23
2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.01,1,0,0,27,24,88.89,48.33,10,0,5,5,10,4,4,2,34,22,64.71,1,0,0,5,0,0,0,0,0,1,1,100,1,0,0,0,0,0,1,1,100,1,0,2,0,1,0,12,10,83.33,1,0,1,1,100,8,3,37.5,10,7,70,0,0,0,3,0,4,0,0,7,7,100,5,5,100,10,7,70,8,7,87.5,6,4,66.67,6,6,100,0,0,0,4,4,100,2,9.53,1.5,29.63,29.32,24.96,8.6
