Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.13,2,1,50,61,47,77.05,56.87,24,1,12,11,18,4,12,2,33,18,54.55,1,1,100,5,1,20,1,1,100,0,0,0,0,0,0,0,0,0,2,1,50,1,1,3,0,1,2,10,4,40,0,1,1,1,100,10,8,80,3,1,33.33,1,0,0,5,1,1,0,0,25,15,60,11,10,90.91,16,16,100,8,4,50,8,2,25,10,7,70,0,0,0,9,9,100,2,15.29,2.54,13.11,29.11,19.54,11
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.08,2,1,50,76,58,76.32,43.13,17,2,12,3,18,9,9,0,33,11,33.33,2,1,50,2,1,50,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10,2,20,0,0,1,1,100,10,6,60,3,1,33.33,1,0,0,5,4,2,0,0,38,26,68.42,8,7,87.5,22,19,86.36,7,1,14.29,10,6,60,15,10,66.67,0,0,0,2,1,50,1,25.12,3.8,9.21,26.43,18.89,14.67
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,1,0,0,64,49,76.56,74.22,18,0,6,12,13,5,6,2,40,22,55,1,0,0,8,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,2,50,2,1,7,2,2,2,16,7,43.75,0,0,0,0,0,9,8,88.89,8,4,50,1,1,100,0,0,0,0,0,28,21,75,14,12,85.71,15,11,73.33,9,6,66.67,13,10,76.92,19,15,78.95,0,0,0,10,8,80,1,12.58,2.56,14.06,27.98,21.3,32
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-3-2 (0.0%),0,0,0,0,0,36,25,69.44,25.78,15,4,3,8,13,9,3,1,40,15,37.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,11.11,2,0,0,0,0,16,9,56.25,8,2,25,1,1,100,8,9,3,1,0,15,7,46.67,1,1,100,12,10,83.33,8,1,12.5,9,4,44.44,9,4,44.44,1,0,0,3,3,100,3,20.37,2.12,22.22,0,24.9,12
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,48,41,85.42,48.56,18,6,5,7,12,7,5,0,41,15,36.59,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,1,0,1,0,1,0,13,4,30.77,0,0,0,0,0,16,6,37.5,5,1,20,0,0,0,6,3,3,0,0,22,17,77.27,4,4,100,15,14,93.33,6,3,50,7,4,57.14,8,6,75,0,0,0,4,3,75,1,14.13,3,12.5,0,20.58,12.67
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.39,4,0,0,61,53,86.89,51.44,13,2,2,9,18,8,8,2,41,26,63.41,3,0,0,7,2,28.57,1,1,100,1,0,0,0,0,0,0,0,0,3,1,33.33,1,4,7,0,2,4,16,10,62.5,0,0,0,0,0,13,9,69.23,5,4,80,2,2,100,3,3,4,0,0,24,18,75,7,7,100,26,24,92.31,6,4,66.67,10,9,90,12,12,100,0,0,0,2,1,50,0,16.95,3.39,9.84,20.05,20.21,4.22
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,1,0,0,57,51,89.47,58.28,11,2,3,6,10,3,5,2,22,9,40.91,1,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,14,6,42.86,0,0,0,0,0,3,2,66.67,2,0,0,0,0,0,8,1,0,0,0,20,17,85,10,10,100,17,14,82.35,1,0,0,10,8,80,9,9,100,0,0,0,3,3,100,1,15.24,3.8,1.75,24.14,17.5,48
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.14,2,0,0,55,47,85.45,41.72,10,2,5,3,8,3,5,0,22,12,54.55,0,0,0,2,1,50,1,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,1,3,2,0,3,3,1,33.33,0,0,0,0,0,14,8,57.14,2,2,100,0,0,0,5,4,3,0,0,17,14,82.35,6,6,100,26,23,88.46,2,1,50,5,5,100,8,5,62.5,0,0,0,1,0,0,2,20.54,4.23,3.64,16.4,18.66,13
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,36,29,80.56,41.34,14,5,3,6,8,6,0,2,37,15,40.54,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,25,1,1,4,1,2,3,10,4,40,0,0,2,2,100,13,3,23.08,7,4,57.14,0,0,0,10,4,3,0,0,17,14,82.35,3,3,100,11,8,72.73,11,8,72.73,6,5,83.33,11,9,81.82,0,0,0,0,0,0,1,12.1,2.77,30.56,0,25.71,45
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (0.0%),0,0.13,2,2,100,74,64,86.49,58.66,12,1,2,9,14,6,4,4,37,22,59.46,1,1,100,9,0,0,0,0,0,2,0,0,3,1,33.33,0,0,0,8,1,12.5,1,2,7,1,4,3,13,10,76.92,0,0,0,0,0,10,6,60,7,3,42.86,1,1,100,3,0,3,1,0,24,23,95.83,6,6,100,32,27,84.38,4,3,75,8,7,87.5,14,13,92.86,0,0,0,4,4,100,1,17.54,4.35,5.41,22.26,23.95,4.5
