Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,102,UC San Diego Tritons,3-4-2-1 (100.0%),2,1.59,8,4,50,362,272,75.14,43.44,152,33,73,46,109,59,41,9,300,144,48,1,0,0,22,4,18.18,0,0,0,2,1,50,3,0,0,0,0,0,8,4,50,4,3,15,2,6,10,88,37,42.05,0,2,10,4,40,83,54,65.06,73,31,42.47,6,1,16.67,64,21,16,2,0,172,117,68.02,52,42,80.77,96,81,84.38,74,46,62.16,55,38,69.09,95,61,64.21,1,0,0,21,17,80.95,9,15.42,2.78,20.44,13.06,21.09,9.61
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,102,Santa Clara Broncos,3-5-2 (100.0%),2,1.7,10,4,40,516,424,82.17,56.56,143,13,53,77,112,36,60,16,300,133,44.33,3,0,0,40,8,20,0,0,0,4,1,25,2,0,0,0,0,0,20,10,50,10,11,37,4,15,17,83,29,34.94,2,2,8,5,62.5,88,51,57.95,73,30,41.1,6,4,66.67,26,9,20,3,0,189,129,68.25,75,71,94.67,172,155,90.12,59,34,57.63,83,52,62.65,99,78,78.79,2,1,50,30,20,66.67,3,16.89,3.94,11.43,15.9,18.69,5.93
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,95,UC San Diego Tritons,5-3-2 (52.02%),0,0.66,7,0,0,295,226,76.61,32,95,19,37,39,67,34,29,4,144,68,47.22,2,0,0,17,3,17.65,2,2,100,2,1,50,1,0,0,0,0,0,7,1,14.29,1,2,13,3,3,8,54,23,42.59,1,4,16,8,50,52,33,63.46,17,6,35.29,5,0,0,45,6,7,0,0,111,64,57.66,49,48,97.96,98,86,87.76,46,16,34.78,36,15,41.67,45,22,48.89,2,1,50,18,17,94.44,9,14.85,3.24,15.59,17.05,21.46,25.28
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,95,Denver Pioneers,4-1-3-2 (100.0%),4,2.12,16,8,50,821,750,91.35,68,92,9,31,52,79,29,31,19,144,68,47.22,5,2,40,33,11,33.33,1,0,0,5,3,60,0,0,0,0,0,0,17,8,47.06,7,7,26,5,8,21,52,19,36.54,1,0,7,0,0,54,31,57.41,17,7,41.18,0,0,0,28,8,9,0,0,216,181,83.8,113,112,99.12,361,339,93.91,36,17,47.22,79,64,81.01,99,84,84.85,5,2,40,24,23,95.83,7,19.45,8.73,4.38,17.09,18.12,9.56
2023-09-01,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,95,UC San Diego Tritons,4-2-3-1 (100.0%),1,2.48,13,5,38.46,331,266,80.36,45.15,116,21,34,61,69,28,29,12,222,104,46.85,4,0,0,27,8,29.63,0,0,0,4,0,0,3,1,33.33,1,0,0,13,4,30.77,7,2,28,4,12,11,78,20,25.64,1,1,15,7,46.67,82,51,62.2,36,18,50,2,1,50,39,26,8,2,0,125,96,76.8,50,45,90,109,93,85.32,39,22,56.41,51,33,64.71,64,52,81.25,0,0,0,24,16,66.67,14,13.17,2.96,11.78,16.15,20.47,12.79
2023-09-01,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,95,Gonzaga Bulldogs,3-5-2 (100.0%),1,1.76,15,5,33.33,471,392,83.23,54.85,94,16,38,40,81,45,28,8,222,114,51.35,7,2,28.57,32,11,34.38,0,0,0,8,2,25,2,0,0,0,0,0,13,5,38.46,5,8,27,0,12,15,82,31,37.8,3,1,13,5,38.46,78,58,74.36,36,16,44.44,6,3,50,33,10,13,2,0,163,116,71.17,75,73,97.33,175,157,89.71,41,14,34.15,56,36,64.29,85,65,76.47,1,0,0,13,12,92.31,7,15.43,4.66,8.7,18.01,21.11,12.11
2023-08-27,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,101,UC San Diego Tritons,4-1-4-1 (50.06%),1,0.88,5,2,40,293,225,76.79,36.63,112,18,48,46,85,27,42,16,221,101,45.7,3,0,0,25,2,8,1,0,0,4,0,0,3,0,0,1,1,100,10,3,30,3,4,16,1,7,8,66,25,37.88,2,2,21,7,33.33,80,41,51.25,37,18,48.65,0,0,0,44,9,16,2,1,113,75,66.37,56,49,87.5,80,68,85,48,24,50,48,32,66.67,73,46,63.01,1,1,100,18,14,77.78,13,14.14,2.71,16.38,22.3,21.26,12.61
2023-08-27,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,101,San Jose State Spartans,4-2-3-1 (100.0%),2,3,21,7,33.33,618,542,87.7,63.37,112,17,50,45,91,35,43,13,221,117,52.94,9,2,22.22,29,14,48.28,4,1,25,4,3,75,0,0,0,1,0,0,7,4,57.14,4,12,30,8,5,23,80,39,48.75,4,1,5,2,40,66,41,62.12,37,18,48.65,7,5,71.43,30,14,15,3,0,177,133,75.14,100,91,91,260,248,95.38,31,16,51.61,65,51,78.46,94,69,73.4,9,3,33.33,22,18,81.82,3,17.24,5.62,5.02,18.01,17.75,6.19
2023-08-25,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,104,UC San Diego Tritons,4-4-1-1 (70.54%),1,1.92,7,4,57.14,273,210,76.92,39.39,116,26,39,51,77,32,36,9,207,104,50.24,2,1,50,27,3,11.11,0,0,0,6,1,16.67,3,1,33.33,1,1,100,13,4,30.77,5,0,14,2,11,8,62,28,45.16,0,2,19,4,21.05,80,46,57.5,45,21,46.67,3,1,33.33,48,22,14,2,0,102,71,69.61,43,39,90.7,86,66,76.74,38,18,47.37,47,26,55.32,53,36,67.92,0,0,0,22,21,95.45,10,13.9,2.5,13.92,14.82,20.64,11.42
2023-08-25,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,104,Pacific Tigers,4-4-1-1 (87.68%),2,1.62,19,4,21.05,475,401,84.42,60.61,103,16,43,44,79,35,31,13,207,95,45.89,8,3,37.5,25,11,44,5,1,20,11,3,27.27,2,1,50,1,1,100,14,3,21.43,1,12,32,0,9,23,80,34,42.5,1,1,7,4,57.14,62,34,54.84,45,21,46.67,1,0,0,33,14,15,2,0,151,113,74.83,63,59,93.65,204,186,91.18,43,23,53.49,42,26,61.9,71,49,69.01,5,2,40,25,25,100,8,15.72,4.36,9.05,20.16,21.22,7.2
