Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.2,2,2,100,71,55,77.46,49.89,25,10,8,7,18,10,5,3,34,19,55.88,2,2,100,4,1,25,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,14,8,57.14,0,0,0,0,0,8,4,50,3,2,66.67,1,0,0,8,5,1,0,0,25,16,64,9,8,88.89,26,21,80.77,7,3,42.86,9,5,55.56,11,4,36.36,0,0,0,4,2,50,2,16.06,4.44,9.86,23.45,17.95,19.67
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (49.0%),0,0.14,2,0,0,89,71,79.78,50.11,21,4,5,12,16,4,6,6,34,15,44.12,1,0,0,9,1,11.11,0,0,0,1,1,100,0,0,0,0,0,0,4,2,50,2,2,5,1,3,4,8,4,50,0,0,2,2,100,14,6,42.86,3,1,33.33,0,0,0,7,1,0,0,0,24,17,70.83,17,15,88.24,40,34,85,9,6,66.67,14,12,85.71,16,12,75,0,0,0,5,4,80,1,20.05,4.94,10.11,15.9,22.51,11.6
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.4,5,3,60,62,49,79.03,46.78,17,2,3,12,13,4,3,6,32,15,46.88,1,1,100,9,2,22.22,0,0,0,1,0,0,2,2,100,0,0,0,6,3,50,2,0,6,1,4,4,12,5,41.67,0,0,1,1,100,10,8,80,6,0,0,1,1,100,6,2,1,0,0,26,19,73.08,4,4,100,20,16,80,8,5,62.5,12,7,58.33,14,13,92.86,1,0,0,8,8,100,1,17.53,2.7,12.9,15.31,22.46,7.17
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-3-2 (100.0%),0,0.07,2,1,50,54,40,74.07,53.22,21,9,7,5,16,10,5,1,32,16,50,1,0,0,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,0,2,0,2,1,10,2,20,0,0,3,3,100,12,7,58.33,6,5,83.33,0,0,0,11,7,3,0,0,16,9,56.25,4,3,75,27,21,77.78,7,3,42.86,7,6,85.71,12,7,58.33,0,0,0,4,4,100,1,13.42,2.57,12.96,22.42,24,6.2
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.03,1,0,0,40,30,75,43.19,18,2,6,10,11,1,5,5,32,15,46.88,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,10,2,20,0,0,0,0,0,10,7,70,4,2,50,2,1,50,3,2,2,1,0,15,8,53.33,2,2,100,18,16,88.89,6,1,16.67,7,4,57.14,4,3,75,0,0,0,7,6,85.71,1,14.99,2.86,15,29.52,22.79,5.71
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.06,1,0,0,52,46,88.46,56.81,14,4,6,4,13,9,4,0,32,16,50,0,0,0,3,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,2,10,3,30,0,0,0,0,0,10,8,80,4,2,50,0,0,0,4,3,1,0,0,21,17,80.95,6,6,100,20,18,90,7,5,71.43,8,6,75,11,8,72.73,0,0,0,4,4,100,1,14.81,3.71,13.46,14.01,20.27,14
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.3,3,0,0,44,36,81.82,34,14,5,5,4,10,4,3,3,32,20,62.5,1,0,0,4,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,5,9,7,77.78,0,0,0,0,0,16,10,62.5,1,0,0,1,0,0,8,0,2,0,0,16,9,56.25,4,4,100,14,13,92.86,4,1,25,5,3,60,7,4,57.14,0,0,0,4,3,75,1,17.38,3.14,9.09,16.92,19.78,10.86
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.1,1,0,0,88,78,88.64,66,14,4,3,7,12,4,5,3,32,10,31.25,0,0,0,6,1,16.67,0,0,0,1,0,0,1,0,0,0,0,0,3,1,33.33,1,0,5,2,2,3,16,6,37.5,0,0,0,0,0,9,2,22.22,1,1,100,2,0,0,8,0,4,0,0,28,21,75,14,14,100,38,37,97.37,6,2,33.33,7,4,57.14,12,8,66.67,0,0,0,4,3,75,1,17.91,5.18,6.82,15.76,20.12,2.56
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),2,0.61,3,2,66.67,31,23,74.19,30.35,9,0,4,5,9,1,6,2,28,17,60.71,1,1,100,5,2,40,0,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33,1,3,4,0,2,4,8,3,37.5,0,0,0,0,0,12,10,83.33,4,3,75,0,0,0,5,1,2,0,0,11,7,63.64,6,5,83.33,9,7,77.78,4,3,75,6,5,83.33,10,8,80,0,0,0,3,3,100,0,13.45,1.94,12.9,15.55,20.42,12.86
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (41.22%),0,0,0,0,0,103,94,91.26,69.65,14,3,8,3,8,7,1,0,28,9,32.14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,16.67,0,2,2,2,100,8,5,62.5,4,1,25,0,0,0,2,2,2,0,0,28,22,78.57,22,21,95.45,44,43,97.73,2,0,0,7,5,71.43,14,11,78.57,0,0,0,3,3,100,1,19.48,6.44,1.94,0,19.7,15
