Date,Match,Competition,Duration,Team,Scheme,Goals,Difference in Goals/xG,xG,Shots,Shot on target percentage,Shots on target,Passes,Passes accurate,"Possession, %",Losses,Losses Low,Corners with shots percentage,Losses Medium,Losses High,Recoveries,Recoveries Low,Penalty conversion percentage,Recoveries Medium,Recoveries High,Crossing percentage,Duels,Duels won,Offensive duels percentage,Shots from outside penalty area,Shots from outside penalty area on target,Positional attacks,Positional attacks with shots,Counterattacks,Shots against on target percentage,Counterattacks with shots,Corners,Defensive duels percentage,Corners with shots,Free kicks,Aerial duels percentage,Free kicks with shots,Penalties,Sliding tackle percentage,Penalties converted,Crosses,Crosses accurate,Deep completed crosses,Deep completed passes,Penalty area entries (runs,Penalty area entries (runs crosses),Touches in penalty area,Passes percentage,Offensive duels,Offensive duels won,Offsides,Conceded goals,Shots against,Shots against on target,Defensive duels,Defensive duels won,Aerial duels,Aerial duels won,Sliding tackles,Duels percentage,Sliding tackles successful,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes percentage,Back passes,Back passes accurate,Back passes percentage,Lateral passes,Lateral passes accurate,Lateral passes percentage,Long passes,Long passes accurate,Long passes percentage,Passes to final third,Passes to final third accurate,Passes to final third percentage,Progressive passes,Progressive passes accurate,Progressive passes percentage,Smart passes,Smart passes accurate,Smart passes percentage,Throw ins,Throw ins accurate,Throw in percentage,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Minute
2023-09-01,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,16,UC San Diego Tritons,4-2-3-1 (100.0%),0,-1.14,1.14,3,0.6666666666666666,2,82,61,45.9,26,5,0.0,8,13,16,10,0.0,4,2,0.0,34,16,0.3333333333333333,1,0,4,1,0,1.0,0,2,0.5555555555555556,0,0,0.6666666666666666,0,1,0.0,0,2,0,0,1,5,2,1,0.7439024390243902,6,2,0,0,2,2,18,10,3,2,1,0.47058823529411764,0,9,2,2,1,0,35,27,0.7714285714285715,10,8,0.8,23,18,0.782608695652174,10,6,0.6,14,8,0.5714285714285714,14,9,0.6428571428571429,0,0,,0,0,,4,18.66,3.9,12.2,15.76,20.34,10.14,31-45
2023-09-01,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,18,Gonzaga Bulldogs,3-5-2 (100.0%),0,-0.01,0.01,1,0.0,0,74,57,48.08,18,4,1.0,7,7,16,8,,6,2,0.5,48,28,0.5833333333333334,0,0,6,0,0,1.0,0,1,0.7727272727272727,1,0,0.6666666666666666,0,0,0.3333333333333333,0,2,1,1,3,4,0,4,0.7702702702702703,12,7,1,0,2,2,22,17,6,4,3,0.5833333333333334,1,6,4,5,1,0,28,16,0.5714285714285714,16,16,1.0,18,16,0.8888888888888888,8,2,0.25,10,5,0.5,20,14,0.7,0,0,,1,1,1.0,1,16.36,3.22,10.81,16.27,22.23,4.0,76-90
2023-09-01,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,18,UC San Diego Tritons,4-2-3-1 (100.0%),0,-0.4,0.4,3,0.6666666666666666,2,52,43,51.92,24,4,0.0,7,13,15,6,,6,3,0.3333333333333333,48,18,0.22727272727272727,1,0,7,2,0,,0,1,0.4166666666666667,0,1,0.3333333333333333,0,0,,0,3,1,1,0,6,2,4,0.8269230769230769,22,5,0,0,0,0,12,5,6,2,0,0.375,0,10,7,3,1,0,19,17,0.8947368421052632,5,3,0.6,19,16,0.8421052631578947,4,1,0.25,8,6,0.75,7,7,1.0,0,0,,12,6,0.5,1,10.65,1.73,7.69,22.01,19.19,7.29,76-90
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,Denver Pioneers,4-1-3-2 (100.0%),0,-0.22,0.22,2,0.5,1,165,148,78.66,17,1,1.0,8,8,15,5,,6,4,0.3333333333333333,21,16,0.6666666666666666,0,0,7,0,1,,0,2,0.875,2,0,0.6666666666666666,0,0,,0,9,3,2,0,7,3,6,0.896969696969697,9,6,0,0,0,0,8,7,3,2,0,0.7619047619047619,0,7,1,0,0,0,36,33,0.9166666666666666,16,16,1.0,76,69,0.9078947368421053,5,2,0.4,13,13,1.0,21,18,0.8571428571428571,0,0,,6,6,1.0,0,18.8,8.68,3.03,14.04,19.18,6.33,16-30
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,Denver Pioneers,4-1-3-2 (100.0%),0,-0.38,0.38,3,0.6666666666666666,2,131,120,62.07,18,2,0.0,8,8,11,6,,2,3,1.0,31,9,0.3333333333333333,1,1,5,3,0,,0,1,0.2857142857142857,0,0,0.0,0,0,,0,3,3,3,1,6,1,4,0.916030534351145,15,5,0,0,0,0,7,2,4,0,0,0.2903225806451613,0,4,2,0,0,0,34,27,0.7941176470588235,13,13,1.0,63,60,0.9523809523809523,8,4,0.5,10,8,0.8,16,13,0.8125,1,0,0.0,3,3,1.0,3,20.89,7.71,6.11,18.79,17.41,40.0,31-45
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,Denver Pioneers,4-1-3-2 (100.0%),1,0.91,0.09,2,0.5,1,98,89,63.31,13,2,,2,9,8,3,,4,1,1.0,16,5,0.4,1,0,4,1,0,,0,0,0.16666666666666666,0,0,0.6666666666666666,0,0,,0,1,1,1,1,3,0,2,0.9081632653061225,5,2,0,0,0,0,6,1,3,2,0,0.3125,0,1,1,2,0,0,28,22,0.7857142857142857,12,12,1.0,46,43,0.9347826086956522,6,2,0.3333333333333333,11,6,0.5454545454545454,12,12,1.0,1,0,0.0,6,5,0.8333333333333334,1,18.22,8.91,6.12,22.91,17.7,35.0,46-60
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,Denver Pioneers,4-1-3-2 (100.0%),1,0.4,0.6,2,0.5,1,179,168,79.78,14,1,,2,11,18,4,,8,6,1.0,28,17,0.42857142857142855,0,0,6,2,0,,0,0,0.8333333333333334,0,0,0.5,0,0,,0,1,1,1,1,2,0,2,0.9385474860335196,7,3,0,0,0,0,12,10,4,2,0,0.6071428571428571,0,5,2,2,0,0,42,37,0.8809523809523809,33,33,1.0,80,77,0.9625,9,5,0.5555555555555556,24,21,0.875,20,18,0.9,0,0,,3,3,1.0,0,20.56,14.92,5.03,9.82,18.15,5.17,1-15
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,Denver Pioneers,4-1-3-2 (100.0%),2,1.37,0.63,5,0.4,2,88,80,54.94,10,0,,3,7,13,6,,5,2,0.0,18,8,0.16666666666666666,2,0,6,4,0,,0,0,0.6666666666666666,0,0,0.0,0,0,,0,1,0,0,3,5,1,5,0.9090909090909091,6,1,0,0,0,0,6,4,1,0,0,0.4444444444444444,0,4,0,1,0,0,25,21,0.84,12,12,1.0,35,33,0.9428571428571428,3,2,0.6666666666666666,7,7,1.0,14,12,0.8571428571428571,1,1,1.0,3,3,1.0,0,20.46,6.29,3.41,18.46,18.13,11.75,61-75
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,5-3-2 (0.0%),0,-0.07,0.07,1,0.0,0,40,29,36.69,10,2,,3,5,7,6,,1,0,,16,9,0.8333333333333334,1,0,2,0,1,1.0,1,0,0.6,0,1,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0,0,0.725,6,5,0,1,1,1,5,3,3,1,1,0.5625,0,5,2,2,0,0,16,6,0.375,8,8,1.0,12,11,0.9166666666666666,10,2,0.2,8,3,0.375,5,2,0.4,0,0,,2,2,1.0,3,12.83,2.86,25.0,21.48,24.87,26.33,46-60
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,5-3-2 (0.0%),0,-0.29,0.29,3,0.0,0,56,41,37.93,16,3,1.0,5,8,16,7,,6,3,0.0,31,21,0.7142857142857143,1,0,6,2,0,1.0,0,1,0.6666666666666666,1,0,0.75,0,0,0.0,0,2,0,0,1,6,1,3,0.7321428571428571,7,5,0,0,2,2,15,10,4,3,1,0.6774193548387096,0,8,1,1,0,0,17,10,0.5882352941176471,10,10,1.0,24,19,0.7916666666666666,11,4,0.36363636363636365,9,4,0.4444444444444444,11,5,0.45454545454545453,0,0,,3,3,1.0,0,14.62,3.5,19.64,17.72,25.68,15.29,31-45
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,5-3-2 (100.0%),0,0.0,0.0,0,,0,39,28,20.22,20,4,,10,6,12,5,,6,1,,28,8,0.16666666666666666,0,0,3,0,0,1.0,0,0,0.5714285714285714,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0.717948717948718,12,2,0,1,1,1,7,4,4,1,1,0.2857142857142857,0,5,0,1,0,0,18,10,0.5555555555555556,8,7,0.875,9,9,1.0,5,2,0.4,2,0,0.0,5,2,0.4,0,0,,5,5,1.0,1,17.67,3.0,12.82,0.0,16.29,60.5,1-15
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,5-3-2 (33.22%),0,0.0,0.0,0,,0,54,44,45.06,12,1,,6,5,9,4,,5,0,,18,10,0.3333333333333333,0,0,1,0,0,1.0,0,0,0.8333333333333334,0,0,1.0,0,0,,0,0,0,0,1,2,0,0,0.8148148148148148,6,2,0,2,2,2,6,5,1,1,0,0.5555555555555556,0,5,1,1,0,0,19,12,0.631578947368421,9,9,1.0,19,17,0.8947368421052632,7,3,0.42857142857142855,5,3,0.6,8,3,0.375,1,1,1.0,1,1,1.0,3,15.31,4.5,12.96,0.0,20.34,34.5,61-75
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,5-3-2 (66.22%),0,0.0,0.0,0,,0,42,29,21.34,22,6,,7,9,11,6,,5,0,0.0,21,4,0.125,0,0,2,0,0,1.0,0,0,0.3333333333333333,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0.6904761904761905,8,1,0,0,1,1,9,3,3,0,2,0.19047619047619047,0,14,0,1,0,0,16,7,0.4375,3,3,1.0,14,11,0.7857142857142857,6,1,0.16666666666666666,6,2,0.3333333333333333,6,2,0.3333333333333333,0,0,,4,3,0.75,1,17.64,3.0,14.29,0.0,20.1,17.0,16-30
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,19,Denver Pioneers,4-1-3-2 (100.0%),0,-0.2,0.2,2,0.5,1,160,145,63.38,20,3,0.5,8,9,14,5,,6,3,0.0,30,13,0.2,1,1,5,1,0,,0,2,0.4666666666666667,1,0,0.5,0,0,,0,2,0,0,1,3,0,2,0.90625,10,2,1,0,0,0,15,7,2,1,0,0.43333333333333335,0,7,2,4,0,0,51,41,0.803921568627451,27,26,0.9629629629629629,61,57,0.9344262295081968,5,2,0.4,14,9,0.6428571428571429,16,11,0.6875,2,1,0.5,3,3,1.0,3,20.63,7.62,3.13,15.59,17.82,6.86,76-90
2023-09-09,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,19,UC San Diego Tritons,5-3-2 (100.0%),0,-0.29,0.29,3,0.0,0,64,55,36.62,15,3,0.0,6,6,12,6,,6,0,0.25,30,16,0.5333333333333333,0,0,3,1,1,1.0,1,1,0.8,0,0,0.0,0,0,,0,4,1,1,0,5,2,5,0.859375,15,8,1,0,1,1,10,8,2,0,0,0.5333333333333333,0,8,2,1,0,0,25,19,0.76,11,11,1.0,20,19,0.95,7,4,0.5714285714285714,6,3,0.5,10,8,0.8,1,0,0.0,3,3,1.0,1,14.28,2.91,10.94,14.9,20.61,34.25,76-90
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,Santa Clara Broncos,3-5-2 (100.0%),0,0.0,0.0,0,,0,62,45,54.32,25,3,,11,11,17,6,,10,1,1.0,43,16,0.4,0,0,2,0,0,1.0,0,0,0.2222222222222222,0,0,0.46153846153846156,0,0,,0,2,2,2,0,3,0,0,0.7258064516129032,10,4,0,0,1,1,9,2,13,6,0,0.37209302325581395,0,1,0,3,1,0,29,14,0.4827586206896552,8,7,0.875,15,14,0.9333333333333333,9,4,0.4444444444444444,14,6,0.42857142857142855,15,11,0.7333333333333333,0,0,,3,3,1.0,1,15.71,3.44,14.52,0.0,19.28,13.33,61-75
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,Santa Clara Broncos,3-5-2 (100.0%),0,-0.14,0.14,2,0.0,0,90,77,55.42,16,0,,6,10,15,3,,10,2,0.4,42,21,0.625,1,0,8,2,0,1.0,0,0,0.7142857142857143,0,0,0.2857142857142857,0,0,0.0,0,5,2,2,1,6,2,4,0.8555555555555555,8,5,0,0,1,1,14,10,14,4,1,0.5,0,4,1,3,0,0,33,24,0.7272727272727273,18,18,1.0,29,25,0.8620689655172413,8,3,0.375,15,8,0.5333333333333333,10,9,0.9,1,1,1.0,2,1,0.5,0,18.91,4.74,8.89,18.87,18.3,4.78,1-15
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,Santa Clara Broncos,3-5-2 (100.0%),0,-0.18,0.18,1,1.0,1,32,23,38.06,19,3,,9,7,16,4,,11,1,0.5,40,18,0.38461538461538464,0,0,2,1,0,1.0,0,0,0.36363636363636365,0,1,0.7142857142857143,0,0,,0,2,1,1,0,2,0,1,0.71875,13,5,1,1,1,1,11,4,7,5,0,0.45,0,8,3,3,1,0,16,11,0.6875,5,5,1.0,4,3,0.75,5,3,0.6,6,4,0.6666666666666666,10,6,0.6,0,0,,3,0,0.0,0,15.24,1.88,15.63,10.01,18.96,7.8,46-60
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,Santa Clara Broncos,3-5-2 (100.0%),1,0.49,0.51,1,1.0,1,114,108,70.66,18,0,0.0,5,13,14,5,,7,2,1.0,39,12,0.17647058823529413,0,0,6,1,0,,0,2,0.6666666666666666,0,0,0.3333333333333333,0,0,,0,2,2,2,1,3,0,2,0.9473684210526315,17,3,0,0,0,0,9,6,9,3,0,0.3076923076923077,0,2,0,2,0,0,33,28,0.8484848484848485,16,15,0.9375,49,49,1.0,10,8,0.8,10,7,0.7,21,20,0.9523809523809523,0,0,,8,7,0.875,1,17.07,4.96,8.77,6.62,18.11,12.67,16-30
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,3-4-2-1 (100.0%),0,0.0,0.0,0,,0,44,32,29.34,14,3,0.0,9,2,10,6,,4,0,0.0,39,24,0.3333333333333333,0,0,1,0,0,1.0,0,1,0.8235294117647058,0,0,0.4444444444444444,0,0,,0,1,0,0,0,1,0,0,0.7272727272727273,9,3,0,1,1,1,17,14,9,4,0,0.6153846153846154,0,8,7,0,0,0,21,12,0.5714285714285714,8,7,0.875,11,9,0.8181818181818182,9,5,0.5555555555555556,4,2,0.5,10,5,0.5,0,0,,2,2,1.0,0,15.86,2.32,20.45,0.0,23.06,47.0,16-30
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,3-4-2-1 (100.0%),0,-0.12,0.12,1,1.0,1,65,53,45.68,23,1,,13,9,19,7,,9,3,1.0,43,18,0.7777777777777778,0,0,6,1,0,,0,0,0.6,0,2,0.07692307692307693,0,0,,0,1,1,1,2,4,0,3,0.8153846153846154,9,7,0,0,0,0,10,6,13,1,0,0.4186046511627907,0,10,3,5,1,0,31,24,0.7741935483870968,12,11,0.9166666666666666,13,12,0.9230769230769231,14,8,0.5714285714285714,15,13,0.8666666666666667,20,16,0.8,0,0,,2,2,1.0,1,19.58,3.82,21.54,13.73,20.12,5.88,61-75
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,3-4-2-1 (100.0%),0,-0.43,0.43,1,0.0,0,51,39,44.58,22,10,,9,3,15,10,,5,0,0.0,42,21,0.2857142857142857,0,0,3,0,0,,0,0,0.375,0,0,0.7142857142857143,0,0,0.0,0,1,0,0,0,1,0,1,0.7647058823529411,14,4,0,0,0,0,8,3,14,10,1,0.5,0,11,1,1,0,0,26,17,0.6538461538461539,6,6,1.0,13,11,0.8461538461538461,13,9,0.6923076923076923,6,3,0.5,13,8,0.6153846153846154,1,0,0.0,4,2,0.5,3,13.32,2.32,25.49,6.45,22.3,13.6,1-15
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,3-4-2-1 (100.0%),1,0.87,0.13,1,1.0,1,62,47,61.94,22,4,,10,8,12,6,,4,2,1.0,40,19,0.6363636363636364,0,0,5,0,0,1.0,0,0,0.6153846153846154,0,1,0.2857142857142857,0,0,0.0,0,1,1,1,0,1,0,1,0.7580645161290323,11,7,0,0,1,1,13,8,7,2,1,0.475,0,6,1,3,1,0,27,21,0.7777777777777778,9,6,0.6666666666666666,21,17,0.8095238095238095,6,4,0.6666666666666666,8,5,0.625,11,8,0.7272727272727273,0,0,,6,4,0.6666666666666666,1,18.14,2.95,9.68,10.7,18.87,3.57,46-60
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,16,Santa Clara Broncos,3-5-2 (100.0%),0,-0.11,0.11,3,0.0,0,119,101,66.69,24,2,0.5,6,16,18,2,,12,4,0.2,52,29,0.3888888888888889,2,0,11,2,0,,0,2,0.7222222222222222,1,0,0.6666666666666666,0,0,,0,5,1,1,5,8,2,6,0.8487394957983193,18,7,0,0,0,0,18,13,9,6,0,0.5576923076923077,0,4,1,3,0,0,29,21,0.7241379310344828,20,19,0.95,48,44,0.9166666666666666,10,9,0.9,20,16,0.8,15,13,0.8666666666666667,0,0,,8,6,0.75,0,17.71,5.41,8.4,23.72,17.85,4.25,31-45
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,16,UC San Diego Tritons,3-4-2-1 (100.0%),0,0.0,0.0,0,,0,55,42,33.31,26,9,,13,4,18,15,,2,1,,52,22,0.2777777777777778,0,0,0,0,0,,0,0,0.6111111111111112,0,0,0.3333333333333333,0,0,1.0,0,0,0,0,1,1,0,0,0.7636363636363637,18,5,0,0,0,0,18,11,9,3,1,0.4230769230769231,1,14,6,3,0,0,23,15,0.6521739130434783,8,5,0.625,15,14,0.9333333333333333,13,8,0.6153846153846154,3,2,0.6666666666666666,15,8,0.5333333333333333,0,0,,2,2,1.0,2,16.39,2.62,23.64,0.0,20.15,12.6,31-45
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,25,Santa Clara Broncos,3-5-2 (100.0%),1,0.24,0.76,3,0.6666666666666666,2,99,70,47.79,41,5,,16,20,32,16,,10,6,0.5,84,37,0.29411764705882354,0,0,11,2,0,1.0,0,0,0.5925925925925926,0,1,0.2857142857142857,0,0,0.8,0,4,2,2,4,15,0,4,0.7070707070707071,17,5,1,1,2,2,27,16,21,6,5,0.44047619047619047,4,7,4,6,1,0,49,31,0.6326530612244898,8,7,0.875,27,20,0.7407407407407407,17,7,0.4117647058823529,18,11,0.6111111111111112,28,19,0.6785714285714286,1,0,0.0,6,3,0.5,1,19.2,3.09,17.17,11.16,20.27,4.31,76-90
2023-09-15,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,25,UC San Diego Tritons,3-4-2-1 (100.0%),1,0.08999999999999997,0.91,5,0.4,2,85,59,52.21,45,6,1.0,19,20,35,15,,17,3,0.5,84,40,0.4074074074074074,1,0,7,3,0,1.0,0,1,0.7058823529411765,1,0,0.5238095238095238,0,0,0.0,0,4,2,2,0,7,2,5,0.6941176470588235,27,11,0,1,2,2,17,12,21,11,3,0.47619047619047616,0,15,3,4,0,0,44,28,0.6363636363636364,9,7,0.7777777777777778,23,18,0.782608695652174,19,12,0.631578947368421,19,13,0.6842105263157895,26,16,0.6153846153846154,0,0,,5,5,1.0,2,15.09,2.83,22.35,14.73,22.3,6.18,76-90
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,San Diego Toreros,3-5-2 (100.0%),0,0.0,0.0,0,,0,64,49,55.16,29,8,,7,14,19,7,,10,2,0.0,47,27,0.4375,0,0,4,0,0,1.0,0,0,0.6111111111111112,0,1,0.7777777777777778,0,0,,0,2,0,0,1,3,1,2,0.765625,16,7,0,0,2,2,18,11,9,7,0,0.574468085106383,0,11,5,2,0,0,25,15,0.6,9,8,0.8888888888888888,19,18,0.9473684210526315,10,3,0.3,13,4,0.3076923076923077,12,6,0.5,0,0,,5,4,0.8,3,16.5,2.78,15.63,0.0,22.74,6.57,1-15
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,San Diego Toreros,3-5-2 (100.0%),0,-0.09,0.09,3,0.0,0,66,54,53.31,24,4,,6,14,25,12,,11,2,0.3333333333333333,58,24,0.10526315789473684,2,0,4,3,0,1.0,0,0,0.5652173913043478,0,0,0.7142857142857143,0,0,,0,3,1,0,0,4,0,2,0.8181818181818182,19,2,0,1,1,1,23,13,7,5,0,0.41379310344827586,0,12,3,2,0,0,29,24,0.8275862068965517,6,5,0.8333333333333334,24,20,0.8333333333333334,8,4,0.5,13,7,0.5384615384615384,17,16,0.9411764705882353,0,0,,1,1,1.0,1,15.18,4.13,12.12,21.5,23.43,4.25,61-75
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,San Diego Toreros,3-5-2 (100.0%),0,-0.21,0.21,4,0.25,1,64,52,44.44,18,4,0.5,7,7,15,6,,8,1,0.3333333333333333,42,22,0.35714285714285715,1,1,5,3,0,1.0,0,2,0.6,1,0,0.75,0,0,,0,3,1,1,1,6,1,3,0.8125,14,5,0,0,2,2,15,9,8,6,0,0.5238095238095238,0,9,4,0,0,0,26,23,0.8846153846153846,4,4,1.0,25,20,0.8,7,5,0.7142857142857143,9,7,0.7777777777777778,14,10,0.7142857142857143,0,0,,6,5,0.8333333333333334,0,17.69,3.37,10.94,23.6,21.54,39.0,46-60
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,San Diego Toreros,3-5-2 (100.0%),1,0.49,0.51,2,1.0,2,68,56,50.01,21,4,0.0,4,13,15,5,,8,2,0.0,35,18,0.4,0,0,6,1,0,,0,1,0.7272727272727273,0,1,0.42857142857142855,1,0,,0,2,0,0,3,4,0,4,0.8235294117647058,15,6,0,0,0,0,11,8,7,3,0,0.5142857142857142,0,10,1,3,0,0,17,11,0.6470588235294118,10,9,0.9,29,27,0.9310344827586207,8,2,0.25,7,3,0.42857142857142855,12,8,0.6666666666666666,0,0,,4,4,1.0,1,22.12,4.25,11.76,9.2,22.53,6.83,16-30
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,4-3-2-1 (100.0%),0,0.0,0.0,0,,0,55,42,49.99,18,3,0.0,9,6,15,7,,6,2,1.0,35,15,0.2727272727272727,0,0,4,0,0,1.0,0,2,0.6,0,1,0.2857142857142857,0,0,0.0,0,1,1,1,0,3,1,0,0.7636363636363637,11,3,0,1,2,2,15,9,7,2,1,0.42857142857142855,0,4,1,2,1,0,24,19,0.7916666666666666,7,6,0.8571428571428571,15,11,0.7333333333333333,4,2,0.5,7,5,0.7142857142857143,13,9,0.6923076923076923,0,0,,4,2,0.5,0,17.9,3.06,7.27,0.0,19.88,8.67,16-30
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,4-3-2-1 (100.0%),0,-0.19,0.19,2,1.0,2,55,40,55.56,25,3,1.0,7,15,17,8,,7,2,0.0,42,20,0.4,0,0,4,1,0,1.0,0,1,0.6428571428571429,1,0,0.25,0,0,0.0,0,3,0,0,2,7,1,4,0.7272727272727273,15,6,0,0,1,1,14,9,8,2,1,0.47619047619047616,0,8,2,0,0,0,26,16,0.6153846153846154,8,7,0.875,14,10,0.7142857142857143,11,5,0.45454545454545453,13,7,0.5384615384615384,15,12,0.8,1,1,1.0,3,1,0.3333333333333333,1,12.16,3.44,20.0,14.0,24.65,9.4,46-60
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,4-3-2-1 (100.0%),0,-0.63,0.63,6,0.3333333333333333,2,61,49,44.84,19,3,0.5,7,9,19,10,,7,2,1.0,47,20,0.3888888888888889,5,1,6,5,0,,0,2,0.5625,1,0,0.2222222222222222,0,0,,0,2,2,2,0,3,0,1,0.8032786885245902,18,7,0,0,0,0,16,9,9,2,0,0.425531914893617,0,6,2,2,0,0,28,22,0.7857142857142857,9,7,0.7777777777777778,13,12,0.9230769230769231,9,4,0.4444444444444444,9,5,0.5555555555555556,15,12,0.8,0,0,,2,2,1.0,3,19.35,3.05,14.75,22.4,18.52,7.57,1-15
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,15,UC San Diego Tritons,4-3-2-1 (100.0%),1,0.8200000000000001,0.18,3,0.3333333333333333,1,58,41,46.69,23,5,0.0,10,8,18,9,,6,3,0.5,58,33,0.43478260869565216,2,0,9,3,0,,0,1,0.8947368421052632,0,0,0.2857142857142857,0,0,1.0,0,4,2,2,0,7,1,1,0.7068965517241379,23,10,0,0,0,0,19,17,7,2,1,0.5689655172413793,1,8,1,1,0,0,27,17,0.6296296296296297,7,5,0.7142857142857143,19,16,0.8421052631578947,7,4,0.5714285714285714,10,8,0.8,13,9,0.6923076923076923,1,0,0.0,6,6,1.0,1,15.23,2.9,12.07,20.24,20.26,13.0,61-75
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,16,San Diego Toreros,3-5-2 (100.0%),0,-0.26,0.26,5,0.0,0,131,111,72.38,29,3,1.0,8,18,19,8,,7,4,0.3333333333333333,38,27,0.5833333333333334,3,0,12,3,0,1.0,0,2,0.8888888888888888,2,0,0.75,0,0,,0,3,1,1,1,5,1,4,0.8473282442748091,12,7,0,0,1,1,9,8,12,9,0,0.7105263157894737,0,7,2,2,0,0,29,22,0.7586206896551724,22,20,0.9090909090909091,64,57,0.890625,11,5,0.45454545454545453,18,12,0.6666666666666666,16,14,0.875,0,0,,3,3,1.0,1,16.97,6.55,8.4,24.43,21.99,9.2,31-45
2023-09-21,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,16,UC San Diego Tritons,4-3-2-1 (100.0%),0,-0.01,0.01,1,1.0,1,58,45,27.62,24,5,,7,12,20,12,,6,2,0.0,38,10,0.1111111111111111,1,1,5,1,0,,0,0,0.4166666666666667,0,1,0.25,0,0,0.0,0,2,0,0,0,3,0,0,0.7758620689655172,9,1,0,0,0,0,12,5,12,3,1,0.2631578947368421,0,14,3,0,0,0,28,20,0.7142857142857143,9,8,0.8888888888888888,13,11,0.8461538461538461,13,8,0.6153846153846154,13,8,0.6153846153846154,15,10,0.6666666666666666,0,0,,3,3,1.0,1,19.69,3.22,22.41,32.23,21.52,29.0,31-45
