game,x1,y1,won,player
SJS,21.599999999999998,4.0,True,7
SJS,30.0,15.2,True,23
SJS,22.8,22.400000000000002,True,19
USD,49.199999999999996,65.6,False,23
USD,16.8,20.8,False,10
USD,78.0,8.0,True,10
USD,24.0,21.6,False,19
USD,6.0,15.2,False,6
USD,20.400000000000002,70.4,False,20
USD,91.2,69.6,False,11
USD,49.199999999999996,18.400000000000002,False,19
USD,106.8,72.0,True,20
USD,13.2,57.599999999999994,True,19
USD,6.0,56.8,True,12
USD,34.8,29.6,False,19
USD,70.8,10.4,True,6
USD,38.4,14.399999999999999,False,17
USD,32.400000000000006,16.0,False,17
USD,33.6,64.0,True,20
USD,25.2,72.8,True,20
USD,69.6,11.200000000000001,False,7
USD,48.0,17.6,True,8
USD,39.6,68.8,True,2
USD,72.0,64.0,False,22
USD,79.2,63.2,True,9
USD,32.400000000000006,18.400000000000002,False,10
USD,76.8,11.200000000000001,False,19
USD,45.6,56.8,True,19
USD,28.799999999999997,32.0,False,32
USD,8.4,15.2,False,32
USD,13.2,35.2,True,6
USD,12.0,12.8,True,32
USD,19.2,8.0,True,10
USD,15.600000000000001,60.0,False,12
USD,22.8,73.60000000000001,True,12
USD,64.80000000000001,63.2,True,19
USD,27.6,67.2,True,19
USD,55.2,40.0,True,23
USD,56.4,35.2,True,17
USD,42.0,60.0,True,19
USD,28.799999999999997,34.4,False,2
USD,22.8,44.0,False,8
USD,73.2,51.2,False,11
USD,76.8,60.8,True,11
USD,46.800000000000004,13.600000000000001,True,17
USD,15.600000000000001,60.8,False,19
USD,6.0,70.4,True,19
USD,43.199999999999996,17.6,False,23
USD,16.8,72.0,True,12
USD,90.0,20.0,True,17
USD,100.8,40.8,False,11
USD,26.4,17.6,True,10
USD,16.8,35.2,True,6
USD,16.8,27.200000000000003,True,17
USD,43.199999999999996,72.0,False,8
USD,46.800000000000004,66.39999999999999,False,11
USD,91.2,10.4,True,11
USD,49.199999999999996,15.2,True,6
USD,46.800000000000004,8.8,False,10
USD,42.0,63.2,False,19
USD,32.400000000000006,60.8,False,19
USD,45.6,54.400000000000006,False,19
USD,48.0,72.0,False,23
USD,33.6,52.800000000000004,False,2
USD,27.6,74.4,False,6
USD,80.4,68.0,False,8
USD,62.400000000000006,76.8,True,8
USD,33.6,32.8,False,19
USD,14.399999999999999,75.19999999999999,True,12
USD,16.8,59.2,False,17
Lipscomb,102.0,72.0,True,12
Lipscomb,75.6,71.2,True,12
Lipscomb,37.2,72.0,True,20
Lipscomb,84.0,71.2,False,20
Lipscomb,78.0,37.599999999999994,False,23
Lipscomb,50.4,39.2,False,6
Lipscomb,26.4,6.4,True,10
Lipscomb,44.4,58.4,True,20
Lipscomb,31.200000000000003,44.0,True,19
Lipscomb,33.6,44.800000000000004,True,17
Lipscomb,32.400000000000006,9.6,False,19
Lipscomb,36.0,61.6,False,2
Lipscomb,39.6,20.0,True,17
Lipscomb,51.6,36.0,True,19
Lipscomb,64.80000000000001,64.0,True,20
Lipscomb,42.0,4.0,True,19
Lipscomb,19.2,8.0,True,19
Lipscomb,4.8,6.4,True,19
Lipscomb,9.6,7.199999999999999,True,17
Lipscomb,69.6,70.4,False,20
Lipscomb,34.8,72.0,True,20
Lipscomb,63.6,6.4,False,17
Lipscomb,31.200000000000003,37.599999999999994,True,8
Lipscomb,62.400000000000006,54.400000000000006,True,23
Lipscomb,25.2,24.0,False,6
Lipscomb,69.6,8.8,False,10
Lipscomb,76.8,12.8,False,7
Lipscomb,62.400000000000006,4.0,True,10
Lipscomb,87.6,8.8,False,29
Lipscomb,52.8,6.4,False,8
Lipscomb,87.6,19.2,False,29
Lipscomb,106.8,52.800000000000004,True,22
Lipscomb,90.0,9.6,True,7
Lipscomb,72.0,16.0,False,19
Lipscomb,64.80000000000001,54.400000000000006,False,23
Lipscomb,30.0,16.8,True,6
Lipscomb,16.8,6.4,True,10
Lipscomb,92.4,3.2,True,7
Lipscomb,74.4,26.400000000000002,True,19
Lipscomb,16.8,10.4,False,6
Lipscomb,46.800000000000004,28.799999999999997,False,10
Lipscomb,19.2,9.6,True,6
Lipscomb,38.4,5.6000000000000005,True,19
Lipscomb,73.2,46.4,False,8
Lipscomb,12.0,17.6,False,6
Lipscomb,24.0,44.0,False,10
Lipscomb,19.2,38.4,False,6
Lipscomb,18.0,36.0,True,8
Lipscomb,15.600000000000001,27.200000000000003,False,10
Lipscomb,22.8,34.4,True,6
Lipscomb,16.8,29.6,False,6
Lipscomb,80.4,72.8,False,20
Lipscomb,67.2,12.0,True,10
Lipscomb,9.6,65.6,True,12
Lipscomb,30.0,75.19999999999999,True,8
Lipscomb,98.39999999999999,9.6,True,10
Lipscomb,99.6,4.0,True,10
Lipscomb,116.39999999999999,5.6000000000000005,True,29
Lipscomb,34.8,44.800000000000004,True,19
Lipscomb,76.8,56.0,False,20
Lipscomb,46.800000000000004,60.8,True,8
Lipscomb,22.8,24.0,True,10
Lipscomb,84.0,61.6,False,20
Lipscomb,34.8,59.2,True,19
Lipscomb,84.0,36.0,True,8
Lipscomb,92.4,73.60000000000001,True,7
Lipscomb,67.2,60.8,True,2
Lipscomb,52.8,75.19999999999999,True,19
Lipscomb,37.2,64.80000000000001,True,8
Lipscomb,13.2,13.600000000000001,True,10
Lipscomb,88.8,7.199999999999999,True,17
Lipscomb,88.8,20.0,False,17
Lipscomb,102.0,12.0,True,23
Lipscomb,84.0,36.0,False,8
Lipscomb,39.6,58.4,False,2
Lipscomb,84.0,13.600000000000001,True,17
Lipscomb,98.39999999999999,12.8,True,29
Lipscomb,96.0,9.6,True,29
Lipscomb,15.600000000000001,24.0,True,2
Lipscomb,15.600000000000001,67.2,False,12
Lipscomb,9.6,69.6,False,19
Lipscomb,75.6,68.8,False,23
Lipscomb,70.8,70.4,False,12
Lipscomb,72.0,63.2,True,12
Lipscomb,82.8,64.0,True,12
Lipscomb,110.4,67.2,False,29
Lipscomb,48.0,47.199999999999996,True,23
Lipscomb,54.0,24.8,True,19
Lipscomb,114.0,9.6,False,29
Lipscomb,10.799999999999999,22.400000000000002,False,6
Lipscomb,48.0,14.399999999999999,False,17
Lipscomb,30.0,56.8,True,12
Lipscomb,39.6,68.8,False,7
Lipscomb,33.6,15.2,True,10
Lipscomb,6.0,24.8,True,6
Lipscomb,33.6,22.400000000000002,False,23
Lipscomb,82.8,29.6,True,23
Lipscomb,26.4,8.8,True,10
Lipscomb,14.399999999999999,8.8,True,10
Lipscomb,31.200000000000003,35.2,False,19
Lipscomb,28.799999999999997,46.4,True,7
Lipscomb,8.4,53.6,False,6
UV,13.2,66.39999999999999,True,2
UV,61.2,54.400000000000006,True,8
UV,108.0,60.8,True,23
UV,82.8,16.0,True,6
UV,16.8,11.200000000000001,True,2
UV,37.2,20.8,False,8
UV,103.2,12.8,True,7
UV,25.2,40.0,False,23
UV,68.39999999999999,48.0,True,8
UV,27.6,48.0,False,19
UV,76.8,12.8,False,7
UV,4.8,60.8,False,12
UV,81.60000000000001,71.2,False,20
UV,70.8,34.4,False,11
UV,66.0,68.0,True,23
UV,87.6,2.4,True,17
UV,87.6,36.0,False,22
UV,82.8,32.0,True,19
UV,69.6,42.400000000000006,True,6
UV,64.80000000000001,52.0,False,6
UV,46.800000000000004,26.400000000000002,True,32
UV,33.6,40.8,True,19
UV,49.199999999999996,58.4,False,9
UV,39.6,60.8,True,22
UV,6.0,62.400000000000006,True,5
UV,14.399999999999999,10.4,True,10
UV,30.0,28.799999999999997,False,6
UV,64.80000000000001,13.600000000000001,True,9
UV,33.6,67.2,True,5
UV,21.599999999999998,72.0,True,22
UV,60.0,66.39999999999999,False,29
UV,44.4,18.400000000000002,True,32
UV,31.200000000000003,46.4,True,6
UV,75.6,74.4,False,8
UV,15.600000000000001,27.200000000000003,True,2
UV,33.6,8.8,True,10
UV,13.2,21.6,True,8
UV,44.4,60.0,False,20
UV,85.19999999999999,63.2,False,7
UV,91.2,61.6,False,19
UV,84.0,9.6,False,7
UV,28.799999999999997,8.8,True,6
UV,84.0,64.80000000000001,True,8
UV,81.60000000000001,77.6,True,20
UV,25.2,42.400000000000006,True,6
UV,55.2,56.8,True,8
UV,37.2,10.4,False,7
UV,16.8,26.400000000000002,False,10
UV,110.4,64.0,False,11
UV,114.0,11.200000000000001,False,10
UV,75.6,27.200000000000003,True,32
UV,68.39999999999999,8.8,True,17
UV,76.8,7.199999999999999,True,10
UV,72.0,12.8,False,32
UV,36.0,67.2,True,32
UV,27.6,72.0,False,23
UV,72.0,75.19999999999999,True,32
UV,86.39999999999999,32.8,False,23
UV,78.0,24.8,False,17
UV,39.6,8.0,True,19
UV,80.4,44.800000000000004,True,17
UV,80.4,46.4,False,17
UV,37.2,48.8,False,32
UV,86.39999999999999,27.200000000000003,True,29
UV,105.6,12.8,True,9
UV,10.799999999999999,60.8,False,12
UV,28.799999999999997,7.199999999999999,True,17
UV,42.0,12.8,True,9
UV,90.0,73.60000000000001,False,17
Duke,114.0,65.6,True,23
Duke,28.799999999999997,5.6000000000000005,True,10
Duke,36.0,1.6,False,10
Duke,42.0,74.4,False,20
Duke,32.400000000000006,36.0,True,25
Duke,10.799999999999999,22.400000000000002,False,25
Duke,37.2,5.6000000000000005,True,10
Duke,73.2,12.0,True,7
Duke,62.400000000000006,54.400000000000006,True,8
Duke,76.8,63.2,False,11
Duke,15.600000000000001,71.2,False,12
Duke,99.6,25.6,False,7
Duke,31.200000000000003,13.600000000000001,True,10
Duke,44.4,56.8,True,11
Duke,20.400000000000002,65.6,True,12
Duke,72.0,16.0,False,8
Duke,21.599999999999998,43.2,False,12
Duke,34.8,31.200000000000003,True,19
Duke,86.39999999999999,77.6,True,12
Duke,64.80000000000001,68.0,False,11
Duke,21.599999999999998,32.0,True,10
Duke,18.0,33.6,True,25
Duke,85.19999999999999,59.2,True,23
Duke,21.599999999999998,9.6,False,10
Duke,68.39999999999999,23.2,True,11
Duke,26.4,32.0,True,25
Duke,31.200000000000003,48.0,False,32
Duke,30.0,17.6,True,23
Duke,44.4,4.0,True,9
Duke,33.6,28.0,True,25
Duke,43.199999999999996,30.4,True,32
Duke,13.2,11.200000000000001,False,10
Duke,110.4,20.8,True,9
Duke,43.199999999999996,58.4,True,2
Duke,33.6,8.0,True,10
Duke,39.6,5.6000000000000005,True,17
Duke,70.8,3.2,False,17
Duke,4.8,77.6,False,22
Duke,6.0,70.4,True,5
Duke,49.199999999999996,28.0,True,25
Duke,79.2,3.2,True,22
Duke,45.6,31.200000000000003,True,19
Duke,37.2,40.8,True,9
Duke,36.0,48.0,False,22
Duke,18.0,8.8,True,2
Duke,70.8,3.2,False,11
Duke,27.6,75.19999999999999,False,20
Duke,32.400000000000006,31.200000000000003,True,8
Duke,14.399999999999999,62.400000000000006,False,12
Duke,52.8,28.0,True,25
Duke,34.8,37.599999999999994,False,19
Duke,16.8,12.0,True,10
Duke,24.0,38.4,True,25
Duke,16.8,44.800000000000004,True,2
Duke,52.8,62.400000000000006,True,11
Duke,55.2,64.80000000000001,False,20
Duke,84.0,41.6,True,11
Duke,12.0,68.0,True,12
Duke,22.8,72.8,True,12
Duke,24.0,43.2,True,2
Duke,54.0,40.8,False,19
Duke,33.6,3.2,True,10
Duke,42.0,37.599999999999994,True,25
Duke,48.0,9.6,True,11
Duke,30.0,8.0,False,7
Duke,70.8,12.8,True,8
Duke,14.399999999999999,52.800000000000004,False,2
Duke,84.0,12.8,False,7
Duke,32.400000000000006,75.19999999999999,True,2
Duke,55.2,68.8,True,2
Duke,37.2,63.2,True,25
Duke,58.8,20.0,False,9
Duke,87.6,10.4,False,9
Duke,87.6,8.0,True,10
Duke,79.2,76.8,False,12
Duke,7.199999999999999,20.0,False,10
Duke,36.0,71.2,True,22
Santa Clara,27.6,28.799999999999997,True,10
Santa Clara,49.199999999999996,57.599999999999994,False,11
Santa Clara,20.400000000000002,70.4,False,7
Santa Clara,34.8,8.8,True,10
Santa Clara,39.6,10.4,True,17
Santa Clara,9.6,10.4,True,10
Santa Clara,85.19999999999999,17.6,True,17
Santa Clara,96.0,55.199999999999996,True,7
Santa Clara,81.60000000000001,32.8,True,8
Santa Clara,27.6,15.2,False,19
Santa Clara,16.8,68.8,True,5
Santa Clara,21.599999999999998,65.6,True,7
Santa Clara,110.4,15.2,True,23
Santa Clara,42.0,14.399999999999999,True,6
Santa Clara,52.8,5.6000000000000005,True,17
Santa Clara,106.8,72.0,True,11
Santa Clara,27.6,69.6,True,5
Santa Clara,48.0,8.0,False,8
Santa Clara,66.0,17.6,True,8
Santa Clara,97.2,36.800000000000004,False,8
Santa Clara,43.199999999999996,64.0,True,20
Santa Clara,46.800000000000004,19.2,True,8
Santa Clara,26.4,72.8,True,5
Santa Clara,69.6,23.2,True,7
Santa Clara,79.2,7.199999999999999,True,10
Santa Clara,34.8,18.400000000000002,True,9
Santa Clara,54.0,12.0,True,9
Santa Clara,48.0,5.6000000000000005,True,22
Santa Clara,86.39999999999999,6.4,True,9
Santa Clara,54.0,15.2,False,9
Santa Clara,76.8,74.4,False,28
Santa Clara,33.6,8.0,True,10
Santa Clara,84.0,12.0,True,32
Santa Clara,75.6,6.4,True,10
Santa Clara,75.6,11.200000000000001,True,17
Santa Clara,87.6,10.4,False,17
Santa Clara,25.2,29.6,False,6
Santa Clara,51.6,25.6,True,32
Santa Clara,114.0,11.200000000000001,False,32
Santa Clara,79.2,40.8,True,28
Santa Clara,42.0,45.599999999999994,True,20
Santa Clara,37.2,40.8,True,32
Santa Clara,44.4,64.80000000000001,True,32
Santa Clara,78.0,61.6,False,32
Santa Clara,36.0,28.799999999999997,True,19
Santa Clara,72.0,69.6,False,23
Santa Clara,46.800000000000004,74.4,True,5
Santa Clara,51.6,70.4,True,20
Santa Clara,40.800000000000004,72.0,False,5
Santa Clara,38.4,23.2,True,19
Santa Clara,48.0,53.6,True,5
Santa Clara,63.6,75.19999999999999,True,20
Santa Clara,69.6,9.6,False,10
Santa Clara,14.399999999999999,11.200000000000001,True,10
Santa Clara,48.0,65.6,True,19
Santa Clara,42.0,62.400000000000006,False,19
Santa Clara,80.4,74.4,True,5
Santa Clara,111.60000000000001,9.6,False,7
Santa Clara,24.0,8.8,True,10
Santa Clara,25.2,4.8,False,8
Santa Clara,56.4,41.6,False,8
Santa Clara,30.0,70.4,True,5
Santa Clara,28.799999999999997,37.599999999999994,False,6
Santa Clara,52.8,69.6,False,23
Santa Clara,49.199999999999996,69.6,False,8
Santa Clara,46.800000000000004,69.6,False,23
Santa Clara,10.799999999999999,60.0,False,2
Santa Clara,34.8,62.400000000000006,True,5
Santa Clara,34.8,24.8,True,8
Santa Clara,10.799999999999999,73.60000000000001,True,5
Santa Clara,64.80000000000001,6.4,True,7
Santa Clara,16.8,30.4,True,10
Santa Clara,94.80000000000001,74.4,True,5
Santa Clara,96.0,60.8,False,23
UCI,69.6,67.2,True,6
UCI,72.0,56.8,False,6
UCI,78.0,56.8,False,8
UCI,75.6,68.0,True,9
UCI,54.0,65.6,True,6
UCI,46.800000000000004,6.4,True,10
UCI,31.200000000000003,13.600000000000001,True,25
UCI,28.799999999999997,17.6,True,6
