Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
George Mason,16,Throw-in,Successful,"[71.52380952380952, 0.0]","[64.85714285714283, 18.85714285714286]",Howard,-1
,,,,,,,
George Mason,16,Pass,Successful,"[109.61904761904762, 72.57142857142857]","[89.42857142857142, 57.523809523809526]",Howard,-1
,,,,,,,
George Mason,16,Shot(foot),Unsuccessful,"[94.76190476190476, 53.333333333333336]","[118.38095238095238, 39.23809523809524]",Howard,-1
,,,,,,,
George Mason,17,Tackle,Successful,"[93.61904761904762, 69.71428571428572]","[-1, -1]",Howard,-1
,,,,,,,
George Mason,17,Pass,Successful,"[93.61904761904762, 56.95238095238095]","[110.95238095238093, 53.333333333333336]",Howard,-1
,,,,,,,
George Mason,17,Shot(foot),Unsuccessful,"[110.57142857142856, 52.0]","[117.8095238095238, 41.142857142857146]",Howard,-1
,,,,,,,
George Mason,18,Pass,Unsuccessful,"[84.09523809523807, 33.333333333333336]","[85.99999999999997, 22.66666666666667]",Opponent,-1
,,,,,,,
George Mason,18,Shot(foot),Unsuccessful,"[89.42857142857142, 22.47619047619048]","[118.38095238095238, 32.57142857142857]",Howard,-1
,,,,,,,
George Mason,19,Set Piece,Unsuccessful,"[86.76190476190476, 57.904761904761905]","[108.47619047619045, 33.714285714285715]",Howard,-1
,,,,,,,
George Mason,19,Pass,Successful,"[107.9047619047619, 7.61904761904762]","[113.42857142857142, 39.42857142857143]",Howard,-1
,,,,,,,
George Mason,19,Shot(foot),Successful,"[112.66666666666666, 39.04761904761905]","[119.33333333333331, 37.142857142857146]",Howard,-1
,,,,,,,
George Mason,20,Pass,Successful,"[104.66666666666666, 39.23809523809524]","[96.85714285714286, 53.904761904761905]",Howard,-1
,,,,,,,
George Mason,20,Pass,Successful,"[10.190476190476183, 63.04761904761905]","[8.09523809523808, 42.476190476190474]",Howard,-1
,,,,,,,
George Mason,20,Shot(foot),Successful,"[7.523809523809511, 41.523809523809526]","[0.857142857142847, 42.666666666666664]",Howard,-1
,,,,,,,
George Mason,20,Pass,Unsuccessful,"[30.952380952380942, 11.80952380952381]","[70.76190476190476, 13.333333333333343]",Opponent,-1
,,,,,,,
George Mason,20,Pass,Successful,"[42.76190476190475, 28.76190476190476]","[17.999999999999986, 19.61904761904762]",Howard,-1
,,,,,,,
George Mason,20,Shot(foot),Successful,"[13.619047619047606, 22.47619047619048]","[0.857142857142847, 42.476190476190474]",Howard,-1
,,,,,,,
George Mason,21,Set Piece,Successful,"[48.85714285714284, 14.285714285714292]","[30.380952380952372, 6.095238095238102]",Howard,-1
,,,,,,,
George Mason,21,Tackle,Successful,"[6.3809523809523725, 38.85714285714286]","[10.761904761904752, 43.61904761904762]",Opponent,-1
,,,,,,,
