Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,0.03,1,0,0,64,48,75,49.76,23,2,6,15,15,5,7,3,42,20,47.62,0,0,0,4,1,25,0,0,0,0,0,0,1,0,0,0,0,0,5,2,40,1,1,8,1,5,3,21,8,38.1,0,0,0,0,0,11,8,72.73,8,3,37.5,1,1,100,4,2,3,0,0,25,17,68,14,11,78.57,17,13,76.47,10,6,60,12,7,58.33,12,9,75,0,0,0,6,6,100,1,15.38,3.56,15.63,17.44,20.87,5.17
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.01,1,0,0,35,22,62.86,50.24,18,4,7,7,16,9,6,1,42,21,50,1,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,3,27.27,0,0,0,0,0,21,13,61.9,8,5,62.5,1,0,0,6,5,2,1,0,16,6,37.5,6,6,100,11,9,81.82,2,0,0,4,1,25,7,3,42.86,0,0,0,2,2,100,1,8.33,1.94,5.71,26.33,23.92,10.5
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.1,1,1,100,70,61,87.14,66.41,11,0,7,4,14,7,6,1,50,25,50,0,0,0,6,1,16.67,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,1,0,3,1,2,2,21,8,38.1,0,0,0,0,0,12,9,75,8,4,50,0,0,0,3,1,2,1,0,28,23,82.14,11,11,100,29,25,86.21,9,5,55.56,5,4,80,12,11,91.67,0,0,0,3,3,100,0,15.09,4.38,12.86,12.89,22.57,5.5
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (0.0%),0,0,0,0,0,40,35,87.5,33.59,13,0,5,8,11,5,6,0,50,20,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,12,3,25,0,0,1,1,100,21,13,61.9,8,2,25,0,0,0,3,3,3,0,0,20,16,80,10,10,100,8,7,87.5,8,6,75,5,3,60,9,9,100,0,0,0,2,2,100,2,17.05,2.5,20,0,22.53,9.2
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.08,1,1,100,62,52,83.87,63.33,17,4,10,3,7,3,4,0,33,15,45.45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,13,6,46.15,0,1,1,1,100,8,5,62.5,6,3,50,0,0,0,2,2,3,0,0,22,14,63.64,11,11,100,22,21,95.45,7,4,57.14,6,6,100,12,9,75,0,0,0,8,8,100,2,14.69,3.65,11.29,17.57,19.93,24
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-2 (100.0%),1,0.41,4,1,25,27,21,77.78,36.67,10,3,3,4,13,3,8,2,33,15,45.45,1,0,0,4,1,25,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,4,8,3,37.5,0,0,1,1,100,13,7,53.85,6,3,50,0,0,0,6,1,3,0,0,14,10,71.43,3,3,100,8,7,87.5,7,4,57.14,7,5,71.43,9,6,66.67,0,0,0,2,1,50,2,11.05,1.5,25.93,19.38,24.2,8.83
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.05,1,1,100,86,78,90.7,65.14,14,4,7,3,9,6,2,1,25,11,44,1,1,100,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,2,40,0,0,0,0,0,9,4,44.44,4,2,50,0,0,0,2,1,0,0,0,24,22,91.67,7,6,85.71,44,42,95.45,3,2,66.67,3,3,100,8,6,75,0,0,0,4,2,50,2,14.9,5.73,3.49,22.09,18,23
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,46,38,82.61,34.86,11,2,2,7,11,4,6,1,25,11,44,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,1,3,9,5,55.56,0,0,1,1,100,5,3,60,4,1,25,0,0,0,7,1,2,1,0,17,14,82.35,9,9,100,14,11,78.57,8,4,50,7,5,71.43,8,6,75,0,0,0,3,3,100,0,14.89,3.07,17.39,0,25.35,11.43
2023-10-12,UC Santa Barbara Gauchos - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (0.0%),0,0,0,0,0,73,59,80.82,44.59,24,1,9,14,15,6,8,1,37,14,37.84,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,1,5,1,1,0,17,5,29.41,0,0,0,0,0,14,8,57.14,5,1,20,2,2,100,8,3,2,0,0,21,14,66.67,12,12,100,27,22,81.48,9,5,55.56,12,8,66.67,13,9,69.23,1,1,100,5,4,80,1,16.51,4.87,12.33,0,19.85,12.5
2023-10-12,UC Santa Barbara Gauchos - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.05,2,0,0,94,79,84.04,55.41,23,5,10,8,17,12,4,1,37,22,59.46,2,0,0,8,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,14,6,42.86,0,0,0,0,0,17,12,70.59,5,3,60,0,0,0,3,2,1,0,0,34,25,73.53,17,15,88.24,38,34,89.47,7,4,57.14,9,8,88.89,16,12,75,0,0,0,5,5,100,0,17.11,4.95,7.45,23.72,18.85,46
