Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),1,0.69,1,1,100,41,32,78.05,47.43,21,4,8,9,19,9,7,3,47,26,55.32,0,0,0,6,1,16.67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,0,1,1,0,2,15,6,40,0,0,0,0,0,13,11,84.62,14,6,42.86,0,0,0,13,6,2,0,0,18,12,66.67,7,5,71.43,11,11,100,6,4,66.67,6,3,50,9,6,66.67,0,0,0,5,5,100,1,14.51,1.86,14.63,3.22,18.71,4.6
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.3,2,0,0,46,32,69.57,52.57,23,2,8,13,17,10,4,3,47,21,44.68,0,0,0,8,1,12.5,0,0,0,2,1,50,1,0,0,0,0,0,2,1,50,1,4,2,0,0,5,13,2,15.38,0,1,1,1,100,15,9,60,14,8,57.14,0,0,0,1,5,4,0,0,19,12,63.16,11,9,81.82,10,8,80,8,5,62.5,11,6,54.55,9,7,77.78,0,0,0,8,7,87.5,0,14.69,1.7,17.39,12.73,19.37,6.6
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.04,2,0,0,40,31,77.5,42.93,11,1,7,3,9,4,4,1,30,19,63.33,2,0,0,3,1,33.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,10,5,50,0,0,0,0,0,13,12,92.31,1,0,0,1,1,100,6,3,1,0,0,18,10,55.56,7,7,100,9,8,88.89,5,2,40,8,4,50,6,4,66.67,0,0,0,3,3,100,0,14.83,2.5,12.5,24.42,19.45,6.57
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0,0,0,0,53,43,81.13,57.07,15,0,10,5,8,3,3,2,30,10,33.33,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,1,7.69,0,0,0,0,0,10,5,50,1,1,100,0,0,0,3,1,2,0,0,23,16,69.57,13,12,92.31,15,14,93.33,4,1,25,3,1,33.33,7,4,57.14,0,0,0,4,4,100,3,14.79,3.53,7.55,0,23.51,9.67
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.64,2,1,50,86,74,86.05,69.89,23,2,12,9,22,8,10,4,42,22,52.38,1,1,100,7,2,28.57,0,0,0,0,0,0,2,0,0,0,0,0,6,2,33.33,1,1,7,1,5,3,18,10,55.56,0,1,1,1,100,10,6,60,9,4,44.44,0,0,0,3,0,3,0,0,30,24,80,17,16,94.12,31,26,83.87,11,9,81.82,9,7,77.78,9,7,77.78,0,0,0,3,3,100,1,14.81,5.06,12.79,13,20.36,10.33
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-2 (100.0%),1,0.1,1,1,100,41,31,75.61,30.11,21,4,8,9,17,8,8,1,42,20,47.62,0,0,0,3,1,33.33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,3,10,4,40,0,0,1,1,100,18,8,44.44,9,5,55.56,1,0,0,7,5,2,0,0,19,12,63.16,3,3,100,9,8,88.89,8,5,62.5,10,7,70,10,8,80,0,0,0,0,0,0,2,16.39,2.73,19.51,17.18,22.37,16.25
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0,0,0,0,81,60,74.07,53.14,21,8,10,3,12,7,5,0,29,17,58.62,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,0,4,6,3,50,0,0,0,0,0,16,12,75,7,2,28.57,0,0,0,5,1,2,0,0,21,8,38.1,8,6,75,46,43,93.48,11,2,18.18,4,2,50,15,3,20,0,0,0,2,2,100,0,18.38,5.06,13.58,0,21.44,26
2023-10-15,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.18,2,0,0,59,44,74.58,46.86,20,1,7,12,13,2,6,5,29,11,37.93,1,0,0,7,1,14.29,0,0,0,1,0,0,2,1,50,0,0,0,4,0,0,0,1,7,4,2,7,16,4,25,0,0,0,0,0,6,3,50,7,4,57.14,1,1,100,9,0,1,0,0,26,15,57.69,7,7,100,19,16,84.21,4,2,50,14,12,85.71,13,10,76.92,0,0,0,4,3,75,1,15.18,3.47,6.78,15.7,20.28,18
2023-10-12,UC Santa Barbara Gauchos - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0,0,0,0,61,51,83.61,52.1,15,1,5,9,13,3,8,2,36,13,36.11,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,100,1,1,2,0,0,1,12,4,33.33,0,0,1,1,100,15,6,40,4,1,25,2,2,100,4,0,3,0,0,23,15,65.22,7,7,100,21,20,95.24,8,3,37.5,9,5,55.56,8,7,87.5,0,0,0,6,4,66.67,0,15.32,2.65,13.11,0,20.09,10.17
2023-10-12,UC Santa Barbara Gauchos - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.04,1,1,100,70,59,84.29,47.9,14,1,10,3,11,6,5,0,36,22,61.11,1,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,1,15,9,60,0,0,0,0,0,12,8,66.67,4,3,75,0,0,0,6,2,4,0,0,29,21,72.41,10,9,90,25,24,96,11,7,63.64,4,4,100,9,8,88.89,0,0,0,2,2,100,2,19.12,3.5,15.71,27.16,18.25,12.75
