index,Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player,startX,startY,endX,endY,Side
1,CSUN,0.0,Pass,Successful,"[60.28571428571427, 39.61904761904762]","[73.8095238095238, 43.04761904761905]",CSUN,-1,60.28571428571427,39.61904761904762,73.8095238095238,43.04761904761905,left
3,CSUN,0.0,Pass,Successful,"[14.380952380952372, 23.61904761904762]","[22.761904761904752, 34.285714285714285]",CSUN,-1,14.380952380952372,23.61904761904762,22.761904761904752,34.285714285714285,left
5,CSUN,0.0,Shot(foot),Unsuccessful,"[24.666666666666657, 40.952380952380956]","[1.809523809523796, 51.23809523809524]",CSUN,-1,24.666666666666657,40.952380952380956,1.809523809523796,51.23809523809524,left
7,CSUN,1.0,Tackle,Successful,"[92.09523809523807, 61.523809523809526]","[-1, -1]",CSUN,23,92.09523809523807,61.523809523809526,-1.0,-1.0,left
9,CSUN,1.0,Pass,Successful,"[75.52380952380952, 59.42857142857143]","[24.28571428571427, 58.857142857142854]",CSUN,23,75.52380952380952,59.42857142857143,24.28571428571427,58.857142857142854,left
11,CSUN,1.0,Shot(foot),Unsuccessful,"[8.666666666666657, 54.095238095238095]","[1.4285714285714164, 34.85714285714286]",CSUN,23,8.666666666666657,54.095238095238095,1.4285714285714164,34.85714285714286,left
13,CSUN,2.0,Tackle,Successful,"[18.190476190476176, 70.85714285714286]","[-1, -1]",CSUN,20,18.190476190476176,70.85714285714286,-1.0,-1.0,left
15,CSUN,2.0,Tackle,Successful,"[9.047619047619037, 53.714285714285715]","[15.142857142857132, 45.904761904761905]",UCSD,20,9.047619047619037,53.714285714285715,15.142857142857132,45.904761904761905,left
17,CSUN,2.0,Shot(foot),Unsuccessful,"[11.523809523809511, 46.476190476190474]","[0.857142857142847, 40.952380952380956]",CSUN,20,11.523809523809511,46.476190476190474,0.857142857142847,40.952380952380956,left
19,CSUN,3.0,Pass,Successful,"[99.7142857142857, 39.42857142857143]","[94.38095238095238, 26.095238095238102]",CSUN,20,99.7142857142857,39.42857142857143,94.38095238095238,26.095238095238102,left
21,CSUN,3.0,Tackle,Successful,"[4.476190476190467, 39.04761904761905]","[32.09523809523808, 35.42857142857143]",UCSD,20,4.476190476190467,39.04761904761905,32.09523809523808,35.42857142857143,left
23,CSUN,3.0,Shot(foot),Unsuccessful,"[24.28571428571427, 28.95238095238095]","[0.857142857142847, 32.952380952380956]",CSUN,20,24.28571428571427,28.95238095238095,0.857142857142847,32.952380952380956,left
25,CSUN,4.0,Set Piece,Unsuccessful,"[21.238095238095227, 24.38095238095238]","[10.380952380952372, 31.42857142857143]",CSUN,20,21.238095238095227,24.38095238095238,10.380952380952372,31.42857142857143,left
27,CSUN,4.0,Shot(foot),Unsuccessful,"[21.238095238095227, 24.19047619047619]","[10.761904761904752, 30.85714285714286]",CSUN,20,21.238095238095227,24.19047619047619,10.761904761904752,30.85714285714286,left
29,CSUN,4.0,Pass,Successful,"[8.857142857142847, 39.04761904761905]","[15.714285714285701, 39.04761904761905]",CSUN,20,8.857142857142847,39.04761904761905,15.714285714285701,39.04761904761905,left
31,CSUN,4.0,Shot(foot),Unsuccessful,"[17.428571428571416, 39.04761904761905]","[0.4761904761904674, 45.142857142857146]",CSUN,20,17.428571428571416,39.04761904761905,0.4761904761904674,45.142857142857146,left
33,CSUN,5.0,Pass,Unsuccessful,"[73.42857142857142, 26.85714285714286]","[88.47619047619045, 22.66666666666667]",UCSD,19,73.42857142857142,26.85714285714286,88.47619047619045,22.66666666666667,left
35,CSUN,5.0,Pass,Successful,"[39.90476190476189, 6.095238095238102]","[36.85714285714284, 15.80952380952381]",CSUN,19,39.90476190476189,6.095238095238102,36.85714285714284,15.80952380952381,left
37,CSUN,5.0,Shot(foot),Unsuccessful,"[33.42857142857141, 25.14285714285714]","[1.4285714285714164, 40.761904761904766]",CSUN,19,33.42857142857141,25.14285714285714,1.4285714285714164,40.761904761904766,left
39,CSUN,6.0,Set Piece,Unsuccessful,"[97.42857142857142, 35.42857142857143]","[110.95238095238093, 35.42857142857143]",CSUN,19,22.571428571428584,44.57142857142857,9.047619047619065,44.57142857142857,right
41,CSUN,6.0,Shot(foot),Unsuccessful,"[98.19047619047618, 35.61904761904762]","[108.09523809523807, 35.23809523809524]",CSUN,19,21.809523809523824,44.38095238095238,11.904761904761926,44.76190476190476,right
43,CSUN,7.0,Set Piece,Successful,"[54.76190476190475, 42.85714285714286]","[54.95238095238094, 58.476190476190474]",CSUN,19,65.23809523809524,37.14285714285714,65.04761904761907,21.523809523809526,right
45,CSUN,7.0,Pass,Successful,"[74.76190476190476, 39.42857142857143]","[92.66666666666666, 30.66666666666667]",CSUN,19,45.23809523809524,40.57142857142857,27.333333333333343,49.33333333333333,right
47,CSUN,7.0,Shot(foot),Unsuccessful,"[99.9047619047619, 46.285714285714285]","[119.7142857142857, 32.761904761904766]",CSUN,19,20.095238095238102,33.714285714285715,0.285714285714306,47.238095238095234,right
49,CSUN,8.0,Pass,Unsuccessful,"[96.47619047619045, 21.904761904761912]","[67.33333333333331, 17.14285714285714]",UCSD,20,23.523809523809547,58.09523809523809,52.666666666666686,62.85714285714286,right
51,CSUN,8.0,Pass,Successful,"[68.47619047619045, 11.61904761904762]","[68.09523809523807, 37.523809523809526]",CSUN,20,51.52380952380955,68.38095238095238,51.904761904761926,42.476190476190474,right
53,CSUN,8.0,Shot(foot),Unsuccessful,"[85.99999999999997, 44.38095238095238]","[119.14285714285714, 38.85714285714286]",CSUN,20,34.00000000000003,35.61904761904762,0.8571428571428612,41.14285714285714,right
