game,x1,y1,won,player,Side
Idaho,87.6,8.8,False,21,Left
Idaho,86.39999999999999,17.6,False,23,Left
Idaho,105.6,74.4,True,15,Right
Idaho,114.0,67.2,True,15,Right
Idaho,100.8,72.8,False,13,Right
Idaho,84.0,36.800000000000004,False,3,Left
Idaho,88.8,36.800000000000004,False,3,Left
Idaho,37.2,31.200000000000003,False,6,Left
Idaho,33.6,12.0,True,17,Left
Idaho,94.80000000000001,63.2,True,15,Right
Idaho,46.800000000000004,12.0,False,21,Left
Idaho,69.6,33.6,False,23,Left
Idaho,74.4,7.199999999999999,False,3,Left
Idaho,50.4,18.400000000000002,False,6,Left
Idaho,88.8,74.4,False,15,Right
Idaho,42.0,74.4,False,23,Right
Idaho,15.600000000000001,45.599999999999994,False,13,Right
Idaho,93.60000000000001,76.0,False,23,Right
Idaho,96.0,12.8,False,21,Left
Idaho,49.199999999999996,73.60000000000001,False,7,Right
Idaho,98.39999999999999,24.0,False,10,Left
Idaho,103.2,22.400000000000002,False,15,Left
Idaho,85.19999999999999,33.6,False,3,Left
Idaho,80.4,72.0,True,13,Right
Idaho,94.80000000000001,12.0,True,10,Left
Idaho,110.4,65.6,False,7,Right
Idaho,49.199999999999996,10.4,False,17,Left
Idaho,55.2,69.6,True,28,Right
Idaho,82.8,8.0,False,5,Left
Idaho,55.2,6.4,False,5,Left
Idaho,76.8,28.799999999999997,False,8,Left
Idaho,34.8,60.0,False,14,Right
Idaho,80.4,8.0,True,28,Left
Idaho,112.8,72.8,False,7,Right
Idaho,72.0,10.4,False,5,Left
Idaho,111.60000000000001,58.4,True,17,Right
Idaho,92.4,5.6000000000000005,False,18,Left
Idaho,42.0,76.0,False,13,Right
Idaho,88.8,6.4,False,21,Left
Idaho,80.4,61.6,True,15,Right
Idaho,51.6,12.8,False,8,Left
Idaho,103.2,19.2,True,21,Left
Idaho,69.6,16.8,False,3,Left
Idaho,79.2,61.6,False,15,Right
Idaho,81.60000000000001,62.400000000000006,True,7,Right
Idaho,76.8,51.2,True,10,Right
Idaho,39.6,12.0,True,3,Left
Idaho,80.4,4.8,False,21,Left
Idaho,78.0,4.8,True,21,Left
Idaho,78.0,67.2,False,15,Right
Idaho,10.799999999999999,53.6,True,6,Right
Idaho,86.39999999999999,45.599999999999994,True,10,Right
Idaho,105.6,54.400000000000006,True,15,Right
Idaho,74.4,24.8,False,15,Left
Idaho,52.8,72.0,False,15,Right
