Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.44,3,2,66.67,48,34,70.83,52.42,17,3,5,9,19,5,11,3,49,29,59.18,1,0,0,10,3,30,0,0,0,2,0,0,0,0,0,0,0,0,4,1,25,1,3,7,1,2,3,16,10,62.5,0,0,2,2,100,12,7,58.33,13,9,69.23,0,0,0,6,4,3,0,0,22,16,72.73,8,7,87.5,9,5,55.56,11,8,72.73,5,3,60,19,14,73.68,2,1,50,5,5,100,0,12.64,2.18,22.92,17.88,19.67,6.4
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-2 (0.0%),0,0.26,2,2,100,38,30,78.95,47.58,19,2,10,7,12,7,5,0,49,19,38.78,0,0,0,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,2,1,4,1,1,5,12,5,41.67,0,0,2,2,100,16,6,37.5,13,4,30.77,0,0,0,8,4,2,0,0,21,16,76.19,6,6,100,9,7,77.78,10,7,70,6,5,83.33,13,10,76.92,0,0,0,3,3,100,3,11.03,2.24,26.32,13.13,22.53,10.33
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (30.44%),0,0,1,0,0,21,17,80.95,40.86,10,3,2,5,6,3,2,1,17,11,64.71,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,1,1,2,2,100,5,3,60,3,3,100,0,0,0,7,1,3,0,1,10,6,60,2,2,100,6,6,100,5,3,60,4,2,50,5,3,60,0,0,0,0,0,0,1,10.88,2.63,23.81,24.73,20.68,10.67
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.84,2,2,100,43,33,76.74,59.14,10,2,1,7,5,2,2,1,17,5,29.41,0,0,0,4,0,0,0,0,0,0,0,0,2,1,50,1,1,100,1,1,100,1,1,3,0,1,1,5,2,40,1,0,0,0,0,5,2,40,3,0,0,1,1,100,1,1,2,0,0,13,9,69.23,7,6,85.71,18,14,77.78,4,3,75,7,4,57.14,10,7,70,0,0,0,5,5,100,1,15.39,2.87,9.3,12.21,22.26,6.33
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.01,1,0,0,38,34,89.47,45.8,6,1,1,4,6,1,2,3,25,9,36,1,0,0,3,1,33.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,7,2,28.57,0,0,1,1,100,5,2,40,7,3,42.86,1,0,0,4,1,3,0,0,10,8,80,5,5,100,19,17,89.47,5,2,40,7,4,57.14,6,5,83.33,0,0,0,4,2,50,0,11.33,2.92,13.16,25.53,22.39,3.67
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-5-2 (100.0%),0,0.29,1,1,100,32,25,78.13,54.2,17,5,5,7,8,5,1,2,25,10,40,0,0,0,6,0,0,2,1,50,1,0,0,0,0,0,0,0,0,2,1,50,0,0,5,4,0,2,5,3,60,0,0,0,0,0,7,5,71.43,7,1,14.29,1,0,0,4,2,5,0,0,11,9,81.82,7,6,85.71,11,7,63.64,12,6,50,4,3,75,9,6,66.67,1,1,100,5,4,80,1,8.06,1.88,37.5,14.41,30.54,5.4
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.25,4,0,0,81,68,83.95,65.59,12,0,3,9,7,1,4,2,31,15,48.39,0,0,0,9,3,33.33,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,6,2,0,4,16,6,37.5,1,0,1,1,100,5,2,40,3,2,66.67,1,1,100,3,1,1,0,0,25,18,72,14,14,100,35,33,94.29,9,5,55.56,13,6,46.15,10,8,80,1,1,100,5,5,100,4,14.65,3.68,11.11,14.91,22.19,6.6
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.41,4,1,25,46,36,78.26,34.41,11,3,7,1,8,5,3,0,31,13,41.94,2,1,50,3,2,66.67,2,1,50,1,1,100,0,0,0,0,0,0,3,1,33.33,1,3,4,0,1,6,5,3,60,0,0,0,0,0,16,10,62.5,3,0,0,1,0,0,5,3,1,0,0,20,15,75,7,6,85.71,13,11,84.62,6,5,83.33,5,5,100,14,9,64.29,0,0,0,0,0,0,3,15.86,2.88,13.04,19.86,20.81,28.5
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.36,4,0,0,54,38,70.37,58.29,13,0,4,9,15,4,6,5,39,18,46.15,2,0,0,5,2,40,0,0,0,2,2,100,0,0,0,0,0,0,4,1,25,2,1,4,0,3,2,12,4,33.33,0,0,0,0,0,7,6,85.71,10,6,60,0,0,0,4,1,1,0,0,30,18,60,7,7,100,10,8,80,9,4,44.44,11,6,54.55,16,11,68.75,1,0,0,5,4,80,1,12.75,2.7,16.67,18.28,25.59,7.5
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.41,2,0,0,40,27,67.5,41.71,19,6,11,2,10,6,4,0,39,17,43.59,0,0,0,2,1,50,0,0,0,1,1,100,0,0,0,0,0,0,2,1,50,1,1,2,0,0,3,7,1,14.29,0,0,0,0,0,12,8,66.67,10,4,40,1,0,0,11,4,2,0,0,24,16,66.67,5,5,100,6,3,50,9,2,22.22,6,3,50,13,7,53.85,1,0,0,5,4,80,4,13.21,2.35,22.5,8.14,22.55,11.33
2023-10-08,CSUN Matadors - Sacramento State Hornets 1:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),1,0.42,3,2,66.67,70,53,75.71,55.73,16,3,6,7,14,9,3,2,34,21,61.76,1,1,100,9,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,1,2,9,2,2,7,17,8,47.06,1,0,1,1,100,9,7,77.78,2,1,50,0,0,0,5,0,0,0,0,25,17,68,8,6,75,28,24,85.71,10,4,40,9,5,55.56,17,10,58.82,1,0,0,6,6,100,1,13.93,3.5,14.29,14.05,20.28,35
2023-10-08,CSUN Matadors - Sacramento State Hornets 1:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-4-2 (100.0%),0,0,0,0,0,50,36,72,44.27,15,5,3,7,11,6,3,2,34,13,38.24,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,50,1,1,7,2,1,2,9,2,22.22,0,1,2,2,100,17,9,52.94,2,1,50,2,2,100,4,2,3,0,0,23,15,65.22,6,6,100,15,12,80,9,4,44.44,10,4,40,13,10,76.92,1,0,0,1,0,0,0,12.53,3.33,18,0,23.42,24
2023-10-05,UC Riverside Highlanders - Sacramento State Hornets 2:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-3 (100.0%),0,0,0,0,0,41,30,73.17,41.74,14,1,9,4,12,6,6,0,35,16,45.71,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4,28.57,2,1,1,1,100,13,8,61.54,6,3,50,0,0,0,8,3,1,1,0,13,5,38.46,5,4,80,16,14,87.5,6,0,0,4,1,25,8,2,25,0,0,0,2,2,100,0,12.49,3.15,14.63,0,20.11,12.75
2023-10-05,UC Riverside Highlanders - Sacramento State Hornets 2:0,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-5-2 (100.0%),1,0.52,1,1,100,74,59,79.73,58.26,14,0,3,11,8,2,5,1,34,18,52.94,0,0,0,3,1,33.33,1,0,0,3,0,0,0,0,0,0,0,0,4,2,50,2,2,4,0,2,4,13,5,38.46,1,0,0,0,0,13,10,76.92,6,2,33.33,1,1,100,7,0,3,0,0,23,19,82.61,20,18,90,21,16,76.19,6,3,50,10,5,50,9,9,100,0,0,0,3,3,100,0,16.15,4.63,8.11,5.42,21.88,4.25
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.16,3,2,66.67,44,34,77.27,43.16,18,2,6,10,10,5,4,1,27,14,51.85,0,0,0,3,2,66.67,1,1,100,1,0,0,0,0,0,0,0,0,2,1,50,1,1,4,0,1,5,13,8,61.54,0,0,1,1,100,6,2,33.33,4,3,75,1,0,0,7,2,2,1,0,20,12,60,6,6,100,14,13,92.86,6,3,50,5,3,60,13,9,69.23,1,0,0,4,2,50,1,14.82,2.93,13.64,13.48,22.22,8.67
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.19,2,1,50,43,29,67.44,56.84,14,2,2,10,10,5,2,3,27,13,48.15,2,1,50,4,1,25,0,0,0,1,0,0,1,0,0,0,0,0,3,1,33.33,2,0,3,1,2,1,6,4,66.67,1,0,2,2,100,13,5,38.46,4,1,25,0,0,0,6,3,2,0,0,19,12,63.16,5,4,80,15,11,73.33,10,5,50,8,3,37.5,10,7,70,0,0,0,1,1,100,0,11,3.07,23.26,23.6,27.39,10
2023-09-28,Sacramento State Hornets - CSU Bakersfield Roadrunners 1:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.51,3,1,33.33,45,36,80,51.51,19,5,3,11,12,5,6,1,29,9,31.03,0,0,0,6,2,33.33,1,0,0,1,0,0,2,1,50,0,0,0,0,0,0,0,1,2,0,0,4,10,2,20,0,0,1,1,100,7,3,42.86,6,3,50,1,0,0,2,5,2,0,0,19,13,68.42,10,9,90,11,9,81.82,4,2,50,8,5,62.5,9,7,77.78,2,0,0,3,2,66.67,0,14.21,2.5,8.89,12.25,17.39,9
2023-09-28,Sacramento State Hornets - CSU Bakersfield Roadrunners 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.11,1,1,100,40,26,65,48.49,13,3,4,6,13,7,5,1,29,17,58.62,0,0,0,4,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,57.14,0,0,2,2,100,10,8,80,6,2,33.33,0,0,0,4,1,3,1,0,20,12,60,9,4,44.44,7,7,100,5,2,40,8,5,62.5,10,6,60,0,0,0,2,2,100,2,13.41,2.22,12.5,11.64,19.18,23
2023-09-23,Sacramento State Hornets - San Jose State Spartans 1:4,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.28,2,1,50,84,73,86.9,57.55,15,1,3,11,13,2,7,4,31,15,48.39,1,0,0,7,2,28.57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,3,4,1,1,6,12,5,41.67,0,1,1,1,100,9,5,55.56,3,2,66.67,1,0,0,4,2,3,1,0,21,15,71.43,21,19,90.48,28,28,100,8,3,37.5,9,6,66.67,11,10,90.91,1,0,0,3,2,66.67,0,16.09,4.67,9.52,17.95,17.88,8.38
2023-09-23,Sacramento State Hornets - San Jose State Spartans 1:4,United States. NCAA D1 Non-conference matches,15,San Jose State Spartans,4-4-1-1 (100.0%),1,0.34,1,1,100,73,58,79.45,42.45,18,4,9,5,13,8,4,1,31,16,51.61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,4,44.44,1,0,1,1,100,12,7,58.33,3,1,33.33,1,1,100,6,0,2,0,0,29,21,72.41,5,5,100,24,21,87.5,5,2,40,5,3,60,13,5,38.46,4,2,50,4,4,100,1,18.96,4.06,6.85,10.58,17.32,17
2023-09-18,San Francisco Dons - Sacramento State Hornets 1:0,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (0.0%),0,0,0,0,0,59,48,81.36,50.45,27,5,10,12,15,5,8,2,51,29,56.86,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,14,2,14.29,0,0,1,1,100,29,23,79.31,5,3,60,2,2,100,4,0,6,0,0,27,17,62.96,11,10,90.91,19,19,100,10,6,60,7,4,57.14,11,10,90.91,0,0,0,6,3,50,4,13.58,3.11,16.95,0,21.93,3.62
2023-09-18,San Francisco Dons - Sacramento State Hornets 1:0,United States. NCAA D1 Non-conference matches,15,San Francisco Dons,3-5-2 (100.0%),0,0.69,3,1,33.33,65,52,80,49.55,15,1,9,5,14,4,8,2,51,22,43.14,0,0,0,6,2,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,1,5,29,6,20.69,2,0,0,0,0,14,12,85.71,5,2,40,1,1,100,5,3,1,0,0,32,26,81.25,9,7,77.78,19,15,78.95,5,4,80,9,6,66.67,20,13,65,0,0,0,0,0,0,0,15.23,2.95,7.69,13.69,20.52,9.4
2023-09-15,Sacramento State Hornets - St. Mary's College of CA Gaels 2:3,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (100.0%),0,0,0,0,0,45,37,82.22,51.1,10,1,3,6,10,7,2,1,33,16,48.48,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4,0,0,1,12,6,50,0,0,0,0,0,13,7,53.85,3,1,33.33,0,0,0,8,2,0,0,0,20,16,80,6,6,100,12,10,83.33,4,2,50,4,2,50,12,9,75,1,0,0,0,0,0,3,14.04,3,8.89,0,19.5,12
2023-09-15,Sacramento State Hornets - St. Mary's College of CA Gaels 2:3,United States. NCAA D1 Non-conference matches,15,St. Mary's College of CA Gaels,4-2-3-1 (0.0%),0,0.33,4,0,0,44,32,72.73,48.9,11,2,1,8,10,6,4,0,33,17,51.52,1,0,0,10,4,40,0,0,0,1,0,0,0,0,0,0,0,0,3,1,33.33,1,2,6,2,1,6,13,6,46.15,0,0,0,0,0,12,6,50,3,2,66.67,1,0,0,3,2,4,1,0,19,11,57.89,2,1,50,20,17,85,6,1,16.67,8,4,50,11,10,90.91,1,1,100,5,4,80,1,14.34,2.59,13.64,17.68,21.05,11
2023-09-11,LMU Lions - Sacramento State Hornets 2:1,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (100.0%),0,0.06,2,0,0,36,26,72.22,50.3,15,3,5,7,9,3,5,1,25,16,64,1,0,0,4,0,0,0,0,0,1,1,100,1,0,0,0,0,0,1,1,100,1,0,2,0,1,2,8,4,50,0,0,1,1,100,6,4,66.67,8,6,75,0,0,0,3,3,1,1,0,14,9,64.29,7,5,71.43,11,8,72.73,10,3,30,6,4,66.67,11,9,81.82,0,0,0,4,4,100,2,11.05,1.89,27.78,21.6,25.12,41
2023-09-11,LMU Lions - Sacramento State Hornets 2:1,United States. NCAA D1 Non-conference matches,15,LMU Lions,4-4-2 (100.0%),0,0,0,0,0,50,35,70,49.7,12,1,4,7,11,5,4,2,25,9,36,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,6,2,33.33,1,0,0,0,0,8,4,50,8,2,25,1,0,0,4,0,3,0,0,28,19,67.86,6,5,83.33,12,9,75,9,4,44.44,10,3,30,11,8,72.73,1,0,0,2,2,100,3,15.53,3.33,18,0,24.64,7
2023-09-08,Pacific Tigers - Sacramento State Hornets 2:5,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (100.0%),0,0,0,0,0,37,28,75.68,35.4,14,6,4,4,9,9,0,0,34,11,32.35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,11,1,9.09,0,1,4,4,100,18,9,50,1,0,0,0,0,0,7,2,2,0,0,16,9,56.25,4,4,100,16,15,93.75,9,4,44.44,8,6,75,12,6,50,0,0,0,5,4,80,3,11.3,2.18,24.32,0,24.54,67
2023-09-08,Pacific Tigers - Sacramento State Hornets 2:5,United States. NCAA D1 Non-conference matches,15,Pacific Tigers,4-2-3-1 (100.0%),1,0.32,4,4,100,105,93,88.57,64.6,9,0,0,9,9,4,3,2,34,22,64.71,2,2,100,7,2,28.57,0,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33,1,1,8,2,1,6,18,9,50,0,0,0,0,0,11,10,90.91,1,1,100,2,1,50,1,1,0,0,0,42,34,80.95,16,16,100,35,32,91.43,6,3,50,13,8,61.54,15,14,93.33,0,0,0,1,1,100,2,17.58,7.5,5.71,19.04,18.4,7
2023-09-03,Air Force Falcons - Sacramento State Hornets 1:3,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (100.0%),1,0.26,2,2,100,32,20,62.5,43.26,12,2,5,5,7,4,3,0,29,12,41.38,0,0,0,4,1,25,0,0,0,1,1,100,0,0,0,0,0,0,2,1,50,1,1,3,0,1,4,12,3,25,0,0,1,1,100,9,6,66.67,5,2,40,3,1,33.33,4,2,2,1,0,14,10,71.43,2,1,50,11,8,72.73,5,3,60,5,4,80,10,6,60,0,0,0,6,4,66.67,2,12.63,2.13,15.63,13.52,24.27,6
2023-09-03,Air Force Falcons - Sacramento State Hornets 1:3,United States. NCAA D1 Non-conference matches,15,Air Force Falcons,4-1-4-1 (100.0%),0,0.14,2,1,50,41,28,68.29,56.74,16,5,3,8,6,2,1,3,29,15,51.72,0,0,0,8,0,0,0,0,0,0,0,0,1,1,100,0,0,0,2,0,0,0,0,2,1,1,3,9,3,33.33,0,1,2,2,100,12,9,75,5,2,40,0,0,0,3,2,1,0,0,8,6,75,8,8,100,17,12,70.59,6,3,50,5,5,100,9,6,66.67,0,0,0,8,8,100,1,12.34,2.28,14.63,12.85,20.71,4
2023-09-01,Sacramento State Hornets - Utah Tech Trailblazers 1:0,United States. NCAA D1 Non-conference matches,15,Sacramento State Hornets,4-2-3-1 (100.0%),0,0,0,0,0,33,21,63.64,49.04,14,5,1,8,7,3,3,1,24,11,45.83,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,5,1,1,1,12,6,50,0,0,1,1,100,8,2,25,3,2,66.67,2,1,50,5,2,3,1,0,18,9,50,4,4,100,8,6,75,6,2,33.33,7,2,28.57,9,4,44.44,0,0,0,1,1,100,3,9.57,2.2,18.18,0,24.65,14
