Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-17,LMU Lions - UC Irvine Anteaters 4:2,United States. NCAA D1 College Cup,33,UC Irvine Anteaters,4-2-3-1 (57.5%),1,1.16,7,3,42.86,125,108,86.4,68.18,25,0,6,19,19,8,4,7,49,27,55.1,4,1,25,10,3,30,0,0,0,0,0,0,1,0,0,1,1,100,5,1,20,0,2,8,1,4,4,21,11,52.38,0,1,1,1,100,12,9,75,7,3,42.86,0,0,0,7,2,2,2,0,40,33,82.5,17,17,100,45,37,82.22,7,5,71.43,10,8,80,13,12,92.31,1,0,0,8,8,100,2,16.23,3.79,5.6,20.74,18.05,6.83
2023-11-17,LMU Lions - UC Irvine Anteaters 4:2,United States. NCAA D1 College Cup,33,LMU Lions,4-1-4-1 (45.65%),1,0.14,2,1,50,45,31,68.89,31.82,27,13,4,10,19,12,7,0,49,21,42.86,2,1,50,2,1,50,2,2,100,0,0,0,1,0,0,0,0,0,1,1,100,1,0,1,0,1,2,12,3,25,2,1,3,3,100,21,10,47.62,7,4,57.14,2,2,100,12,6,7,1,0,25,17,68,7,6,85.71,9,8,88.89,8,3,37.5,12,6,50,17,9,52.94,0,0,0,3,3,100,3,12.52,1.41,17.78,24.78,22.41,8.86
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,18,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.42,1,0,0,48,32,66.67,42.67,17,8,3,6,16,10,4,2,43,25,58.14,0,0,0,3,0,0,0,0,0,2,1,50,1,0,0,0,0,0,2,0,0,0,0,1,1,0,4,11,6,54.55,0,0,0,0,0,16,11,68.75,10,4,40,0,0,0,13,8,1,0,0,19,13,68.42,5,4,80,15,9,60,8,2,25,6,4,66.67,13,4,30.77,0,0,0,3,2,66.67,1,13.63,2.18,16.67,3.43,24.16,10
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,18,UC Davis Aggies,4-2-3-1 (100.0%),0,0.04,2,0,0,68,49,72.06,57.33,26,5,3,18,13,5,4,4,43,14,32.56,1,0,0,9,1,11.11,0,0,0,1,0,0,1,0,0,0,0,0,5,1,20,1,1,8,2,4,4,16,5,31.25,0,0,0,0,0,11,5,45.45,10,2,20,0,0,0,6,2,3,1,0,23,12,52.17,8,8,100,28,23,82.14,15,5,33.33,12,6,50,7,5,71.43,0,0,0,7,7,100,3,14.38,4,22.06,18.27,20.16,7.5
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,24,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.63,1,1,100,73,55,75.34,28.89,35,11,13,11,33,19,12,2,55,26,47.27,0,0,0,3,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,13,4,30.77,1,0,0,0,0,24,17,70.83,9,2,22.22,2,1,50,22,15,7,1,0,34,23,67.65,11,7,63.64,17,17,100,12,5,41.67,15,13,86.67,19,13,68.42,2,2,100,3,3,100,1,19.14,3.04,16.44,3.43,19.54,6.13
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,24,UC Santa Barbara Gauchos,3-4-1-2 (0.0%),0,0,0,0,0,143,114,79.72,71.11,32,0,13,19,28,11,16,1,55,24,43.64,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,4,30.77,4,0,13,0,10,2,24,7,29.17,0,1,1,1,100,13,9,69.23,9,4,44.44,3,3,100,5,1,2,0,0,44,32,72.73,22,22,100,54,43,79.63,8,4,50,20,15,75,18,12,66.67,0,0,0,10,9,90,1,15.24,4.93,5.59,0,18.37,10
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,22,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.37,4,2,50,100,75,75,54.72,32,4,13,15,22,7,10,5,56,30,53.57,1,0,0,4,1,25,1,1,100,4,1,25,0,0,0,0,0,0,2,0,0,0,4,5,2,1,6,21,11,52.38,0,0,1,1,100,17,12,70.59,6,2,33.33,1,0,0,4,7,1,2,0,40,27,67.5,10,8,80,32,26,81.25,5,2,40,8,6,75,15,12,80,0,0,0,3,2,66.67,6,17.77,3.03,5,16.9,15.98,13
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,22,UC San Diego Tritons,4-4-2 (100.0%),0,0.19,4,1,25,91,66,72.53,45.28,31,6,11,14,31,14,14,3,56,23,41.07,2,0,0,7,3,42.86,0,0,0,1,1,100,0,0,0,0,0,0,3,0,0,0,1,8,1,3,3,17,5,29.41,1,0,2,2,100,21,10,47.62,6,2,33.33,2,1,50,16,1,3,0,0,41,24,58.54,11,11,100,23,17,73.91,16,6,37.5,16,5,31.25,21,11,52.38,0,0,0,7,7,100,2,19.54,3.03,17.58,21.73,21.16,10.83
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,26,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.29,3,2,66.67,165,143,86.67,53.45,29,8,11,10,29,21,5,3,56,24,42.86,1,1,100,8,3,37.5,0,0,0,1,0,0,0,0,0,0,0,0,2,1,50,1,0,4,1,2,3,24,8,33.33,1,0,1,1,100,21,10,47.62,6,2,33.33,0,0,0,13,6,2,0,0,50,37,74,25,25,100,67,65,97.01,11,8,72.73,13,7,53.85,18,11,61.11,2,1,50,3,3,100,1,17.31,5.69,6.67,19.03,18.84,15
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,26,Sacramento State Hornets,4-3-1-2 (0.0%),0,0.09,1,1,100,115,94,81.74,46.55,32,4,5,23,22,6,11,5,56,32,57.14,1,1,100,8,1,12.5,0,0,0,0,0,0,1,0,0,0,0,0,4,1,25,1,0,9,1,4,3,21,11,52.38,0,1,2,2,100,24,16,66.67,6,4,66.67,1,1,100,9,4,5,0,0,45,35,77.78,17,16,94.12,45,36,80,20,14,70,25,19,76,22,19,86.36,1,0,0,3,2,66.67,5,13.85,4.26,17.39,21.48,21.71,9.33
