Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-17,LMU Lions - UC Irvine Anteaters 4:2,United States. NCAA D1 College Cup,15,UC Irvine Anteaters,4-2-3-1 (0.0%),0,0.15,2,2,100,83,69,83.13,71.58,18,0,2,16,15,6,5,4,25,13,52,0,0,0,9,2,22.22,0,0,0,1,0,0,1,0,0,0,0,0,4,1,25,3,1,5,0,4,3,8,3,37.5,0,0,0,0,0,8,6,75,5,2,40,0,0,0,3,0,1,0,0,30,27,90,8,7,87.5,33,28,84.85,5,5,100,15,13,86.67,18,14,77.78,0,0,0,3,3,100,1,16.4,5.53,6.02,14.67,19.43,9.25
2023-11-17,LMU Lions - UC Irvine Anteaters 4:2,United States. NCAA D1 College Cup,15,LMU Lions,4-1-4-1 (100.0%),0,0,0,0,0,39,26,66.67,28.42,16,4,6,6,11,6,5,0,25,11,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,2,25,0,0,2,2,100,8,5,62.5,5,3,60,0,0,0,4,1,1,0,0,18,8,44.44,5,5,100,11,9,81.82,11,3,27.27,7,3,42.86,9,4,44.44,1,0,0,1,1,100,1,19.41,3.25,28.21,0,23.39,46
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.42,3,1,33.33,79,58,73.42,54.05,25,4,13,8,17,5,9,3,34,11,32.35,0,0,0,3,1,33.33,0,0,0,3,1,33.33,0,0,0,0,0,0,4,2,50,2,2,3,0,1,4,11,2,18.18,0,0,0,0,0,6,1,16.67,8,3,37.5,0,0,0,6,1,1,0,0,31,20,64.52,9,8,88.89,23,20,86.96,4,1,25,11,7,63.64,20,10,50,1,1,100,3,3,100,4,18.97,4.94,5.06,11.91,19.55,4.67
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0.16,1,0,0,47,31,65.96,45.95,20,2,10,8,18,5,9,4,34,19,55.88,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,2,6,5,83.33,1,0,1,1,100,11,9,81.82,8,2,25,0,0,0,10,1,1,0,0,22,12,54.55,8,6,75,11,8,72.73,9,3,33.33,5,3,60,13,7,53.85,0,0,0,2,2,100,2,13.28,3.13,19.15,15.26,20.54,8
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0,0,0,0,44,30,68.18,34.79,19,5,6,8,12,6,5,1,38,15,39.47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,18.18,0,1,2,2,100,16,8,50,7,2,28.57,0,0,0,7,1,1,0,0,15,8,53.33,6,6,100,17,13,76.47,9,4,44.44,11,4,36.36,6,5,83.33,0,0,0,2,2,100,2,16.57,3.38,20.45,0,22.43,21.67
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-4-1-2 (0.0%),1,0.39,5,2,40,87,76,87.36,65.21,14,2,7,5,15,7,5,3,38,22,57.89,3,2,66.67,6,3,50,0,0,0,2,1,50,0,0,0,0,0,0,4,0,0,0,1,5,0,3,3,16,8,50,0,0,0,0,0,11,9,81.82,7,4,57.14,0,0,0,5,1,3,1,0,28,25,89.29,15,14,93.33,31,28,90.32,9,6,66.67,6,6,100,18,13,72.22,0,0,0,3,3,100,1,17.48,6.21,10.34,22.2,19.34,4
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.04,1,1,100,62,48,77.42,70.94,17,1,6,10,7,2,3,2,22,8,36.36,0,0,0,3,1,33.33,0,0,0,2,0,0,0,0,0,0,0,0,3,1,33.33,1,3,5,1,1,4,11,5,45.45,0,1,1,1,100,9,1,11.11,1,1,100,0,0,0,7,1,4,1,0,17,11,64.71,10,10,100,24,19,79.17,7,5,71.43,8,5,62.5,17,11,64.71,0,0,0,4,4,100,1,14.74,4.13,11.29,15.87,22.66,6
2023-10-29,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),1,0.21,2,1,50,36,19,52.78,29.06,14,1,7,6,10,4,5,1,22,14,63.64,2,1,50,2,2,100,0,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33,1,2,4,0,3,1,9,8,88.89,0,1,1,1,100,11,6,54.55,1,0,0,2,1,50,7,2,4,0,0,17,5,29.41,4,3,75,9,6,66.67,9,2,22.22,5,1,20,4,1,25,0,0,0,2,2,100,0,20.89,2.77,25,18.6,20.5,6.14
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.84,2,2,100,43,33,76.74,59.14,10,2,1,7,5,2,2,1,17,5,29.41,0,0,0,4,0,0,0,0,0,0,0,0,2,1,50,1,1,100,1,1,100,1,1,3,0,1,1,5,2,40,1,0,0,0,0,5,2,40,3,0,0,1,1,100,1,1,2,0,0,13,9,69.23,7,6,85.71,18,14,77.78,4,3,75,7,4,57.14,10,7,70,0,0,0,5,5,100,1,15.39,2.87,9.3,12.21,22.26,6.33
2023-10-22,Sacramento State Hornets - UC Irvine Anteaters 0:2,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (30.44%),0,0,1,0,0,21,17,80.95,40.86,10,3,2,5,6,3,2,1,17,11,64.71,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,1,1,2,2,100,5,3,60,3,3,100,0,0,0,7,1,3,0,1,10,6,60,2,2,100,6,6,100,5,3,60,4,2,50,5,3,60,0,0,0,0,0,0,1,10.88,2.63,23.81,24.73,20.68,10.67
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.5,4,1,25,91,72,79.12,61.02,21,1,10,10,23,9,9,5,31,19,61.29,1,0,0,11,3,27.27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,5,7,1,1,6,9,3,33.33,1,0,0,0,0,11,8,72.73,3,3,100,1,1,100,3,5,0,0,0,28,13,46.43,14,14,100,36,33,91.67,15,6,40,13,9,69.23,14,9,64.29,1,0,0,5,4,80,1,17.65,3.96,16.48,18.46,18.74,45
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,3-4-3 (100.0%),0,0,0,0,0,54,40,74.07,38.98,25,1,12,12,14,6,8,0,31,11,35.48,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,27.27,0,1,1,1,100,9,6,66.67,3,0,0,1,0,0,10,2,1,0,0,22,12,54.55,11,8,72.73,15,14,93.33,10,5,50,8,3,37.5,12,8,66.67,0,0,0,7,5,71.43,1,16.4,2.84,18.52,0,23.03,7.14
2023-10-15,UC Irvine Anteaters - CSUN Matadors 0:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.15,2,2,100,107,93,86.92,73.18,16,0,5,11,16,4,8,4,28,12,42.86,1,1,100,7,2,28.57,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,0,2,7,1,2,4,15,7,46.67,0,0,0,0,0,5,2,40,1,1,100,0,0,0,6,2,2,0,0,30,24,80,17,16,94.12,54,50,92.59,8,6,75,16,14,87.5,16,15,93.75,1,0,0,3,3,100,0,15.45,6.29,7.48,21.84,20.28,4.67
