Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,21,UC Riverside Highlanders,5-3-2 (100.0%),0,0,0,0,0,43,27,62.79,30.66,23,6,7,10,18,6,10,2,54,31,57.41,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,2,0,2,24,9,37.5,0,0,1,1,100,21,19,90.48,5,3,60,3,1,33.33,9,4,3,1,0,17,10,58.82,7,5,71.43,11,9,81.82,10,5,50,7,5,71.43,13,8,61.54,0,0,0,10,10,100,2,15.85,1.87,23.26,0,21.53,10.71
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,21,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.05,3,1,33.33,101,80,79.21,69.34,28,5,9,14,18,7,7,4,54,21,38.89,2,0,0,9,2,22.22,0,0,0,1,0,0,2,0,0,0,0,0,2,1,50,1,1,3,0,2,2,21,2,9.52,0,0,0,0,0,24,15,62.5,5,2,40,3,2,66.67,9,3,2,1,0,39,26,66.67,15,13,86.67,39,33,84.62,13,7,53.85,10,6,60,17,9,52.94,0,0,0,10,10,100,3,16.47,3.61,12.87,21.93,20.69,2.67
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,19,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0.26,2,0,0,106,96,90.57,65,20,2,4,14,14,4,8,2,68,31,45.59,1,0,0,9,1,11.11,0,0,0,1,1,100,0,0,0,0,0,0,5,1,20,1,1,6,0,5,2,27,9,33.33,0,0,0,0,0,27,18,66.67,9,2,22.22,1,0,0,6,2,2,0,0,37,32,86.49,9,9,100,53,48,90.57,8,6,75,14,11,78.57,20,20,100,0,0,0,5,4,80,3,15.1,4.82,7.55,14.13,20.81,3
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,19,CSUN Matadors,4-2-3-1 (100.0%),0,0,0,0,0,36,30,83.33,35,16,2,8,6,13,8,5,0,68,33,48.53,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,50,1,1,4,0,2,2,27,9,33.33,0,0,0,0,0,27,18,66.67,9,4,44.44,0,0,0,5,10,1,1,0,19,16,84.21,6,5,83.33,10,9,90,6,4,66.67,7,6,85.71,9,7,77.78,0,0,0,3,2,66.67,3,9.53,1.5,16.67,0,24.3,36
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,22,UC Riverside Highlanders,3-4-1-2 (0.0%),0,1.04,4,2,50,111,95,85.59,54.21,26,4,14,8,20,8,8,4,61,30,49.18,0,0,0,5,1,20,0,0,0,0,0,0,3,3,100,0,0,0,1,1,100,1,2,4,1,1,4,24,8,33.33,0,0,1,1,100,19,13,68.42,11,4,36.36,1,1,100,4,0,1,0,0,36,26,72.22,18,17,94.44,46,42,91.3,12,5,41.67,3,0,0,11,5,45.45,0,0,0,9,9,100,2,14.55,3.58,10.81,13.48,21.46,18.5
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,22,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.31,3,1,33.33,95,84,88.42,45.79,22,3,9,10,18,6,11,1,61,29,47.54,1,1,100,6,3,50,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,1,2,2,0,1,5,19,6,31.58,0,0,2,2,100,24,16,66.67,11,6,54.55,2,1,50,10,9,5,1,0,30,24,80,13,13,100,42,40,95.24,7,4,57.14,12,9,75,17,14,82.35,0,0,0,3,3,100,0,14.74,3.96,7.37,15.89,20.69,8.42
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,19,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0.13,2,0,0,85,69,81.18,64.31,24,5,13,6,23,11,9,3,54,25,46.3,1,0,0,3,0,0,0,0,0,2,1,50,1,0,0,0,0,0,2,0,0,0,1,4,1,1,5,21,10,47.62,0,0,3,3,100,16,6,37.5,9,5,55.56,1,0,0,6,5,2,1,0,29,22,75.86,13,11,84.62,30,26,86.67,8,4,50,6,4,66.67,8,4,50,0,0,0,3,3,100,2,15.53,3.27,9.41,21.58,18.11,11.67
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,19,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.31,4,3,75,59,44,74.58,35.69,25,3,10,12,21,5,11,5,54,28,51.85,3,2,66.67,7,2,28.57,3,2,66.67,0,0,0,0,0,0,0,0,0,3,1,33.33,1,3,6,1,1,4,16,10,62.5,0,0,0,0,0,21,11,52.38,9,3,33.33,1,0,0,10,4,5,0,0,25,17,68,7,6,85.71,18,14,77.78,8,5,62.5,10,8,80,15,14,93.33,2,1,50,5,5,100,2,19.42,2.81,13.56,22.75,19.45,4.6
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,18,UC Riverside Highlanders,3-4-1-2 (100.0%),1,0.32,1,1,100,38,27,71.05,33.98,22,3,9,10,15,9,5,1,37,18,48.65,0,0,0,5,1,20,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0,1,1,13,5,38.46,0,0,1,1,100,7,6,85.71,12,5,41.67,0,0,0,9,7,1,0,0,15,7,46.67,6,6,100,11,9,81.82,6,3,50,6,2,33.33,13,8,61.54,1,1,100,6,6,100,2,14.21,1.65,15.79,12.49,20.63,55
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,18,UC Davis Aggies,4-1-4-1 (100.0%),0,0.11,4,1,25,71,59,83.1,66.02,20,1,8,11,19,5,13,1,37,19,51.35,3,1,33.33,8,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,7,1,14.29,0,1,2,2,100,13,8,61.54,12,7,58.33,0,0,0,5,5,5,0,0,29,20,68.97,10,10,100,28,25,89.29,11,9,81.82,13,9,69.23,14,12,85.71,0,0,0,7,7,100,0,13.67,3.38,15.49,25.12,23.32,3.13
