Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Riverside Highlanders,5-3-2 (100.0%),0,0.16,3,2,66.67,40,28,70,30.08,25,6,8,11,18,7,9,2,41,19,46.34,2,1,50,7,2,28.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,12,4,33.33,0,0,1,1,100,20,11,55,7,4,57.14,0,0,0,11,3,2,0,0,19,11,57.89,2,1,50,14,11,78.57,7,5,71.43,7,5,71.43,15,11,73.33,0,0,0,4,4,100,0,16.11,1.9,17.5,20.75,19.73,7.63
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.41,3,1,33.33,92,75,81.52,69.92,25,2,13,10,16,6,7,3,41,22,53.66,1,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,1,0,7,2,3,3,20,9,45,0,0,2,2,100,12,8,66.67,7,3,42.86,0,0,0,10,1,2,1,0,32,22,68.75,10,9,90,41,36,87.8,8,4,50,12,10,83.33,17,11,64.71,1,0,0,3,3,100,1,15.94,4,8.7,15.41,20.86,2.71
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0,0,0,0,52,42,80.77,59.68,20,2,8,10,13,6,7,0,37,17,45.95,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,14,3,21.43,0,0,0,0,0,14,9,64.29,5,2,40,1,0,0,6,2,1,0,0,24,15,62.5,8,8,100,19,19,100,9,4,44.44,7,3,42.86,7,4,57.14,1,1,100,3,2,66.67,1,12.43,3.47,17.31,0,22.4,5.6
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.02,1,0,0,37,30,81.08,40.32,16,1,7,8,12,5,6,1,37,19,51.35,1,0,0,4,0,0,0,0,0,1,1,100,0,0,0,0,0,0,2,2,100,2,0,2,0,2,1,14,5,35.71,0,0,0,0,0,14,11,78.57,5,3,60,2,0,0,4,3,5,0,0,15,10,66.67,0,0,0,20,19,95,4,2,50,5,2,40,11,7,63.64,0,0,0,3,1,33.33,2,13.09,2.64,10.81,19.09,22.05,6.17
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (0.0%),0,0.21,1,1,100,35,25,71.43,41.96,14,1,4,9,12,7,3,2,35,14,40,0,0,0,2,1,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,2,11,2,18.18,0,0,1,1,100,12,8,66.67,9,3,33.33,0,0,0,2,6,4,1,0,16,8,50,6,6,100,9,7,77.78,7,3,42.86,7,3,42.86,5,5,100,1,1,100,2,2,100,1,13.87,2.19,20,15.01,24.02,16.67
2023-10-22,UC Riverside Highlanders - CSU Bakersfield Roadrunners 2:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.05,2,1,50,53,45,84.91,58.04,17,3,5,9,11,9,1,1,35,19,54.29,2,1,50,2,1,50,0,0,0,2,0,0,1,1,100,0,0,0,0,0,0,0,0,2,1,0,1,12,4,33.33,0,0,1,1,100,11,9,81.82,9,6,66.67,0,0,0,5,2,2,0,0,18,11,61.11,10,10,100,21,20,95.24,8,4,50,6,3,50,9,6,66.67,0,0,0,3,2,66.67,0,15.18,2.79,15.09,24.66,21.84,5.6
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0.12,1,1,100,84,72,85.71,80.39,16,1,9,6,13,4,8,1,36,18,50,1,1,100,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,33.33,2,1,2,2,100,11,7,63.64,3,3,100,1,0,0,3,0,2,1,0,27,19,70.37,11,10,90.91,40,37,92.5,7,4,57.14,7,4,57.14,10,4,40,0,0,0,5,5,100,0,15.65,4.94,8.33,30.48,18.28,3.5
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),1,0.13,2,2,100,26,18,69.23,19.61,15,5,8,2,13,3,9,1,36,17,47.22,1,1,100,4,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,4,36.36,0,0,1,1,100,18,12,66.67,3,0,0,0,0,0,5,3,3,1,0,15,10,66.67,1,1,100,4,3,75,2,0,0,4,4,100,6,3,50,0,0,0,1,1,100,0,19.85,1.63,7.69,21.59,12.44,9
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),1,0.66,3,2,66.67,37,27,72.97,38.46,13,5,4,4,10,5,3,2,28,14,50,1,0,0,4,2,50,0,0,0,1,0,0,0,1,0,0,0,0,2,1,50,1,3,5,1,2,5,7,4,57.14,0,0,0,0,0,11,4,36.36,8,5,62.5,1,0,0,3,2,4,1,0,18,14,77.78,1,1,100,13,9,69.23,5,3,60,7,5,71.43,14,10,71.43,0,0,0,1,0,0,4,18.95,3.08,13.51,17.44,21.6,26
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-4-1 (0.0%),0,0.18,4,0,0,42,38,90.48,61.54,12,1,2,9,13,4,7,2,28,13,46.43,2,0,0,9,2,22.22,0,0,0,0,0,0,4,1,25,0,0,0,2,1,50,1,0,2,0,2,2,11,7,63.64,0,1,2,2,100,7,3,42.86,8,3,37.5,3,0,0,3,1,2,2,0,14,13,92.86,5,5,100,18,15,83.33,5,5,100,10,10,100,14,13,92.86,0,0,0,3,3,100,2,13.45,2.33,11.9,19.29,22.33,3.29
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (0.0%),0,0.13,2,2,100,74,64,86.49,58.66,12,1,2,9,14,6,4,4,37,22,59.46,1,1,100,9,0,0,0,0,0,2,0,0,3,1,33.33,0,0,0,8,1,12.5,1,2,7,1,4,3,13,10,76.92,0,0,0,0,0,10,6,60,7,3,42.86,1,1,100,3,0,3,1,0,24,23,95.83,6,6,100,32,27,84.38,4,3,75,8,7,87.5,14,13,92.86,0,0,0,4,4,100,1,17.54,4.35,5.41,22.26,23.95,4.5
2023-10-12,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,36,29,80.56,41.34,14,5,3,6,8,6,0,2,37,15,40.54,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,25,1,1,4,1,2,3,10,4,40,0,0,2,2,100,13,3,23.08,7,4,57.14,0,0,0,10,4,3,0,0,17,14,82.35,3,3,100,11,8,72.73,11,8,72.73,6,5,83.33,11,9,81.82,0,0,0,0,0,0,1,12.1,2.77,30.56,0,25.71,45
2023-10-08,UC Santa Barbara Gauchos - UC Riverside Highlanders 2:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0,1,0,0,61,50,81.97,55.58,19,5,8,6,15,5,7,3,39,16,41.03,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,35.29,1,0,1,1,100,13,8,61.54,7,2,28.57,0,0,0,7,0,1,0,0,21,18,85.71,12,11,91.67,19,15,78.95,6,5,83.33,8,6,75,12,8,66.67,1,0,0,3,2,66.67,3,14.78,3.81,9.84,32.52,15.75,12.25
2023-10-08,UC Santa Barbara Gauchos - UC Riverside Highlanders 2:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-1-3 (0.0%),0,0.59,4,1,25,70,57,81.43,44.42,16,2,6,8,16,6,6,4,39,21,53.85,1,0,0,7,3,42.86,0,0,0,0,0,0,1,1,100,0,0,0,5,3,60,2,0,6,1,4,4,13,5,38.46,0,0,0,0,0,17,11,64.71,7,4,57.14,1,1,100,11,0,3,1,0,23,14,60.87,17,17,100,20,17,85,7,1,14.29,12,6,50,12,9,75,0,0,0,1,1,100,1,21.23,5,10,17.41,19.57,4.6
