Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.04,1,0,0,46,30,65.22,44.88,21,2,6,13,12,6,3,3,31,20,64.52,0,0,0,7,1,14.29,0,0,0,3,0,0,0,0,0,0,0,0,5,2,40,2,2,9,1,3,4,11,5,45.45,0,0,0,0,0,10,7,70,9,7,77.78,0,0,0,4,5,1,0,0,17,7,41.18,9,9,100,16,11,68.75,8,2,25,8,1,12.5,8,7,87.5,0,0,0,6,6,100,1,16.24,2.09,17.39,20.08,24.56,15.5
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0,0,0,0,57,42,73.68,55.12,21,5,5,11,9,4,4,1,31,11,35.48,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,10,3,30,0,0,0,0,0,11,6,54.55,9,2,22.22,0,0,0,7,12,3,0,0,20,11,55,13,13,100,21,16,76.19,13,7,53.85,13,6,46.15,14,10,71.43,0,0,0,5,5,100,1,16.39,2.71,22.81,0,23.09,6.75
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.04,1,0,0,50,35,70,47.16,16,1,10,5,15,7,8,0,36,15,41.67,1,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,28.57,0,0,0,0,0,14,6,42.86,7,4,57.14,0,0,0,5,1,4,1,0,23,12,52.17,6,5,83.33,18,16,88.89,11,2,18.18,5,1,20,6,2,33.33,0,0,0,1,0,0,2,16.87,3.57,22,26.71,24.13,7.67
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,0.3,2,0,0,50,35,70,52.84,16,0,6,10,14,4,8,2,36,20,55.56,2,0,0,4,0,0,1,0,0,2,0,0,2,1,50,0,0,0,2,0,0,1,2,4,0,2,1,14,8,57.14,0,0,0,0,0,7,5,71.43,7,3,42.86,1,1,100,5,0,2,0,0,18,10,55.56,8,7,87.5,18,13,72.22,9,7,77.78,6,3,50,12,9,75,1,0,0,2,2,100,2,15.06,2.38,18,23.69,21.51,9
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),1,1.04,5,3,60,47,36,76.6,44.22,21,4,11,6,19,10,8,1,46,18,39.13,0,0,0,4,2,50,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,3,6,2,1,6,8,2,25,1,0,0,0,0,19,10,52.63,8,2,25,1,1,100,9,5,2,1,0,25,17,68,4,4,100,12,10,83.33,9,7,77.78,9,5,55.56,10,7,70,0,0,0,0,0,0,2,14.62,2.35,19.15,11.68,22.18,5.71
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.33,3,0,0,60,48,80,55.78,24,4,10,10,15,5,8,2,46,26,56.52,0,0,0,6,3,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,7,19,9,47.37,0,1,3,3,100,8,6,75,8,6,75,1,0,0,3,1,3,0,0,25,16,64,5,5,100,19,18,94.74,8,3,37.5,11,4,36.36,8,7,87.5,1,1,100,8,7,87.5,3,14.8,3,13.33,15.91,16.94,7.2
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,3-4-3 (100.0%),0,0,0,0,0,52,41,78.85,58.26,21,3,6,12,11,5,5,1,27,10,37.04,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,1,0,5,0,3,0,7,2,28.57,1,1,1,1,100,7,2,28.57,10,5,50,0,0,0,7,5,3,0,0,19,15,78.95,9,9,100,20,14,70,13,8,61.54,10,4,40,12,9,75,0,0,0,7,7,100,0,11.69,3.06,25,0,25.34,6
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.28,3,1,33.33,43,30,69.77,41.74,18,4,6,8,15,9,4,2,27,17,62.96,1,1,100,3,2,66.67,0,0,0,3,2,66.67,0,0,0,0,0,0,2,1,50,1,1,3,0,1,4,7,5,71.43,1,0,0,0,0,7,5,71.43,10,5,50,1,1,100,4,6,0,0,0,19,11,57.89,7,6,85.71,15,11,73.33,7,5,71.43,5,3,60,8,4,50,0,0,0,1,1,100,0,13.49,2.39,16.28,21.35,19.05,36
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.15,1,0,0,48,36,75,31.22,18,2,6,10,10,1,9,0,43,22,51.16,1,0,0,4,1,25,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,12,5,41.67,0,0,2,2,100,20,12,60,9,5,55.56,0,0,0,4,0,1,0,0,19,12,63.16,10,10,100,18,13,72.22,7,3,42.86,12,6,50,8,5,62.5,0,0,0,5,5,100,2,16.87,3.43,14.58,24.61,24.52,13.33
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0.22,2,2,100,103,95,92.23,68.78,15,2,10,3,14,6,7,1,43,20,46.51,0,0,0,5,1,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,1,1,2,0,1,3,20,8,40,0,0,0,0,0,12,7,58.33,9,3,33.33,0,0,0,3,1,1,0,0,32,26,81.25,27,26,96.3,36,35,97.22,9,6,66.67,7,6,85.71,20,16,80,0,0,0,3,3,100,1,16.44,6.87,8.74,13.56,20.79,19
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.16,2,0,0,55,37,67.27,47.74,21,2,8,11,12,5,5,2,32,12,37.5,0,0,0,6,1,16.67,0,0,0,2,0,0,0,0,0,0,0,0,6,3,50,3,4,8,0,4,8,5,3,60,0,0,0,0,0,16,7,43.75,6,2,33.33,2,0,0,8,2,1,0,0,20,13,65,6,5,83.33,18,11,61.11,11,6,54.55,8,5,62.5,15,11,73.33,1,1,100,6,6,100,0,14.83,2.62,20,10.76,22.53,4.71
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0,0,0,0,53,36,67.92,52.26,19,3,9,7,14,6,6,2,32,15,46.88,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,9,56.25,1,0,0,0,0,5,2,40,6,3,50,1,0,0,8,3,2,0,0,24,12,50,8,7,87.5,18,15,83.33,11,5,45.45,10,6,60,18,10,55.56,0,0,0,7,7,100,2,13.05,2.41,20.75,0,22.4,7
