Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.13,2,0,0,47,38,80.85,37.79,23,8,5,10,22,12,8,2,58,26,44.83,0,0,0,6,1,16.67,2,1,50,0,0,0,0,0,0,0,0,0,4,2,50,3,1,7,2,3,4,13,5,38.46,0,0,1,1,100,19,12,63.16,16,5,31.25,2,1,50,5,5,1,0,0,23,20,86.96,5,5,100,11,9,81.82,6,4,66.67,8,7,87.5,15,12,80,1,0,0,4,4,100,3,17.71,2.94,12.77,14.95,19.12,7.25
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (28.89%),0,0.09,1,1,100,54,37,68.52,62.21,19,1,6,12,20,11,6,3,58,26,44.83,1,1,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,2,1,19,7,36.84,0,0,0,0,0,13,8,61.54,16,8,50,0,0,0,9,3,1,0,0,27,18,66.67,5,3,60,11,8,72.73,11,6,54.55,13,8,61.54,11,7,63.64,0,0,0,4,4,100,2,12.37,2.84,20.37,21.01,20.95,3.5
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.04,1,0,0,41,26,63.41,47.41,17,1,1,15,6,2,3,1,30,17,56.67,0,0,0,5,0,0,0,0,0,3,1,33.33,0,0,0,0,0,0,3,0,0,0,1,5,0,2,2,10,2,20,0,0,0,0,0,11,8,72.73,6,5,83.33,2,2,100,0,1,2,0,0,19,9,47.37,6,5,83.33,9,7,77.78,8,5,62.5,11,3,27.27,7,5,71.43,0,0,0,6,3,50,1,12.32,2.56,19.51,13.9,21.77,5.6
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-1-4-1 (65.89%),0,0,0,0,0,39,29,74.36,52.59,17,5,6,6,10,7,2,1,30,13,43.33,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,2,11,3,27.27,0,0,0,0,0,10,8,80,6,1,16.67,1,1,100,13,6,2,0,0,19,12,63.16,4,4,100,10,7,70,11,5,45.45,4,2,50,12,6,50,0,0,0,0,0,0,1,10.56,2.05,28.21,0,22.59,5.8
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),1,0.52,3,1,33.33,25,15,60,32.46,16,3,8,5,9,5,2,2,36,15,41.67,1,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,2,1,0,0,3,5,1,20,0,0,0,0,0,15,7,46.67,6,2,33.33,1,0,0,6,4,4,1,0,10,4,40,4,4,100,7,5,71.43,8,3,37.5,3,2,66.67,9,3,33.33,0,0,0,5,5,100,1,15.08,1.56,32,14.16,21.01,7.5
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (0.0%),0,0,1,0,0,53,40,75.47,67.54,17,4,5,8,14,3,9,2,36,18,50,1,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,1,5,2,1,2,15,8,53.33,1,1,1,1,100,5,4,80,6,3,50,0,0,0,3,0,1,0,0,13,11,84.62,8,7,87.5,19,14,73.68,6,3,50,7,5,71.43,8,6,75,0,0,0,4,3,75,1,15.36,2.94,11.32,23.28,17.54,4.67
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,3-4-3 (100.0%),0,0.14,1,1,100,82,67,81.71,64.43,24,5,9,10,20,8,10,2,40,17,42.5,0,0,0,5,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,1,0,3,0,1,3,10,3,30,0,0,0,0,0,15,6,40,9,7,77.78,0,0,0,4,3,3,0,0,28,17,60.71,12,12,100,29,26,89.66,13,6,46.15,14,7,50,12,8,66.67,0,0,0,8,8,100,0,18.11,5.47,15.85,10.01,21.18,9.67
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.11,1,0,0,48,32,66.67,35.57,22,1,11,10,19,7,8,4,40,22,55,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,0,4,2,50,2,0,3,1,2,3,15,9,60,0,0,1,1,100,10,7,70,9,2,22.22,3,2,66.67,8,4,1,0,0,21,14,66.67,6,4,66.67,11,6,54.55,8,5,62.5,11,9,81.82,12,9,75,0,0,0,3,2,66.67,2,19.2,3,16.67,17.15,19.78,17.5
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.05,1,0,0,47,30,63.83,39.12,22,3,7,12,13,3,8,2,52,25,48.08,0,0,0,4,0,0,0,0,0,0,0,0,2,1,50,0,0,0,1,1,100,1,0,5,1,0,3,15,9,60,0,0,0,0,0,18,11,61.11,17,4,23.53,1,0,0,6,0,1,1,0,23,9,39.13,7,7,100,13,11,84.62,11,3,27.27,13,5,38.46,11,6,54.55,0,0,0,3,2,66.67,3,16.02,2.94,23.4,16.2,24.31,17
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (0.0%),0,0.08,1,0,0,77,64,83.12,60.88,22,4,12,6,20,9,9,2,52,26,50,0,0,0,7,1,14.29,0,0,0,1,0,0,0,0,0,0,0,0,6,2,33.33,1,0,6,3,2,3,18,7,38.89,1,0,0,0,0,15,6,40,17,13,76.47,0,0,0,5,5,2,1,0,24,16,66.67,11,9,81.82,30,28,93.33,8,5,62.5,9,8,88.89,11,8,72.73,0,0,0,3,2,66.67,1,16.87,4.28,10.39,10.29,20.42,16
