Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.44,3,1,33.33,37,25,67.57,41.62,13,3,5,5,12,5,5,2,46,22,47.83,2,1,50,6,1,16.67,1,1,100,1,1,100,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,8,4,50,0,0,1,1,100,22,10,45.45,9,5,55.56,0,0,0,8,6,3,0,0,23,13,56.52,6,6,100,4,3,75,6,1,16.67,12,7,58.33,12,7,58.33,1,1,100,6,4,66.67,1,12.29,1.76,16.22,19.07,22.78,4.11
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (0.0%),0,0.3,2,1,50,58,40,68.97,58.38,20,4,7,9,10,4,3,3,46,23,50,1,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,5,2,40,2,0,6,3,2,4,22,12,54.55,0,0,1,1,100,8,4,50,9,4,44.44,1,0,0,5,2,0,0,0,22,14,63.64,10,9,90,16,11,68.75,16,5,31.25,8,3,37.5,15,10,66.67,0,0,0,8,8,100,2,13.73,2.32,27.59,16.45,21.61,25
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.01,1,0,0,35,22,62.86,50.24,18,4,7,7,16,9,6,1,42,21,50,1,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,11,3,27.27,0,0,0,0,0,21,13,61.9,8,5,62.5,1,0,0,6,5,2,1,0,16,6,37.5,6,6,100,11,9,81.82,2,0,0,4,1,25,7,3,42.86,0,0,0,2,2,100,1,8.33,1.94,5.71,26.33,23.92,10.5
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,0.03,1,0,0,64,48,75,49.76,23,2,6,15,15,5,7,3,42,20,47.62,0,0,0,4,1,25,0,0,0,0,0,0,1,0,0,0,0,0,5,2,40,1,1,8,1,5,3,21,8,38.1,0,0,0,0,0,11,8,72.73,8,3,37.5,1,1,100,4,2,3,0,0,25,17,68,14,11,78.57,17,13,76.47,10,6,60,12,7,58.33,12,9,75,0,0,0,6,6,100,1,15.38,3.56,15.63,17.44,20.87,5.17
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),1,0.93,5,1,20,54,41,75.93,37.35,20,5,11,4,20,8,11,1,31,12,38.71,2,0,0,7,4,57.14,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,7,7,1,14.29,2,0,0,0,0,12,7,58.33,4,2,50,1,1,100,8,5,1,0,0,24,17,70.83,11,9,81.82,13,11,84.62,9,6,66.67,7,5,71.43,17,9,52.94,0,0,0,5,3,60,0,19.87,2.45,16.67,16.26,19.4,9
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (0.0%),0,0,0,0,0,67,48,71.64,62.65,27,1,11,15,18,5,10,3,31,17,54.84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,1,0,4,0,3,1,12,5,41.67,0,1,1,1,100,7,6,85.71,4,2,50,1,1,100,7,1,0,0,0,23,14,60.87,7,7,100,30,22,73.33,11,3,27.27,10,4,40,11,6,54.55,0,0,0,4,3,75,4,14.7,3.19,16.42,0,20.29,7
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,3-4-3 (100.0%),0,0,0,0,0,54,40,74.07,38.98,25,1,12,12,14,6,8,0,31,11,35.48,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,27.27,0,1,1,1,100,9,6,66.67,3,0,0,1,0,0,10,2,1,0,0,22,12,54.55,11,8,72.73,15,14,93.33,10,5,50,8,3,37.5,12,8,66.67,0,0,0,7,5,71.43,1,16.4,2.84,18.52,0,23.03,7.14
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.5,4,1,25,91,72,79.12,61.02,21,1,10,10,23,9,9,5,31,19,61.29,1,0,0,11,3,27.27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,5,7,1,1,6,9,3,33.33,1,0,0,0,0,11,8,72.73,3,3,100,1,1,100,3,5,0,0,0,28,13,46.43,14,14,100,36,33,91.67,15,6,40,13,9,69.23,14,9,64.29,1,0,0,5,4,80,1,17.65,3.96,16.48,18.46,18.74,45
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.57,4,0,0,54,37,68.52,41.44,26,2,17,7,20,6,14,0,61,33,54.1,2,0,0,6,3,50,0,0,0,0,0,0,1,0,0,0,0,0,5,2,40,2,1,6,3,0,7,24,11,45.83,0,0,0,0,0,19,16,84.21,14,6,42.86,0,0,0,6,1,1,0,0,24,14,58.33,6,4,66.67,16,14,87.5,16,10,62.5,7,5,71.43,17,11,64.71,0,0,0,3,3,100,2,16.41,2.35,29.63,19.02,23.68,13.5
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (0.11%),0,0.07,3,0,0,83,69,83.13,58.56,25,4,12,9,21,6,15,0,61,24,39.34,2,0,0,5,3,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,19,3,15.79,0,0,0,0,0,24,13,54.17,14,5,35.71,0,0,0,7,3,5,0,0,31,22,70.97,12,12,100,26,23,88.46,11,7,63.64,11,6,54.55,16,15,93.75,0,0,0,5,4,80,1,17.85,4.37,13.25,25.44,20.66,5.13
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.41,2,0,0,40,27,67.5,41.71,19,6,11,2,10,6,4,0,39,17,43.59,0,0,0,2,1,50,0,0,0,1,1,100,0,0,0,0,0,0,2,1,50,1,1,2,0,0,3,7,1,14.29,0,0,0,0,0,12,8,66.67,10,4,40,1,0,0,11,4,2,0,0,24,16,66.67,5,5,100,6,3,50,9,2,22.22,6,3,50,13,7,53.85,1,0,0,5,4,80,4,13.21,2.35,22.5,8.14,22.55,11.33
2023-10-12,Sacramento State Hornets - Cal Poly Mustangs 0:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.36,4,0,0,54,38,70.37,58.29,13,0,4,9,15,4,6,5,39,18,46.15,2,0,0,5,2,40,0,0,0,2,2,100,0,0,0,0,0,0,4,1,25,2,1,4,0,3,2,12,4,33.33,0,0,0,0,0,7,6,85.71,10,6,60,0,0,0,4,1,1,0,0,30,18,60,7,7,100,10,8,80,9,4,44.44,11,6,54.55,16,11,68.75,1,0,0,5,4,80,1,12.75,2.7,16.67,18.28,25.59,7.5
2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-2-3-1 (100.0%),0,0.02,2,0,0,69,48,69.57,52.13,21,4,9,8,15,6,7,2,36,20,55.56,1,0,0,8,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,0,2,2,13,6,46.15,1,0,0,0,0,12,8,66.67,5,3,60,0,0,0,8,2,3,1,0,32,19,59.38,12,10,83.33,21,16,76.19,8,5,62.5,9,7,77.78,18,10,55.56,1,0,0,7,7,100,1,16.37,3.45,11.59,20.15,19.82,6.29
2023-10-08,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0.01,1,0,0,63,45,71.43,47.87,24,6,12,6,16,6,7,3,36,15,41.67,0,0,0,5,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,2,12,4,33.33,0,0,0,0,0,13,7,53.85,5,2,40,0,0,0,10,3,2,0,0,26,15,57.69,12,11,91.67,17,15,88.24,8,3,37.5,6,2,33.33,18,10,55.56,0,0,0,7,5,71.43,2,16.27,2.86,12.7,18.54,20.75,8.17
