Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,17,Cal Poly Mustangs,4-4-2 (100.0%),0,0.27,2,0,0,50,38,76,54.75,22,2,6,14,15,4,7,4,44,19,43.18,0,0,0,6,0,0,0,0,0,3,2,66.67,1,0,0,0,0,0,2,0,0,0,2,6,0,1,5,13,3,23.08,0,0,1,1,100,15,9,60,10,5,50,0,0,0,5,5,1,0,0,20,13,65,6,6,100,15,13,86.67,10,6,60,14,7,50,11,11,100,0,0,0,4,3,75,4,14.12,2.38,20,7.26,22.81,4.5
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,17,UC Davis Aggies,4-2-3-1 (100.0%),0,0.31,3,1,33.33,35,24,68.57,45.25,21,7,6,8,12,7,2,3,44,20,45.45,2,1,50,5,2,40,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,15,6,40,0,0,0,0,0,13,10,76.92,10,3,30,1,1,100,9,5,2,0,0,16,10,62.5,6,3,50,11,9,81.82,8,5,62.5,5,3,60,12,6,50,0,0,0,7,6,85.71,3,11.95,1.94,22.86,18.67,22,33
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,22,Cal Poly Mustangs,4-4-2 (100.0%),1,0.52,3,1,33.33,69,48,69.57,60,26,5,9,12,17,8,6,3,50,24,48,0,0,0,10,1,10,0,0,0,2,2,100,1,0,0,0,0,0,6,1,16.67,1,2,3,0,2,5,14,7,50,2,0,0,0,0,13,9,69.23,13,4,30.77,0,0,0,2,3,3,0,0,29,17,58.62,9,9,100,20,16,80,14,5,35.71,12,5,41.67,20,12,60,0,0,0,11,7,63.64,0,16.24,2.56,20.29,12.27,23.42,5.75
2023-10-29,CSU Bakersfield Roadrunners - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,22,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,0,0,0,0,39,26,66.67,40,28,4,9,15,15,6,7,2,50,22,44,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,13,4,30.77,0,1,1,1,100,14,7,50,13,9,69.23,1,0,0,10,7,3,0,0,13,7,53.85,10,10,100,9,7,77.78,7,3,42.86,5,3,60,4,2,50,0,0,0,7,5,71.43,4,13.77,1.63,17.95,0,20.21,7.67
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,20,Cal Poly Mustangs,4-4-2 (100.0%),2,1.01,3,2,66.67,51,36,70.59,45.2,29,1,17,11,23,6,15,2,50,24,48,0,0,0,7,1,14.29,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,0,4,3,1,0,6,8,4,50,2,0,0,0,0,14,10,71.43,12,6,50,1,0,0,11,1,6,1,0,19,9,47.37,6,6,100,15,13,86.67,13,6,46.15,10,4,40,14,9,64.29,0,0,0,9,8,88.89,2,14.14,2.13,25.49,12.51,22.87,4.08
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,20,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.02,2,0,0,71,51,71.83,54.8,22,1,12,9,24,8,15,1,50,21,42,2,0,0,4,1,25,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,3,1,0,2,14,4,28.57,1,2,2,2,100,8,4,50,12,5,41.67,1,1,100,5,1,3,0,0,26,18,69.23,6,6,100,25,17,68,12,5,41.67,8,6,75,15,7,46.67,0,0,0,6,6,100,2,16.24,2.45,16.9,35.11,17.95,8.25
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,22,Cal Poly Mustangs,3-4-3 (100.0%),0,0.01,1,0,0,43,25,58.14,33.47,25,9,11,5,16,9,6,1,40,22,55,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,9,5,55.56,0,0,1,1,100,15,9,60,9,3,33.33,1,0,0,10,8,2,1,0,20,10,50,5,4,80,13,7,53.85,10,5,50,4,2,50,11,5,45.45,0,0,0,8,7,87.5,3,13.66,1.54,23.26,13.72,19.99,13.8
2023-10-19,UC Irvine Anteaters - Cal Poly Mustangs 2:0,United States. NCAA D1 Big West,22,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.34,5,1,20,133,112,84.21,66.53,26,1,11,14,21,4,12,5,40,16,40,2,1,50,14,4,28.57,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.57,2,3,8,3,2,13,15,6,40,0,0,0,0,0,9,4,44.44,9,4,44.44,0,0,0,7,2,4,0,0,36,31,86.11,23,23,100,49,38,77.55,12,4,33.33,20,16,80,14,10,71.43,1,0,0,11,9,81.82,1,21.25,4.93,9.02,19.16,17.66,3.78
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.5,1,1,100,64,48,75,52.41,18,1,8,9,17,8,5,4,54,25,46.3,0,0,0,7,0,0,0,0,0,0,0,0,1,1,100,0,0,0,4,0,0,1,0,4,0,3,2,13,4,30.77,0,0,0,0,0,18,11,61.11,12,5,41.67,3,0,0,8,1,3,0,0,25,19,76,12,12,100,19,12,63.16,12,7,58.33,9,6,66.67,14,11,78.57,0,0,0,3,2,66.67,2,15.58,2.91,18.75,2.5,24.05,13.2
2023-10-16,Cal Poly Mustangs - UC Santa Barbara Gauchos 0:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0,0,0,0,75,63,84,47.59,23,7,7,9,18,10,7,1,54,22,40.74,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,1,0,18,7,38.89,0,0,1,1,100,13,9,69.23,12,3,25,0,0,0,8,4,5,0,0,23,15,65.22,12,12,100,29,27,93.1,7,3,42.86,11,7,63.64,12,9,75,0,0,0,2,0,0,2,20.11,4.69,9.33,0,21.22,7.33
