Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,19,UC Davis Aggies,4-2-3-1 (100.0%),0,0.04,1,0,0,34,25,73.53,39.13,22,8,5,9,16,9,5,2,34,14,41.18,0,0,0,5,0,0,1,0,0,2,1,50,0,0,0,0,0,0,5,2,40,2,1,5,2,2,4,16,8,50,0,0,1,1,100,8,1,12.5,5,2,40,1,1,100,14,14,3,1,0,13,7,53.85,3,2,66.67,12,12,100,7,3,42.86,7,3,42.86,8,7,87.5,0,0,0,4,4,100,0,9.91,1.62,20.59,17.57,19.92,16
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,19,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.08,3,1,33.33,83,69,83.13,60.87,21,3,4,14,17,9,5,3,34,19,55.88,1,0,0,7,3,42.86,0,0,0,3,0,0,0,0,0,0,0,0,7,3,42.86,2,0,5,0,4,6,8,7,87.5,1,0,0,0,0,16,8,50,5,3,60,1,1,100,8,4,0,0,0,20,15,75,10,10,100,45,38,84.44,6,2,33.33,6,4,66.67,10,7,70,1,0,0,4,4,100,2,15.56,3.77,7.23,22.68,21.33,7.5
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,23,UC Davis Aggies,4-2-3-1 (100.0%),0,0.79,3,1,33.33,45,32,71.11,42.77,13,3,4,6,9,5,4,0,45,26,57.78,2,0,0,5,1,20,0,0,0,1,0,0,3,0,0,1,0,0,4,0,0,0,1,4,0,3,0,13,7,53.85,0,0,0,0,0,13,10,76.92,14,6,42.86,1,1,100,9,9,0,0,0,17,11,64.71,7,7,100,14,11,78.57,7,4,57.14,3,1,33.33,10,7,70,0,0,0,8,7,87.5,3,10.4,1.36,15.56,29.1,20.54,21
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,23,Cal State Fullerton Titans,4-1-3-2 (100.0%),0,0.01,1,0,0,82,61,74.39,57.23,24,3,9,12,18,9,7,2,45,18,40,1,0,0,5,1,20,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,2,13,3,23.08,1,0,1,1,100,13,6,46.15,14,7,50,3,0,0,8,6,8,0,0,30,17,56.67,10,9,90,33,29,87.88,11,3,27.27,10,3,30,9,6,66.67,1,1,100,8,8,100,2,14.16,2.93,13.41,22.78,21.04,4
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,17,UC Davis Aggies,4-2-3-1 (100.0%),0,0.31,3,1,33.33,35,24,68.57,45.25,21,7,6,8,12,7,2,3,44,20,45.45,2,1,50,5,2,40,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,15,6,40,0,0,0,0,0,13,10,76.92,10,3,30,1,1,100,9,5,2,0,0,16,10,62.5,6,3,50,11,9,81.82,8,5,62.5,5,3,60,12,6,50,0,0,0,7,6,85.71,3,11.95,1.94,22.86,18.67,22,33
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,17,Cal Poly Mustangs,4-4-2 (100.0%),0,0.27,2,0,0,50,38,76,54.75,22,2,6,14,15,4,7,4,44,19,43.18,0,0,0,6,0,0,0,0,0,3,2,66.67,1,0,0,0,0,0,2,0,0,0,2,6,0,1,5,13,3,23.08,0,0,1,1,100,15,9,60,10,5,50,0,0,0,5,5,1,0,0,20,13,65,6,6,100,15,13,86.67,10,6,60,14,7,50,11,11,100,0,0,0,4,3,75,4,14.12,2.38,20,7.26,22.81,4.5
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,16,UC Davis Aggies,4-4-2 (71.74%),0,0.54,5,3,60,84,62,73.81,55.41,27,0,10,17,22,5,8,9,47,26,55.32,2,1,50,8,3,37.5,0,0,0,2,1,50,0,0,0,0,0,0,5,3,60,3,3,8,0,4,6,19,5,26.32,2,0,1,1,100,14,11,78.57,9,7,77.78,0,0,0,8,1,1,0,0,36,23,63.89,16,14,87.5,27,21,77.78,15,6,40,17,9,52.94,12,8,66.67,0,0,0,3,2,66.67,0,17.19,2.9,17.86,20.67,20.73,6.11
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,16,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.08,1,1,100,67,46,68.66,44.59,31,11,11,9,18,11,5,2,47,20,42.55,1,1,100,3,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,14,3,21.43,2,0,4,4,100,19,14,73.68,9,2,22.22,0,0,0,13,5,4,0,0,31,18,58.06,10,7,70,18,16,88.89,12,2,16.67,8,3,37.5,12,5,41.67,2,0,0,1,1,100,1,17.04,3.05,17.91,24.24,19.65,7
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,16,UC Davis Aggies,4-1-3-2 (100.0%),0,0,1,0,0,79,64,81.01,73.93,16,4,2,10,15,7,4,4,44,16,36.36,1,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,3,42.86,3,3,7,0,5,5,18,3,16.67,0,0,0,0,0,14,7,50,8,4,50,2,2,100,12,3,3,0,0,21,14,66.67,5,5,100,44,39,88.64,11,7,63.64,9,7,77.78,14,13,92.86,0,0,0,5,5,100,1,12.17,4.39,13.92,27.44,23.79,2.5
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,16,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,41,28,68.29,26.07,21,6,7,8,9,6,3,0,44,28,63.64,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,33.33,0,0,2,0,1,2,14,7,50,0,0,0,0,0,18,15,83.33,8,4,50,0,0,0,4,3,2,0,0,11,5,45.45,8,7,87.5,14,13,92.86,3,2,66.67,8,6,75,8,4,50,0,0,0,4,4,100,2,17.91,2.73,7.32,0,20.8,17
