Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0.02,2,0,0,50,41,82,46.3,14,0,7,7,12,4,6,2,21,13,61.9,2,0,0,4,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,1,0,1,0,1,0,7,4,57.14,0,0,0,0,0,8,7,87.5,1,1,100,1,0,0,11,9,1,0,0,22,15,68.18,7,6,85.71,15,15,100,7,2,28.57,10,7,70,11,9,81.82,0,0,0,4,3,75,1,14.12,2.27,14,26.42,18.39,8.43
2023-11-12,UC Irvine Anteaters - UC Davis Aggies (P) 0:0,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0,0,0,0,85,63,74.12,53.7,22,1,13,8,13,7,6,0,21,7,33.33,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,8,1,12.5,2,0,0,0,0,7,3,42.86,1,0,0,0,0,0,11,2,1,0,0,35,24,68.57,14,12,85.71,24,16,66.67,9,2,22.22,9,5,55.56,11,5,45.45,0,0,0,9,9,100,0,20.7,3.86,10.59,0,18.9,10.33
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (95.78%),0,0.18,2,0,0,32,22,68.75,26.52,20,4,5,11,13,5,6,2,40,14,35,1,0,0,5,1,20,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,2,13,3,23.08,0,0,1,1,100,17,9,52.94,6,1,16.67,0,0,0,8,3,3,0,0,17,13,76.47,4,3,75,8,5,62.5,6,3,50,11,7,63.64,10,9,90,0,0,0,1,1,100,2,15.61,1.88,18.75,25.11,24.97,6.25
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-1-3-2 (100.0%),0,0.01,2,1,50,68,55,80.88,73.48,20,1,11,8,17,11,5,1,40,25,62.5,2,1,50,7,2,28.57,0,0,0,1,0,0,0,0,0,0,0,0,4,1,25,1,0,5,1,2,2,17,8,47.06,1,0,0,0,0,13,10,76.92,6,5,83.33,2,0,0,5,1,2,0,0,22,15,68.18,8,7,87.5,33,30,90.91,9,3,33.33,6,3,50,10,5,50,0,0,0,4,4,100,1,11.97,3.4,13.24,31.94,23.34,25
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (28.89%),0,0.09,1,1,100,54,37,68.52,62.21,19,1,6,12,20,11,6,3,58,26,44.83,1,1,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,2,1,19,7,36.84,0,0,0,0,0,13,8,61.54,16,8,50,0,0,0,9,3,1,0,0,27,18,66.67,5,3,60,11,8,72.73,11,6,54.55,13,8,61.54,11,7,63.64,0,0,0,4,4,100,2,12.37,2.84,20.37,21.01,20.95,3.5
2023-11-01,UC Davis Aggies - Cal Poly Mustangs 1:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.13,2,0,0,47,38,80.85,37.79,23,8,5,10,22,12,8,2,58,26,44.83,0,0,0,6,1,16.67,2,1,50,0,0,0,0,0,0,0,0,0,4,2,50,3,1,7,2,3,4,13,5,38.46,0,0,1,1,100,19,12,63.16,16,5,31.25,2,1,50,5,5,1,0,0,23,20,86.96,5,5,100,11,9,81.82,6,4,66.67,8,7,87.5,15,12,80,1,0,0,4,4,100,3,17.71,2.94,12.77,14.95,19.12,7.25
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-2 (0.0%),0,0,0,0,0,55,33,60,59.88,27,6,10,11,17,7,6,4,46,25,54.35,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,2,18,7,38.89,0,0,1,1,100,16,12,75,8,4,50,0,0,0,5,1,4,1,0,26,14,53.85,10,6,60,11,8,72.73,10,5,50,9,6,66.67,15,8,53.33,0,0,0,3,2,66.67,3,13.56,2.89,18.18,0,24,8
2023-10-29,UC Davis Aggies - Sacramento State Hornets 0:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.25,2,0,0,45,29,64.44,40.12,22,3,11,8,22,9,10,3,46,20,43.48,0,0,0,4,1,25,0,0,0,1,1,100,1,0,0,0,0,0,3,1,33.33,2,1,7,0,3,2,16,4,25,0,0,0,0,0,18,11,61.11,8,3,37.5,0,0,0,11,4,0,0,0,19,10,52.63,7,5,71.43,14,11,78.57,10,2,20,9,4,44.44,15,7,46.67,0,0,0,3,3,100,1,16.56,2.25,22.22,16.62,22.28,6.6
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-3-2 (0.0%),0,0,0,0,0,36,25,69.44,25.78,15,4,3,8,13,9,3,1,40,15,37.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,11.11,2,0,0,0,0,16,9,56.25,8,2,25,1,1,100,8,9,3,1,0,15,7,46.67,1,1,100,12,10,83.33,8,1,12.5,9,4,44.44,9,4,44.44,1,0,0,3,3,100,3,20.37,2.12,22.22,0,24.9,12
2023-10-22,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,1,0,0,64,49,76.56,74.22,18,0,6,12,13,5,6,2,40,22,55,1,0,0,8,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,2,50,2,1,7,2,2,2,16,7,43.75,0,0,0,0,0,9,8,88.89,8,4,50,1,1,100,0,0,0,0,0,28,21,75,14,12,85.71,15,11,73.33,9,6,66.67,13,10,76.92,19,15,78.95,0,0,0,10,8,80,1,12.58,2.56,14.06,27.98,21.3,32
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-2 (100.0%),0,0,1,0,0,33,18,54.55,32.19,16,1,5,10,11,4,4,3,29,9,31.03,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,5,0,5,0,5,0,0,0,0,1,1,100,13,7,53.85,4,1,25,1,1,100,3,6,5,1,0,13,7,53.85,7,7,100,10,2,20,4,1,25,6,3,50,7,5,71.43,0,0,0,4,4,100,2,14.94,1.94,12.12,22.53,23.76,10.6
2023-10-19,CSU Bakersfield Roadrunners - UC Davis Aggies 0:2,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (39.56%),0,0.05,2,1,50,68,58,85.29,67.81,24,6,9,9,13,6,7,0,29,16,55.17,1,1,100,8,1,12.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,13,6,46.15,0,0,0,0,0,5,5,100,4,1,25,0,0,0,8,6,1,0,0,27,19,70.37,13,12,92.31,23,23,100,8,5,62.5,9,6,66.67,12,10,83.33,1,0,0,8,7,87.5,1,14.62,3.24,11.76,22.82,21.56,20
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-4-1 (0.0%),0,0.18,4,0,0,42,38,90.48,61.54,12,1,2,9,13,4,7,2,28,13,46.43,2,0,0,9,2,22.22,0,0,0,0,0,0,4,1,25,0,0,0,2,1,50,1,0,2,0,2,2,11,7,63.64,0,1,2,2,100,7,3,42.86,8,3,37.5,3,0,0,3,1,2,2,0,14,13,92.86,5,5,100,18,15,83.33,5,5,100,10,10,100,14,13,92.86,0,0,0,3,3,100,2,13.45,2.33,11.9,19.29,22.33,3.29
2023-10-15,UC Davis Aggies - UC Riverside Highlanders 0:3,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),1,0.66,3,2,66.67,37,27,72.97,38.46,13,5,4,4,10,5,3,2,28,14,50,1,0,0,4,2,50,0,0,0,1,0,0,0,1,0,0,0,0,2,1,50,1,3,5,1,2,5,7,4,57.14,0,0,0,0,0,11,4,36.36,8,5,62.5,1,0,0,3,2,4,1,0,18,14,77.78,1,1,100,13,9,69.23,5,3,60,7,5,71.43,14,10,71.43,0,0,0,1,0,0,4,18.95,3.08,13.51,17.44,21.6,26
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (0.0%),0,0,0,0,0,75,62,82.67,57.96,19,3,6,10,17,5,9,3,49,20,40.82,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,28.57,0,1,1,1,100,18,8,44.44,6,4,66.67,0,0,0,9,2,2,0,0,22,13,59.09,12,12,100,34,33,97.06,8,4,50,14,8,57.14,10,6,60,1,0,0,4,4,100,0,16.37,3.95,10.67,0,20.47,6.83
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),1,0.45,2,1,50,48,39,81.25,42.04,22,5,11,6,12,7,4,1,49,26,53.06,0,0,0,5,2,40,0,0,0,1,0,0,1,0,0,0,0,0,2,2,100,1,1,2,1,0,5,18,10,55.56,0,0,0,0,0,14,10,71.43,6,2,33.33,0,0,0,5,1,4,0,0,19,13,68.42,9,8,88.89,13,12,92.31,7,3,42.86,8,5,62.5,11,6,54.55,0,0,0,5,4,80,0,14.44,3,14.58,13.86,19.85,6
2023-10-08,UC Irvine Anteaters - UC Davis Aggies 0:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-4-1 (100.0%),1,0.12,1,1,100,52,39,75,48.62,20,1,4,15,13,6,6,1,31,12,38.71,0,0,0,5,1,20,0,0,0,1,0,0,0,0,0,0,0,0,4,1,25,1,1,6,0,4,2,10,2,20,0,0,0,0,0,16,10,62.5,3,0,0,2,1,50,7,5,2,0,0,22,13,59.09,4,4,100,16,15,93.75,12,4,33.33,10,3,30,14,11,78.57,0,0,0,6,6,100,0,14.66,2.89,23.08,15.92,24.45,12.75
2023-10-08,UC Irvine Anteaters - UC Davis Aggies 0:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0,0,0,0,62,46,74.19,51.38,21,2,8,11,13,5,7,1,31,19,61.29,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,1,25,1,1,7,0,4,0,16,6,37.5,0,1,1,1,100,10,8,80,3,3,100,0,0,0,5,5,1,0,0,30,20,66.67,7,7,100,19,15,78.95,13,4,30.77,9,4,44.44,10,7,70,0,0,0,4,4,100,1,16.54,2.95,20.97,0,21.26,42
2023-10-05,UC Davis Aggies - UC Santa Barbara Gauchos 1:2,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-4-1 (100.0%),1,0.14,2,2,100,33,23,69.7,41.25,17,3,4,10,12,3,8,1,35,11,31.43,1,1,100,5,0,0,0,0,0,1,1,100,1,0,0,0,0,0,2,1,50,1,0,5,0,2,2,9,1,11.11,0,0,0,0,0,11,5,45.45,10,4,40,0,0,0,8,1,0,0,0,13,8,61.54,4,4,100,14,10,71.43,4,3,75,9,7,77.78,12,9,75,1,0,0,3,2,66.67,3,14.31,2.54,12.12,21.53,21.5,4.83
2023-10-05,UC Davis Aggies - UC Santa Barbara Gauchos 1:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.14,1,0,0,52,39,75,58.75,15,3,9,3,14,7,3,4,35,23,65.71,0,0,0,2,1,50,0,0,0,2,0,0,0,0,0,0,0,0,4,1,25,1,1,4,1,2,3,11,6,54.55,0,1,2,2,100,9,8,88.89,10,6,60,0,0,0,3,3,3,0,0,23,14,60.87,5,5,100,17,17,100,5,2,40,7,5,71.43,13,7,53.85,0,0,0,2,1,50,1,15.83,4,9.62,10.58,21.13,4.5
2023-10-01,Cal State Fullerton Titans - UC Davis Aggies 1:0,United States. NCAA D1 Big West,15,UC Davis Aggies,4-4-1-1 (51.11%),0,0.16,3,0,0,45,35,77.78,54.59,27,3,10,14,17,7,7,3,39,16,41.03,1,0,0,6,1,16.67,0,0,0,1,1,100,1,0,0,0,0,0,3,2,66.67,2,0,3,1,2,4,14,4,28.57,0,0,1,1,100,16,8,50,8,3,37.5,1,0,0,8,2,3,2,0,20,14,70,3,3,100,17,15,88.24,11,6,54.55,10,7,70,15,11,73.33,0,0,0,1,1,100,0,12.64,2.37,24.44,18.43,23.03,4.83
2023-10-01,Cal State Fullerton Titans - UC Davis Aggies 1:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.42,3,1,33.33,50,33,66,45.41,21,5,6,10,22,11,8,3,39,23,58.97,1,0,0,6,3,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,2,1,5,16,8,50,0,0,0,0,0,14,10,71.43,8,5,62.5,0,0,0,3,4,2,1,0,19,9,47.37,7,7,100,14,11,78.57,6,3,50,8,4,50,14,8,57.14,2,1,50,1,1,100,2,16.89,3.13,12,17.03,18.49,9
2023-09-28,Cal Poly Mustangs - UC Davis Aggies 0:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-1-4-1 (100.0%),0,0,0,0,0,29,19,65.52,37.17,17,4,8,5,14,5,8,1,48,26,54.17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,0,4,0,2,0,16,4,25,0,0,1,1,100,18,14,77.78,8,5,62.5,0,0,0,7,5,3,1,0,12,7,58.33,3,2,66.67,12,9,75,4,3,75,6,4,66.67,11,9,81.82,0,0,0,6,6,100,2,12.1,1.26,13.79,0,24.18,15.33
2023-09-28,Cal Poly Mustangs - UC Davis Aggies 0:1,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-2-3-1 (100.0%),0,0.11,1,1,100,67,57,85.07,62.83,17,3,4,10,9,3,4,2,48,20,41.67,0,0,0,6,1,16.67,0,0,0,1,0,0,0,0,0,0,0,0,3,1,33.33,1,0,4,2,1,4,18,4,22.22,0,0,0,0,0,16,12,75,8,3,37.5,0,0,0,4,2,3,0,0,28,22,78.57,7,7,100,26,24,92.31,8,6,75,14,10,71.43,11,11,100,0,0,0,9,8,88.89,2,16.54,3.19,11.94,12.62,24.43,4
2023-09-25,UC Davis Aggies - San Jose State Spartans 3:0,United States. NCAA D1 Non-conference matches,15,UC Davis Aggies,4-1-4-1 (100.0%),1,0.47,3,1,33.33,98,84,85.71,67.12,19,0,3,16,16,3,8,5,33,18,54.55,2,1,50,10,3,30,0,0,0,1,0,0,0,0,0,0,0,0,5,1,20,1,2,8,1,4,5,19,7,36.84,0,0,0,0,0,8,6,75,3,3,100,0,0,0,5,0,1,0,0,32,25,78.13,24,22,91.67,34,31,91.18,9,3,33.33,18,14,77.78,16,15,93.75,0,0,0,5,5,100,0,15.57,6.53,9.18,15.14,21.44,10.67
2023-09-25,UC Davis Aggies - San Jose State Spartans 3:0,United States. NCAA D1 Non-conference matches,15,San Jose State Spartans,4-4-1-1 (0.0%),0,0,0,0,0,66,55,83.33,32.88,18,7,6,5,12,10,2,0,33,15,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,25,0,1,1,1,100,19,12,63.16,3,0,0,1,0,0,10,5,0,0,0,20,14,70,10,9,90,27,23,85.19,8,5,62.5,4,0,0,6,1,16.67,0,0,0,1,1,100,3,21.4,4.71,12.12,0,19.64,20
2023-09-18,UC Davis Aggies - St. Mary's College of CA Gaels 0:1,United States. NCAA D1 Non-conference matches,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0,0,0,0,67,52,77.61,60.1,27,6,10,11,15,7,5,3,42,22,52.38,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,1,0,1,0,8,3,37.5,0,0,1,1,100,13,8,61.54,11,9,81.82,2,2,100,8,5,2,0,0,28,17,60.71,14,12,85.71,23,22,95.65,15,10,66.67,8,7,87.5,18,12,66.67,0,0,0,7,7,100,1,13,3.19,22.39,0,23.07,12
2023-09-18,UC Davis Aggies - St. Mary's College of CA Gaels 0:1,United States. NCAA D1 Non-conference matches,15,St. Mary's College of CA Gaels,4-3-1-2 (0.0%),0,0.85,3,1,33.33,71,55,77.46,39.9,22,1,8,13,17,6,5,6,42,15,35.71,1,0,0,8,2,25,0,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33,1,2,4,0,2,3,13,5,38.46,2,0,0,0,0,8,5,62.5,11,1,9.09,0,0,0,7,5,1,0,0,27,18,66.67,15,14,93.33,19,15,78.95,15,8,53.33,14,10,71.43,19,13,68.42,0,0,0,7,6,85.71,2,20.76,3.38,21.13,12.82,18.85,15
2023-09-11,UC Davis Aggies - Pacific Tigers 0:1,United States. NCAA D1 Non-conference matches,15,UC Davis Aggies,4-2-3-1 (0.0%),0,0.76,4,1,25,59,48,81.36,62.51,21,2,8,11,15,6,6,3,37,19,51.35,1,0,0,4,1,25,0,0,0,2,2,100,0,0,0,0,0,0,6,1,16.67,1,1,8,3,5,10,16,9,56.25,0,0,0,0,0,6,3,50,11,5,45.45,1,0,0,2,1,3,1,0,22,17,77.27,13,11,84.62,18,15,83.33,7,4,57.14,11,9,81.82,8,8,100,0,0,0,3,3,100,0,14.81,4.21,11.86,13.56,19.82,5.4
2023-09-11,UC Davis Aggies - Pacific Tigers 0:1,United States. NCAA D1 Non-conference matches,15,Pacific Tigers,4-2-3-1 (100.0%),0,0,0,0,0,30,22,73.33,37.49,15,7,3,5,13,7,5,1,36,17,47.22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,6,3,50,0,0,1,1,100,15,7,46.67,11,5,45.45,2,1,50,10,5,3,0,0,17,11,64.71,3,3,100,8,7,87.5,8,5,62.5,6,3,50,9,5,55.56,0,0,0,0,0,0,2,12.55,2.5,26.67,0,22.04,4.14
2023-09-07,LMU Lions - UC Davis Aggies 1:1,United States. NCAA D1 Non-conference matches,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0.04,1,1,100,46,39,84.78,51.83,16,2,1,13,13,8,5,0,47,22,46.81,1,1,100,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,66.67,2,0,4,1,2,1,7,1,14.29,0,0,2,2,100,22,14,63.64,14,5,35.71,2,1,50,5,6,2,1,0,13,10,76.92,4,4,100,24,22,91.67,4,3,75,10,6,60,7,7,100,0,0,0,4,3,75,1,13.36,2.42,8.7,31.2,22.11,5.5
2023-09-07,LMU Lions - UC Davis Aggies 1:1,United States. NCAA D1 Non-conference matches,15,LMU Lions,3-4-1-2 (100.0%),0,0.09,3,2,66.67,36,28,77.78,48.17,15,1,5,9,13,8,3,2,47,21,44.68,2,2,100,9,3,33.33,1,0,0,1,0,0,0,0,0,0,0,0,4,1,25,2,1,6,3,2,4,22,8,36.36,0,0,1,1,100,7,6,85.71,14,6,42.86,1,1,100,7,4,2,0,0,17,12,70.59,2,2,100,13,10,76.92,7,4,57.14,6,4,66.67,10,8,80,0,0,0,5,5,100,0,11.25,1.64,19.44,25.09,23.74,8.75
