Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-1-3-2 (100.0%),0,0.3,4,1,25,67,50,74.63,61.47,21,2,11,8,16,9,5,2,44,20,45.45,2,1,50,6,2,33.33,1,1,100,1,1,100,0,0,0,0,0,0,1,1,100,1,2,4,1,0,4,16,5,31.25,0,1,1,1,100,15,10,66.67,9,3,33.33,0,0,0,2,0,1,0,0,27,17,62.96,10,8,80,19,17,89.47,10,7,70,11,7,63.64,13,7,53.85,0,0,0,7,7,100,1,14.85,3.05,14.93,20.5,18.86,17
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (100.0%),1,0.42,3,1,33.33,49,36,73.47,38.53,18,3,5,10,19,7,9,3,44,24,54.55,0,0,0,4,2,50,0,0,0,1,1,100,0,0,0,0,0,0,1,1,100,1,2,4,0,1,5,15,5,33.33,0,0,1,1,100,16,11,68.75,9,6,66.67,2,1,50,10,5,1,0,0,25,15,60,6,6,100,10,8,80,12,4,33.33,13,6,46.15,12,9,75,2,2,100,2,2,100,1,17.33,2.72,24.49,14.71,24.07,7.33
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.11,3,2,66.67,55,37,67.27,48.98,23,6,11,6,15,6,4,5,35,19,54.29,1,0,0,7,3,42.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,3,12,5,41.67,0,0,1,1,100,11,6,54.55,5,3,60,1,1,100,8,3,2,0,0,24,11,45.83,10,8,80,15,13,86.67,10,2,20,4,1,25,12,6,50,0,0,0,2,2,100,1,14.23,2.75,18.18,20.12,20.84,9
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-1-4-1 (31.56%),0,0.18,2,0,0,72,57,79.17,51.02,21,2,6,13,13,3,5,5,35,16,45.71,1,0,0,7,2,28.57,0,0,0,1,0,0,1,0,0,0,0,0,6,2,33.33,1,1,5,1,3,6,11,5,45.45,0,0,2,2,100,12,7,58.33,5,2,40,1,0,0,6,3,1,0,0,23,15,65.22,13,12,92.31,33,27,81.82,12,7,58.33,11,8,72.73,12,10,83.33,0,0,0,3,3,100,1,17.88,4,16.67,22.58,23.96,22.5
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (0.0%),0,0,0,0,0,67,48,71.64,62.65,27,1,11,15,18,5,10,3,31,17,54.84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,1,0,4,0,3,1,12,5,41.67,0,1,1,1,100,7,6,85.71,4,2,50,1,1,100,7,1,0,0,0,23,14,60.87,7,7,100,30,22,73.33,11,3,27.27,10,4,40,11,6,54.55,0,0,0,4,3,75,4,14.7,3.19,16.42,0,20.29,7
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),1,0.93,5,1,20,54,41,75.93,37.35,20,5,11,4,20,8,11,1,31,12,38.71,2,0,0,7,4,57.14,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,7,7,1,14.29,2,0,0,0,0,12,7,58.33,4,2,50,1,1,100,8,5,1,0,0,24,17,70.83,11,9,81.82,13,11,84.62,9,6,66.67,7,5,71.43,17,9,52.94,0,0,0,5,3,60,0,19.87,2.45,16.67,16.26,19.4,9
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.01,1,0,0,59,48,81.36,50.62,21,4,10,7,17,6,8,3,54,21,38.89,0,0,0,8,1,12.5,1,0,0,0,0,0,1,0,0,0,0,0,5,3,60,3,4,5,0,2,5,18,7,38.89,1,0,0,0,0,19,11,57.89,10,1,10,2,1,50,6,1,3,0,0,23,19,82.61,9,8,88.89,19,15,78.95,6,5,83.33,6,5,83.33,16,11,68.75,0,0,0,5,5,100,2,14.82,2.95,10.17,20.25,19.35,4
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0.21,1,0,0,57,44,77.19,49.38,21,4,8,9,18,5,10,3,54,32,59.26,0,0,0,3,1,33.33,0,0,0,0,0,0,1,0,0,0,0,0,3,1,33.33,1,1,5,1,2,2,19,8,42.11,0,0,0,0,0,18,11,61.11,10,9,90,2,2,100,7,5,2,0,0,19,14,73.68,9,9,100,21,17,80.95,5,4,80,5,4,80,11,5,45.45,0,0,0,2,2,100,1,14.68,3.17,8.77,14.41,16.4,6.17
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.41,4,1,25,46,36,78.26,34.41,11,3,7,1,8,5,3,0,31,13,41.94,2,1,50,3,2,66.67,2,1,50,1,1,100,0,0,0,0,0,0,3,1,33.33,1,3,4,0,1,6,5,3,60,0,0,0,0,0,16,10,62.5,3,0,0,1,0,0,5,3,1,0,0,20,15,75,7,6,85.71,13,11,84.62,6,5,83.33,5,5,100,14,9,64.29,0,0,0,0,0,0,3,15.86,2.88,13.04,19.86,20.81,28.5
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.25,4,0,0,81,68,83.95,65.59,12,0,3,9,7,1,4,2,31,15,48.39,0,0,0,9,3,33.33,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,6,2,0,4,16,6,37.5,1,0,1,1,100,5,2,40,3,2,66.67,1,1,100,3,1,1,0,0,25,18,72,14,14,100,35,33,94.29,9,5,55.56,13,6,46.15,10,8,80,1,1,100,5,5,100,4,14.65,3.68,11.11,14.91,22.19,6.6
