Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-1-3-2 (100.0%),0,0.01,1,0,0,61,50,81.97,58.53,16,2,7,7,13,6,4,3,31,18,58.06,1,0,0,6,1,16.67,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,2,2,0,1,3,11,5,45.45,0,0,0,0,0,10,9,90,6,2,33.33,1,0,0,2,1,1,1,0,18,12,66.67,11,10,90.91,25,23,92,9,5,55.56,4,1,25,9,8,88.89,0,0,0,3,3,100,0,17.09,4.07,14.75,31.52,21.04,8.33
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (100.0%),0,0,0,0,0,31,24,77.42,41.47,12,3,7,2,5,1,3,1,31,11,35.48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,10,0,0,0,0,0,11,6,54.55,6,3,50,1,0,0,2,3,4,1,0,12,8,66.67,7,7,100,11,9,81.82,9,5,55.56,5,3,60,8,5,62.5,0,0,0,5,5,100,2,12.26,2.07,29.03,0,22.97,6.14
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0,0,0,0,58,47,81.03,53.41,15,3,4,8,12,4,8,0,46,21,45.65,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,20,7,35,0,0,0,0,0,11,7,63.64,7,4,57.14,2,1,50,4,2,3,0,0,23,13,56.52,12,12,100,16,16,100,7,4,57.14,8,5,62.5,11,9,81.82,0,0,0,8,8,100,0,16.68,2.64,12.07,0,19.39,5.25
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-1-4-1 (100.0%),0,0,0,0,0,50,37,74,46.59,14,3,7,4,11,6,4,1,46,22,47.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,4,36.36,1,0,0,0,0,20,13,65,7,3,42.86,1,0,0,5,6,3,0,0,19,11,57.89,9,8,88.89,14,13,92.86,10,6,60,4,1,25,13,5,38.46,0,0,0,6,6,100,2,16.48,2.17,20,0,19.93,12.67
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.06,2,1,50,58,36,62.07,48.39,23,2,13,8,16,4,11,1,51,24,47.06,1,1,100,5,2,40,0,0,0,0,0,0,1,0,0,0,0,0,2,1,50,1,0,3,1,2,3,14,6,42.86,0,0,0,0,0,13,6,46.15,10,3,30,0,0,0,3,2,2,0,0,27,11,40.74,8,8,100,14,13,92.86,9,2,22.22,7,1,14.29,10,6,60,1,0,0,7,6,85.71,0,18.78,2.23,15.52,23.58,19.57,15.33
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0.29,1,0,0,53,37,69.81,51.61,22,1,14,7,22,8,13,1,51,22,43.14,0,0,0,2,0,0,0,0,0,3,1,33.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13,7,53.85,1,0,1,1,100,14,8,57.14,10,4,40,0,0,0,9,1,4,0,0,26,16,61.54,4,4,100,12,10,83.33,4,0,0,6,1,16.67,6,3,50,0,0,0,8,7,87.5,2,16.09,2.21,7.55,8.83,18.88,4.55
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0,0,0,0,57,46,80.7,40.89,12,3,3,6,10,5,3,2,31,17,54.84,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,33.33,1,1,5,0,2,1,11,8,72.73,0,0,0,0,0,12,7,58.33,5,1,20,0,0,0,5,0,4,0,0,23,16,69.57,10,10,100,19,16,84.21,6,3,50,6,5,83.33,11,6,54.55,1,0,0,4,4,100,0,17.5,3.56,10.53,0,19.47,8.14
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0,0,0,0,72,65,90.28,59.11,15,2,6,7,9,4,3,2,31,12,38.71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,12,5,41.67,0,0,0,0,0,11,3,27.27,5,4,80,2,0,0,10,8,4,1,0,21,17,80.95,14,14,100,27,26,96.3,6,3,50,7,4,57.14,5,3,60,0,0,0,2,2,100,1,15.29,4,8.33,0,20.73,6.17
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.13,1,0,0,56,40,71.43,37.33,20,2,9,9,13,7,6,0,32,17,53.13,0,0,0,8,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,1,3,2,6,0,0,0,0,0,0,0,17,12,70.59,5,2,40,1,1,100,12,5,3,1,0,23,12,52.17,8,8,100,20,16,80,9,3,33.33,9,6,66.67,12,8,66.67,1,0,0,4,3,75,1,17.74,2.67,16.07,15.26,22.48,10
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.12,2,0,0,80,66,82.5,62.67,20,0,7,13,18,8,9,1,32,14,43.75,0,0,0,7,1,14.29,1,0,0,2,0,0,2,1,50,0,0,0,1,1,100,1,1,4,0,0,4,17,5,29.41,0,0,0,0,0,6,6,100,5,2,40,0,0,0,9,1,0,0,0,30,19,63.33,12,12,100,31,29,93.55,14,9,64.29,12,6,50,17,12,70.59,1,0,0,3,3,100,1,15.1,3.64,17.5,14.39,22.27,7.2
