Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,20,Cal State Fullerton Titans,4-1-3-2 (9.88%),1,0.31,3,1,33.33,96,79,82.29,74.23,24,1,6,17,29,10,13,6,59,29,49.15,1,0,0,11,3,27.27,0,0,0,1,0,0,0,0,0,0,0,0,11,5,45.45,6,3,14,1,9,3,25,10,40,0,0,0,0,0,12,7,58.33,16,9,56.25,0,0,0,4,5,2,2,0,38,29,76.32,7,6,85.71,41,37,90.24,12,5,41.67,11,7,63.64,20,18,90,1,0,0,7,7,100,1,11.74,3.56,12.5,14.09,22.42,14
2023-11-05,Cal State Fullerton Titans - UC Davis Aggies 1:2 (E),United States. NCAA D1 Big West,20,UC Davis Aggies,4-2-3-1 (0.0%),0,0.07,1,0,0,45,28,62.22,25.77,31,11,8,12,22,13,6,3,59,29,49.15,0,0,0,6,1,16.67,0,0,0,1,0,0,0,0,0,0,0,0,2,1,50,1,2,7,1,1,2,12,5,41.67,0,1,1,1,100,25,15,60,16,7,43.75,0,0,0,9,1,1,0,0,22,11,50,3,3,100,16,11,68.75,10,3,30,11,6,54.55,13,7,53.85,1,0,0,6,5,83.33,5,15.85,1.88,22.22,14.85,24.58,50
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,23,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0,0,0,0,43,21,48.84,34.52,31,10,10,11,20,17,3,0,60,26,43.33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,2,11,3,27.27,1,0,2,2,100,24,11,45.83,15,7,46.67,1,0,0,14,7,0,1,0,25,13,52,4,2,50,7,4,57.14,10,4,40,8,3,37.5,19,10,52.63,1,1,100,6,4,66.67,3,12.46,1.79,23.26,0,21.19,20.67
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,23,UC Santa Barbara Gauchos,4-1-4-1 (100.0%),0,0.43,4,2,50,114,91,79.82,65.48,28,1,4,23,25,7,10,8,60,30,50,2,1,50,14,4,28.57,0,0,0,3,0,0,0,0,0,0,0,0,13,4,30.77,6,2,14,1,10,5,24,13,54.17,0,0,0,0,0,11,8,72.73,15,5,33.33,1,0,0,9,1,3,0,0,42,29,69.05,8,7,87.5,49,44,89.8,10,5,50,26,18,69.23,18,17,94.44,0,0,0,5,5,100,1,17.41,4.56,8.77,21.97,20.78,2.75
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,20,Cal State Fullerton Titans,4-2-3-1 (0.0%),0,0.22,4,2,50,114,83,72.81,63.31,33,1,15,17,26,7,17,2,48,31,64.58,2,1,50,12,4,33.33,0,0,0,2,0,0,1,0,0,0,0,0,5,2,40,2,1,8,2,3,5,11,7,63.64,1,0,0,0,0,10,10,100,11,6,54.55,1,1,100,10,2,1,0,0,52,34,65.38,13,12,92.31,32,26,81.25,13,8,61.54,18,11,61.11,21,15,71.43,0,0,0,11,9,81.82,1,16.21,3.17,11.4,18.34,18.71,7.6
2023-10-22,Cal Poly Mustangs - Cal State Fullerton Titans 5:0,United States. NCAA D1 Big West,20,Cal Poly Mustangs,4-4-2 (100.0%),0,0,1,0,0,57,32,56.14,36.69,37,6,20,11,27,11,15,1,48,14,29.17,0,0,0,2,1,50,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,2,10,0,0,0,0,3,3,100,11,4,36.36,11,4,36.36,0,0,0,15,13,4,0,0,27,12,44.44,1,1,100,16,12,75,17,6,35.29,12,7,58.33,14,7,50,0,0,0,5,4,80,1,13.98,1.9,29.82,20.55,25.54,9.13
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,24,Cal State Fullerton Titans,4-2-3-1 (78.02%),0,0.19,2,0,0,68,48,70.59,36.84,26,3,9,14,17,5,10,2,54,30,55.56,1,0,0,6,0,0,1,1,100,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,1,3,15,9,60,0,1,1,1,100,17,10,58.82,13,5,38.46,1,0,0,5,2,6,1,1,31,19,61.29,16,14,87.5,13,11,84.62,14,7,50,11,8,72.73,17,15,88.24,0,0,0,2,2,100,0,15.28,2.72,20.59,19.16,20.77,8.33
2023-10-19,Cal State Fullerton Titans - UC Riverside Highlanders 1:1,United States. NCAA D1 Big West,24,UC Riverside Highlanders,3-4-1-2 (78.29%),1,0.13,2,1,50,115,100,86.96,63.16,24,4,14,6,20,11,8,1,54,23,42.59,1,0,0,7,1,14.29,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,3,4,0,0,4,17,7,41.18,0,0,0,0,0,15,6,40,13,8,61.54,0,0,0,11,1,3,0,0,41,32,78.05,17,17,100,43,42,97.67,9,4,44.44,7,4,57.14,17,11,64.71,2,0,0,7,6,85.71,1,15.08,4.11,7.83,31.74,18.45,7.5
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,19,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.3,4,1,25,47,35,74.47,34.13,21,4,7,10,17,9,5,3,65,33,50.77,1,1,100,6,2,33.33,3,2,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,19,8,42.11,1,0,3,3,100,25,18,72,14,5,35.71,2,1,50,13,4,1,0,0,25,17,68,2,2,100,18,16,88.89,12,8,66.67,11,7,63.64,13,11,84.62,1,0,0,0,0,0,2,14.38,2.24,25.53,18.02,22.74,10
2023-10-14,Sacramento State Hornets - Cal State Fullerton Titans 0:1,United States. NCAA D1 Big West,19,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.26,6,3,50,88,72,81.82,65.87,24,6,6,12,18,8,8,2,65,29,44.62,2,1,50,11,4,36.36,0,0,0,4,2,50,1,0,0,0,0,0,3,1,33.33,1,4,5,2,1,11,25,7,28,0,0,1,1,100,19,11,57.89,14,7,50,0,0,0,7,1,2,1,0,35,26,74.29,16,15,93.75,30,28,93.33,11,6,54.55,15,11,73.33,21,15,71.43,1,0,0,10,8,80,0,13.95,2.93,12.5,16.7,23.79,5.6
