Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.02,1,0,0,37,30,81.08,40.32,16,1,7,8,12,5,6,1,37,19,51.35,1,0,0,4,0,0,0,0,0,1,1,100,0,0,0,0,0,0,2,2,100,2,0,2,0,2,1,14,5,35.71,0,0,0,0,0,14,11,78.57,5,3,60,2,0,0,4,3,5,0,0,15,10,66.67,0,0,0,20,19,95,4,2,50,5,2,40,11,7,63.64,0,0,0,3,1,33.33,2,13.09,2.64,10.81,19.09,22.05,6.17
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0,0,0,0,52,42,80.77,59.68,20,2,8,10,13,6,7,0,37,17,45.95,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,14,3,21.43,0,0,0,0,0,14,9,64.29,5,2,40,1,0,0,6,2,1,0,0,24,15,62.5,8,8,100,19,19,100,9,4,44.44,7,3,42.86,7,4,57.14,1,1,100,3,2,66.67,1,12.43,3.47,17.31,0,22.4,5.6
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),1,0.32,2,1,50,30,21,70,30.63,17,2,5,10,8,3,3,2,34,15,44.12,1,0,0,8,2,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,31.25,0,0,0,0,0,12,7,58.33,5,2,40,0,0,0,2,3,2,1,0,16,9,56.25,3,3,100,9,7,77.78,2,0,0,7,4,57.14,6,5,83.33,0,0,0,5,4,80,1,14.32,2.14,6.67,20.3,22.19,51
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0,0,0,0,65,47,72.31,69.37,17,3,5,9,11,7,3,1,34,18,52.94,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,12,5,41.67,0,1,1,1,100,16,11,68.75,5,2,40,2,1,50,6,1,1,1,0,20,13,65,8,6,75,23,17,73.91,7,1,14.29,5,2,40,11,6,54.55,0,0,0,4,4,100,1,13.71,3.61,10.77,0,20.08,7
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.39,4,0,0,61,53,86.89,51.44,13,2,2,9,18,8,8,2,41,26,63.41,3,0,0,7,2,28.57,1,1,100,1,0,0,0,0,0,0,0,0,3,1,33.33,1,4,7,0,2,4,16,10,62.5,0,0,0,0,0,13,9,69.23,5,4,80,2,2,100,3,3,4,0,0,24,18,75,7,7,100,26,24,92.31,6,4,66.67,10,9,90,12,12,100,0,0,0,2,1,50,0,16.95,3.39,9.84,20.05,20.21,4.22
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,48,41,85.42,48.56,18,6,5,7,12,7,5,0,41,15,36.59,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,1,0,1,0,1,0,13,4,30.77,0,0,0,0,0,16,6,37.5,5,1,20,0,0,0,6,3,3,0,0,22,17,77.27,4,4,100,15,14,93.33,6,3,50,7,4,57.14,8,6,75,0,0,0,4,3,75,1,14.13,3,12.5,0,20.58,12.67
2023-10-15,UC Irvine Anteaters - CSUN Matadors 0:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (0.0%),0,0.01,3,0,0,32,23,71.88,35.86,21,9,6,6,13,8,1,4,37,19,51.35,3,0,0,1,0,0,0,0,0,2,2,100,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,11,4,36.36,0,0,0,0,0,15,11,73.33,6,3,50,0,0,0,9,1,1,0,0,11,7,63.64,3,3,100,11,9,81.82,4,2,50,2,1,50,8,3,37.5,0,0,0,1,0,0,2,11.64,2,12.5,32.47,17.07,13.67
2023-10-15,UC Irvine Anteaters - CSUN Matadors 0:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.11,2,0,0,84,73,86.9,64.14,21,8,1,12,15,6,5,4,37,16,43.24,1,0,0,6,2,33.33,0,0,0,1,0,0,0,0,0,0,0,0,4,3,75,3,5,8,0,3,4,15,4,26.67,0,0,1,1,100,11,7,63.64,6,2,33.33,0,0,0,8,4,3,1,0,20,16,80,16,14,87.5,36,34,94.44,1,0,0,10,9,90,15,13,86.67,1,0,0,1,1,100,0,17.08,6.46,1.19,19.31,18.33,4.8
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),1,0.45,2,1,50,48,39,81.25,42.04,22,5,11,6,12,7,4,1,49,26,53.06,0,0,0,5,2,40,0,0,0,1,0,0,1,0,0,0,0,0,2,2,100,1,1,2,1,0,5,18,10,55.56,0,0,0,0,0,14,10,71.43,6,2,33.33,0,0,0,5,1,4,0,0,19,13,68.42,9,8,88.89,13,12,92.31,7,3,42.86,8,5,62.5,11,6,54.55,0,0,0,5,4,80,0,14.44,3,14.58,13.86,19.85,6
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (0.0%),0,0,0,0,0,75,62,82.67,57.96,19,3,6,10,17,5,9,3,49,20,40.82,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,28.57,0,1,1,1,100,18,8,44.44,6,4,66.67,0,0,0,9,2,2,0,0,22,13,59.09,12,12,100,34,33,97.06,8,4,50,14,8,57.14,10,6,60,1,0,0,4,4,100,0,16.37,3.95,10.67,0,20.47,6.83
