Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.36,3,1,33.33,51,39,76.47,46.42,21,1,9,11,16,7,7,2,42,26,61.9,1,0,0,5,2,40,0,0,0,2,1,50,0,0,0,0,0,0,3,1,33.33,0,1,5,1,2,2,17,10,58.82,0,0,0,0,0,15,10,66.67,8,5,62.5,0,0,0,1,3,2,0,0,25,16,64,1,1,100,22,19,86.36,3,2,66.67,5,4,80,13,11,84.62,0,0,0,1,1,100,1,13.43,2.22,5.88,14.4,21.1,17.33
2023-10-29,UC Riverside Highlanders - CSUN Matadors 0:0,United States. NCAA D1 Big West,15,UC Riverside Highlanders,3-4-1-2 (100.0%),0,0.23,1,0,0,59,46,77.97,53.58,20,2,11,7,15,9,6,0,42,14,33.33,0,0,0,3,1,33.33,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,1,0,0,1,15,5,33.33,1,0,1,1,100,17,7,41.18,8,1,12.5,1,0,0,10,2,3,0,0,24,15,62.5,12,11,91.67,22,19,86.36,5,1,20,8,3,37.5,9,5,55.56,0,0,0,0,0,0,1,13.46,3.11,8.47,11.26,21.85,7.6
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.3,2,1,50,58,50,86.21,48,16,4,6,6,13,10,2,1,39,12,30.77,0,0,0,6,1,16.67,0,0,0,2,1,50,0,0,0,0,0,0,2,1,50,0,0,2,1,1,2,14,1,7.14,0,0,2,2,100,16,8,50,4,1,25,0,0,0,2,5,2,0,0,20,16,80,7,7,100,28,25,89.29,6,5,83.33,9,6,66.67,12,8,66.67,0,0,0,5,4,80,0,13.22,2.32,10.34,9.83,21.6,17
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0.43,3,2,66.67,77,65,84.42,52,15,2,4,9,13,7,5,1,39,26,66.67,2,2,100,6,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,16,8,50,0,0,1,1,100,14,13,92.86,4,3,75,3,3,100,4,5,1,0,0,28,21,75,15,13,86.67,25,22,88,9,3,33.33,12,6,50,13,12,92.31,0,0,0,4,4,100,1,16.2,3.5,11.69,19.87,20.94,6.57
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),1,0.78,1,1,100,47,37,78.72,53.98,16,8,4,4,9,5,4,0,37,12,32.43,0,0,0,2,1,50,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,12,2,16.67,0,1,2,2,100,14,7,50,9,2,22.22,1,1,100,5,3,3,0,0,14,8,57.14,6,6,100,22,19,86.36,8,3,37.5,6,2,33.33,7,4,57.14,0,0,0,2,2,100,2,10.78,3.36,17.02,6.25,21.59,28
2023-10-19,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),1,1.26,3,2,66.67,45,33,73.33,46.02,17,0,4,13,10,3,2,5,37,25,67.57,0,0,0,4,2,50,0,0,0,0,0,0,2,1,50,0,0,0,5,3,60,4,0,5,0,5,4,14,7,50,0,1,1,1,100,12,10,83.33,9,7,77.78,1,1,100,2,0,0,0,0,18,13,72.22,8,7,87.5,14,10,71.43,9,6,66.67,9,8,88.89,12,9,75,1,0,0,3,3,100,0,12.11,3,20,7.06,23.93,11.5
2023-10-15,UC Irvine Anteaters - CSUN Matadors 0:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (0.0%),0,0,0,0,0,31,25,80.65,26.82,17,7,6,4,10,7,3,0,28,16,57.14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,60,0,0,2,2,100,15,8,53.33,1,0,0,1,0,0,9,5,2,0,0,14,10,71.43,5,4,80,8,8,100,6,4,66.67,4,3,75,9,5,55.56,0,0,0,5,4,80,1,12.21,2.38,19.35,0,22.17,18.33
2023-10-15,UC Irvine Anteaters - CSUN Matadors 0:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0.15,2,2,100,107,93,86.92,73.18,16,0,5,11,16,4,8,4,28,12,42.86,1,1,100,7,2,28.57,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,0,2,7,1,2,4,15,7,46.67,0,0,0,0,0,5,2,40,1,1,100,0,0,0,6,2,2,0,0,30,24,80,17,16,94.12,54,50,92.59,8,6,75,16,14,87.5,16,15,93.75,1,0,0,3,3,100,0,15.45,6.29,7.48,21.84,20.28,4.67
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.22,1,0,0,60,50,83.33,43.72,23,7,7,9,15,8,6,1,60,30,50,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,1,2,26,9,34.62,0,0,1,1,100,21,17,80.95,6,3,50,2,2,100,8,1,1,0,0,26,21,80.77,12,10,83.33,15,14,93.33,8,7,87.5,6,5,83.33,12,9,75,1,1,100,6,5,83.33,2,14.49,3.53,13.33,8.78,17.86,3.67
2023-10-12,UC Davis Aggies - CSUN Matadors 1:1,United States. NCAA D1 Big West,15,UC Davis Aggies,4-2-3-1 (0.0%),0,0.27,3,1,33.33,69,57,82.61,56.28,17,1,8,8,19,6,9,4,60,29,48.33,1,1,100,5,2,40,0,0,0,1,1,100,0,0,0,0,0,0,3,1,33.33,1,0,2,0,2,5,21,4,19.05,0,0,0,0,0,26,17,65.38,6,2,33.33,1,1,100,11,0,3,0,0,24,19,79.17,14,12,85.71,23,21,91.3,6,2,33.33,15,11,73.33,16,13,81.25,0,0,0,3,2,66.67,1,12.94,4.6,8.7,14.12,21.51,5.11
2023-10-08,CSUN Matadors - Sacramento State Hornets 1:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-4-2 (100.0%),0,0,0,0,0,50,36,72,44.27,15,5,3,7,11,6,3,2,34,13,38.24,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,50,1,1,7,2,1,2,9,2,22.22,0,1,2,2,100,17,9,52.94,2,1,50,2,2,100,4,2,3,0,0,23,15,65.22,6,6,100,15,12,80,9,4,44.44,10,4,40,13,10,76.92,1,0,0,1,0,0,0,12.53,3.33,18,0,23.42,24
2023-10-08,CSUN Matadors - Sacramento State Hornets 1:1,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),1,0.42,3,2,66.67,70,53,75.71,55.73,16,3,6,7,14,9,3,2,34,21,61.76,1,1,100,9,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,4,1,25,1,2,9,2,2,7,17,8,47.06,1,0,1,1,100,9,7,77.78,2,1,50,0,0,0,5,0,0,0,0,25,17,68,8,6,75,28,24,85.71,10,4,40,9,5,55.56,17,10,58.82,1,0,0,6,6,100,1,13.93,3.5,14.29,14.05,20.28,35
2023-10-05,Cal Poly Mustangs - CSUN Matadors 2:0,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.68,1,0,0,36,28,77.78,33.13,17,5,8,4,12,7,5,0,28,14,50,0,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,1,1,3,0,2,2,6,0,0,0,0,0,0,0,11,7,63.64,11,7,63.64,0,0,0,6,9,3,1,0,11,9,81.82,5,4,80,16,12,75,5,5,100,5,5,100,8,5,62.5,0,0,0,2,2,100,1,15.18,2.57,13.89,4.63,19.16,12
2023-10-05,Cal Poly Mustangs - CSUN Matadors 2:0,United States. NCAA D1 Big West,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0,0,0,0,71,57,80.28,66.87,21,0,6,15,12,5,3,4,28,14,50,0,0,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,1,0,11,4,36.36,1,0,0,0,0,6,6,100,11,4,36.36,0,0,0,3,3,0,0,0,26,17,65.38,16,15,93.75,25,21,84,15,5,33.33,13,7,53.85,11,8,72.73,0,0,0,3,3,100,1,14.83,3.74,21.13,0,23.62,12.5
2023-10-01,CSUN Matadors - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.13,3,0,0,52,40,76.92,48.05,21,10,6,5,12,7,5,0,31,16,51.61,3,0,0,5,1,20,0,0,0,2,2,100,0,0,0,0,0,0,2,0,0,0,1,3,1,0,1,8,6,75,0,0,1,1,100,15,6,40,7,3,42.86,2,0,0,8,2,4,0,0,19,13,68.42,6,5,83.33,19,17,89.47,8,4,50,4,2,50,8,5,62.5,1,0,0,2,2,100,1,15.13,2.89,15.38,26.21,24.42,14.5
2023-10-01,CSUN Matadors - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,15,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),0,0.74,5,1,20,64,50,78.13,51.95,19,3,6,10,17,2,6,9,31,15,48.39,4,0,0,8,3,37.5,0,0,0,1,0,0,2,1,50,0,0,0,3,0,0,0,2,3,0,2,4,15,9,60,0,0,0,0,0,8,2,25,7,4,57.14,1,0,0,9,5,0,0,0,20,12,60,13,12,92.31,25,22,88,6,3,50,9,5,55.56,10,8,80,0,0,0,1,1,100,1,17.22,3.37,9.38,21.25,19.71,19.5
2023-09-28,CSUN Matadors - Cal State Fullerton Titans 4:5,United States. NCAA D1 Big West,15,CSUN Matadors,4-4-2 (100.0%),1,0.21,3,2,66.67,34,23,67.65,44.54,17,4,8,5,17,5,10,2,48,26,54.17,2,1,50,6,3,50,0,0,0,1,0,0,0,0,0,0,0,0,2,1,50,1,0,2,0,1,1,19,5,26.32,0,1,1,1,100,23,18,78.26,3,2,66.67,2,1,50,7,1,4,1,0,14,8,57.14,5,3,60,9,8,88.89,1,1,100,7,7,100,9,6,66.67,0,0,0,3,2,66.67,2,13.03,2.62,2.94,21.09,19.53,4.56
2023-09-28,CSUN Matadors - Cal State Fullerton Titans 4:5,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),1,0.88,3,1,33.33,49,38,77.55,55.46,20,3,9,8,14,4,8,2,48,19,39.58,1,0,0,4,2,50,0,0,0,0,0,0,1,0,0,1,1,100,3,0,0,0,1,1,0,0,2,23,5,21.74,0,1,2,2,100,19,14,73.68,3,0,0,0,0,0,7,0,0,0,0,17,14,82.35,6,6,100,16,13,81.25,7,5,71.43,3,2,66.67,7,5,71.43,0,0,0,4,3,75,0,15.08,2.58,14.29,16.1,19.58,3.5
2023-09-25,Santa Clara Broncos - CSUN Matadors 1:0,United States. NCAA D1 Non-conference matches,15,CSUN Matadors,3-4-1-2 (100.0%),0,0.05,3,0,0,58,44,75.86,54.34,22,4,13,5,14,3,10,1,38,16,42.11,2,0,0,5,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,17,3,17.65,0,0,1,1,100,8,6,75,6,2,33.33,1,0,0,8,1,2,1,0,26,17,65.38,8,8,100,16,12,75,11,6,54.55,8,5,62.5,15,10,66.67,0,0,0,2,2,100,2,14.22,3.05,18.97,24.81,21.77,8.4
2023-09-25,Santa Clara Broncos - CSUN Matadors 1:0,United States. NCAA D1 Non-conference matches,15,Santa Clara Broncos,3-4-1-2 (100.0%),0,0.1,3,0,0,53,39,73.58,45.66,20,1,11,8,14,4,9,1,38,21,55.26,2,0,0,5,2,40,0,0,0,1,1,100,0,0,0,0,0,0,2,1,50,1,0,2,1,1,2,8,2,25,0,0,0,0,0,17,14,82.35,6,3,50,1,0,0,8,0,2,1,0,16,8,50,12,9,75,14,13,92.86,12,5,41.67,7,2,28.57,8,5,62.5,0,0,0,5,5,100,2,15.46,2.65,22.64,25.43,20.21,6.13
2023-09-22,Portland Pilots - CSUN Matadors 4:0,United States. NCAA D1 Non-conference matches,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.18,2,1,50,57,42,73.68,55.56,18,0,4,14,8,3,5,0,39,21,53.85,1,1,100,7,1,14.29,0,0,0,3,1,33.33,0,0,0,0,0,0,5,2,40,2,1,4,1,3,3,14,2,14.29,1,0,0,0,0,16,13,81.25,6,4,66.67,2,2,100,5,1,1,0,0,20,12,60,8,6,75,22,19,86.36,8,6,75,12,9,75,15,12,80,0,0,0,2,2,100,0,11.68,3,14.04,19.68,21.7,5.33
2023-09-22,Portland Pilots - CSUN Matadors 4:0,United States. NCAA D1 Non-conference matches,15,Portland Pilots,4-4-2 (100.0%),0,0.55,2,0,0,49,40,81.63,44.44,17,4,6,7,13,8,5,0,39,17,43.59,1,0,0,4,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,1,4,3,0,0,6,16,3,18.75,1,0,1,1,100,14,12,85.71,6,1,16.67,1,0,0,6,8,1,0,0,20,16,80,9,7,77.78,11,11,100,4,3,75,7,5,71.43,14,8,57.14,1,0,0,1,1,100,2,12.55,3.06,8.16,12.51,17.63,12
2023-09-18,CSUN Matadors - LMU Lions 0:0,United States. NCAA D1 Non-conference matches,15,CSUN Matadors,4-4-2 (100.0%),0,0.16,1,0,0,32,19,59.38,38.28,18,5,3,10,9,4,5,0,29,11,37.93,0,0,0,2,0,0,2,1,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,2,1,6,3,50,0,0,0,0,0,10,5,50,10,2,20,2,1,50,12,7,0,0,0,14,8,57.14,3,2,66.67,13,8,61.54,6,3,50,7,4,57.14,8,5,62.5,1,0,0,6,6,100,5,11.74,1.6,18.75,13.17,23.51,22.5
2023-09-18,CSUN Matadors - LMU Lions 0:0,United States. NCAA D1 Non-conference matches,15,LMU Lions,4-4-2 (100.0%),0,0,1,0,0,66,47,71.21,61.72,17,2,3,12,14,6,5,3,29,16,55.17,1,0,0,9,1,11.11,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,2,2,10,5,50,0,0,0,0,0,6,3,50,10,7,70,1,0,0,8,4,1,0,0,23,14,60.87,10,9,90,19,13,68.42,10,4,40,8,5,62.5,12,7,58.33,0,0,0,7,7,100,1,15.02,3,15.15,25.35,20.31,5
