Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
Bakersfield,8,Shot(foot),Unsuccessful,"[102.95238095238093, 48.19047619047619]","[119.14285714285714, 31.04761904761905]",Opponent,-1
,,,,,,,
Bakersfield,9,Set Piece,Unsuccessful,"[119.7142857142857, 79.23809523809524]","[116.85714285714286, 47.23809523809524]",Opponent,-1
,,,,,,,
Bakersfield,9,Tackle,Successful,"[114.57142857142856, 51.04761904761905]","[99.52380952380952, 48.38095238095238]",UCSD,-1
,,,,,,,
Bakersfield,9,Shot(foot),Unsuccessful,"[99.9047619047619, 49.333333333333336]","[119.9047619047619, 45.333333333333336]",Opponent,-1
,,,,,,,
Bakersfield,10,Tackle,Successful,"[10.761904761904752, 19.42857142857143]","[-1, -1]",Opponent,29
Bakersfield,10,Pass,Successful,"[6.952380952380942, 17.14285714285714]","[104.85714285714286, 14.857142857142861]",Opponent,29
,,,,,,,
Bakersfield,10,Shot(foot),Unsuccessful,"[109.42857142857142, 27.61904761904762]","[119.7142857142857, 45.333333333333336]",Opponent,29
,,,,,,,
Bakersfield,11,Throw-in,Successful,"[103.14285714285714, 80.0]","[117.04761904761904, 60.38095238095238]",Opponent,-1
,,,,,,,
Bakersfield,11,Pass,Successful,"[119.9047619047619, 47.42857142857143]","[114.0, 42.666666666666664]",Opponent,-1
,,,,,,,
Bakersfield,11,Shot(foot),Unsuccessful,"[113.61904761904762, 44.952380952380956]","[115.7142857142857, 43.23809523809524]",Opponent,-1
,,,,,,,
Bakersfield,11,Tackle,Successful,"[114.76190476190476, 43.80952380952381]","[108.66666666666666, 45.904761904761905]",UCSD,-1
,,,,,,,
Bakersfield,11,Shot(foot),Successful,"[107.52380952380952, 46.285714285714285]","[119.7142857142857, 42.476190476190474]",Opponent,-1
Bakersfield,12,Tackle,Successful,"[74.76190476190476, 36.761904761904766]","[-1, -1]",Opponent,6
,,,,,,,
Bakersfield,12,Pass,Successful,"[70.38095238095238, 45.142857142857146]","[84.28571428571428, 60.19047619047619]",Opponent,6
,,,,,,,
Bakersfield,12,Shot(foot),Unsuccessful,"[101.8095238095238, 53.714285714285715]","[119.52380952380952, 32.761904761904766]",Opponent,6
,,,,,,,
Bakersfield,13,Throw-in,Unsuccessful,"[65.61904761904759, 0.3809523809523796]","[94.38095238095238, 10.666666666666671]",Opponent,-1
,,,,,,,
Bakersfield,13,Pass,Successful,"[119.52380952380952, 22.285714285714292]","[113.42857142857142, 37.142857142857146]",Opponent,-1
,,,,,,,
Bakersfield,13,Shot(foot),Unsuccessful,"[113.42857142857142, 37.714285714285715]","[119.9047619047619, 34.476190476190474]",Opponent,-1
