Player,Match,Competition,Date,Position,Minutes played,Aerial duels,Aerial duels accuracy,Aerial duels percentage of team,Aerial duels won,Aerial duels won percentage of team,Assists,Back passes,Back passes accuracy,Back passes accurate,Back passes accurate percentage of team,Back passes percentage,Back passes percentage of team,Clearances,Conceded goals,Crosses,Crosses accuracy,Crosses accurate,Crosses accurate percentage of team,Crosses percentage of team,Defensive duels,Defensive duels accuracy,Defensive duels percentage of team,Defensive duels won,Defensive duels won percentage of team,Dribbles,Dribbles accuracy,Dribbles successful,Duels,Duels accuracy,Duels percentage of team,Duels won,Duels won percentage of team,Exits,Forward passes,Forward passes accuracy,Forward passes accurate,Forward passes accurate percentage of team,Forward passes percentage,Forward passes percentage of team,Fouls,Fouls suffered,Goal kicks,Goals,Interceptions,Interceptions percentage of team,Long goal kicks,Long pass accuracy,Long passes,Long passes accurate,Long passes accurate percentage of team,Long passes percentage,Long passes percentage of team,Loose ball duels,Loose ball duels accuracy,Loose ball duels won,Losses,Losses own half,Losses percentage of team,Offensive duels,Offensive duels accuracy,Offensive duels percentage of team,Offensive duels won,Offensive duels won percentage of team,Offsides,Offsides percentage of team,Pass accuracy,Passes,Passes accurate,Passes accurate percentage of team,Passes percentage of team,Passes to GK,Passes to GK accurate,Passes to final third,Passes to final third accuracy,Passes to final third accurate,Passes to final third accurate percentage of team,Passes to final third percentage,Passes to final third percentage of team,Passes to penalty area,Passes to penalty area accuracy,Passes to penalty area accurate,Progressive runs,Received passes,Recoveries,Recoveries opp. half,Recoveries percentage of team,Red card,Red cards,Saves,Saves with reflexes,Second assists,Short goal kicks,Shot accuracy,Shot assists,Shots,Shots against,Shots on target,Shots on target percentage of team,Shots percentage of team,Sliding tackles,Sliding tackles accuracy,Sliding tackles successful,Through pass accuracy,Through passes,Through passes accurate,Total actions,Total actions successful,Touches in penalty area,Touches in penalty area percentage of team,Yellow card,Yellow cards,xA,xCG,xG,xG percentage of team
Gibson,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,2023-10-22,DEF,89,0,,0.0,0,0.0,0,2,1.0,2,0.0425531914893617,0.05128205128205128,0.0392156862745098,0,0,2,0.5,1,0.07692307692307693,0.07142857142857142,7,1.0,0.1076923076923077,7,0.14285714285714285,3,0.6666666666666666,2,15,0.7333333333333333,0.06072874493927125,11,0.08870967741935484,0,25,0.76,19,0.2,0.6410256410256411,0.17857142857142858,0,3,0,0,5,0.23809523809523808,0,0.6,5,3,0.09090909090909091,0.1282051282051282,0.09259259259259259,2,0.0,0,11,6,0.09090909090909091,6,0.6666666666666666,0.06818181818181818,4,0.10526315789473684,0,,0.7948717948717948,39,31,0.11481481481481481,0.11048158640226628,2,2,12,0.8333333333333334,10,0.20833333333333334,0.3076923076923077,0.17142857142857143,3,0.6666666666666666,2,6,20,15,5,0.16483516483516483,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,0.0,1,0,63,44,1,0.0625,0,0,0.0,0.0,0.0,0.0
Gibson,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,2023-10-15,DEF,97,1,0.0,0.02564102564102564,0,0.0,0,3,1.0,3,0.06382978723404255,0.10344827586206896,0.061224489795918366,0,0,1,0.0,0,0.0,0.045454545454545456,9,0.4444444444444444,0.15,4,0.125,1,0.0,0,17,0.35294117647058826,0.07981220657276995,6,0.06451612903225806,0,17,0.6470588235294118,11,0.11,0.5862068965517241,0.125,2,1,0,0,8,0.13559322033898305,0,0.0,3,0,0.0,0.10344827586206896,0.08571428571428572,3,0.6666666666666666,2,8,2,0.07920792079207921,4,0.0,0.05063291139240506,0,0.0,0,0.0,0.7241379310344828,29,21,0.07749077490774908,0.08630952380952381,0,0,6,0.6666666666666666,4,0.0851063829787234,0.20689655172413793,0.10344827586206896,1,0.0,0,0,15,6,3,0.06593406593406594,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,2,0.0,0,,0,0,54,29,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibson,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,2023-10-12,DEF,97,0,,0.0,0,0.0,0,2,1.0,2,0.058823529411764705,0.11764705882352941,0.05,0,0,4,0.25,1,0.125,0.23529411764705882,3,0.0,0.041666666666666664,0,0.0,2,0.5,1,11,0.45454545454545453,0.049107142857142856,5,0.05319148936170213,0,9,0.7777777777777778,7,0.08433734939759036,0.5294117647058824,0.08035714285714286,2,2,0,0,2,0.05128205128205128,0,1.0,1,1,0.03225806451612903,0.058823529411764705,0.02127659574468085,2,1.0,2,6,1,0.06666666666666667,6,0.5,0.06521739130434782,3,0.0967741935483871,0,0.0,0.6470588235294118,17,11,0.05365853658536585,0.06563706563706563,0,0,4,0.75,3,0.08823529411764706,0.23529411764705882,0.07692307692307693,2,0.5,1,0,14,1,0,0.013333333333333334,0,0,0,0,0,0,,1,0,0,0,0.0,0.0,0,,0,,0,0,32,16,1,0.05555555555555555,87,1,0.39,0.0,0.0,0.0
Gibson,Cal Poly Mustangs - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-08,DEF,79,1,0.0,0.02,0,0.0,0,4,0.75,3,0.04838709677419355,0.16,0.06060606060606061,0,0,0,,0,0.0,0.0,5,0.2,0.07042253521126761,1,0.027777777777777776,2,0.5,1,11,0.2727272727272727,0.04721030042918455,3,0.027522935779816515,0,13,0.6923076923076923,9,0.09782608695652174,0.52,0.087248322147651,1,1,0,0,4,0.10256410256410256,0,,0,0,0.0,0.0,0.0,0,,0,7,4,0.047619047619047616,5,0.4,0.06493506493506493,2,0.05405405405405406,0,0.0,0.76,25,19,0.06597222222222222,0.06544502617801047,0,0,3,1.0,3,0.075,0.12,0.046875,1,0.0,0,0,9,8,2,0.08695652173913043,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,44,25,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibson,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,2023-10-05,DEF,70,0,,0.0,0,0.0,0,2,1.0,2,0.06060606060606061,0.10526315789473684,0.05555555555555555,0,0,1,1.0,1,0.14285714285714285,0.0625,4,0.75,0.056338028169014086,3,0.06976744186046512,1,0.0,0,9,0.5555555555555556,0.047872340425531915,5,0.06097560975609756,0,12,0.5833333333333334,7,0.08333333333333333,0.631578947368421,0.09230769230769231,0,1,0,0,2,0.05405405405405406,0,0.0,3,0,0.0,0.15789473684210525,0.06521739130434782,0,,0,8,2,0.06779661016949153,5,0.4,0.1,2,0.125,0,,0.6842105263157895,19,13,0.07142857142857142,0.07307692307692308,0,0,4,0.5,2,0.06060606060606061,0.21052631578947367,0.07692307692307693,2,0.5,1,1,7,4,2,0.04938271604938271,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,0.0,1,0,30,18,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibson,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,2023-10-01,DEF,84,0,,0.0,0,0.0,0,3,1.0,3,0.08823529411764706,0.125,0.07317073170731707,0,0,1,1.0,1,0.14285714285714285,0.05555555555555555,6,0.3333333333333333,0.10909090909090909,2,0.08,4,0.25,1,12,0.4166666666666667,0.06779661016949153,5,0.05747126436781609,0,13,0.7692307692307693,10,0.11904761904761904,0.5416666666666666,0.1092436974789916,0,1,0,0,1,0.020833333333333332,0,0.5,4,2,0.06666666666666667,0.16666666666666666,0.07407407407407407,1,1.0,1,4,2,0.044444444444444446,5,0.4,0.09433962264150944,2,0.0625,0,0.0,0.8333333333333334,24,20,0.08928571428571429,0.08053691275167785,0,0,8,0.625,5,0.15625,0.3333333333333333,0.14545454545454545,1,1.0,1,0,16,6,3,0.06976744186046512,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,1,0.0,0,,0,0,37,25,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibson,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,2023-09-28,DEF,55,3,0.0,0.046153846153846156,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,3,1.0,0.04838709677419355,3,0.07317073170731707,0,,0,7,0.42857142857142855,0.027559055118110236,3,0.02631578947368421,0,9,0.3333333333333333,3,0.04838709677419355,0.6,0.08333333333333333,0,0,0,0,2,0.05128205128205128,0,0.3333333333333333,3,1,0.04,0.2,0.057692307692307696,0,,0,4,4,0.03571428571428571,1,0.0,0.011904761904761904,0,0.0,0,0.0,0.5333333333333333,15,8,0.04371584699453552,0.06048387096774194,0,0,4,0.5,2,0.08,0.26666666666666666,0.09090909090909091,1,1.0,1,0,10,2,1,0.01904761904761905,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,0.0,1,0,22,11,0,0.0,0,0,0.0,0.0,0.0,0.0
Gibson,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,2023-09-21,DEF,90,2,0.0,0.03571428571428571,0,0.0,0,4,0.5,2,0.047619047619047616,0.11764705882352941,0.08163265306122448,2,0,1,0.0,0,0.0,0.05555555555555555,7,0.7142857142857143,0.07216494845360824,5,0.07936507936507936,4,0.75,3,15,0.6,0.05357142857142857,9,0.0703125,0,19,0.6842105263157895,13,0.11711711711711711,0.5588235294117647,0.11728395061728394,0,2,0,0,10,0.2127659574468085,0,0.6,5,3,0.1111111111111111,0.14705882352941177,0.09615384615384616,1,1.0,1,15,4,0.10714285714285714,5,0.6,0.05263157894736842,3,0.08571428571428572,0,,0.6470588235294118,34,22,0.08,0.09315068493150686,0,0,7,0.5714285714285714,4,0.09523809523809523,0.20588235294117646,0.10294117647058823,1,0.0,0,0,23,12,5,0.10714285714285714,0,0,0,0,0,0,1.0,0,1,0,1,0.125,0.06666666666666667,0,,0,,0,0,58,33,0,0.0,0,0,0.0,0.0,0.04,0.028985507246376815
Gibson,Santa Clara Broncos - UC San Diego Tritons 2:2,United States. NCAA D1 Non-conference matches,2023-09-15,DEF,66,3,0.6666666666666666,0.0410958904109589,2,0.06451612903225806,0,5,0.6,3,0.07142857142857142,0.15625,0.09615384615384616,2,0,2,0.0,0,0.0,0.25,6,0.6666666666666666,0.07228915662650602,4,0.07407407407407407,0,,0,14,0.6428571428571429,0.04666666666666667,9,0.0625,0,17,0.7647058823529411,13,0.1111111111111111,0.53125,0.09883720930232558,0,1,0,0,6,0.09375,0,0.5,2,1,0.021739130434782608,0.0625,0.02702702702702703,3,0.6666666666666666,2,9,6,0.05921052631578947,2,0.5,0.022727272727272728,1,0.02702702702702703,0,,0.6875,32,22,0.08088235294117647,0.08839779005524862,0,0,5,0.8,4,0.10526315789473684,0.15625,0.09090909090909091,3,0.3333333333333333,1,3,17,8,3,0.07339449541284404,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0.125,0,,0,,0,0,53,31,1,0.1,0,0,0.0,0.0,0.43,0.27044025157232704
Gibson,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,2023-08-27,DEF,60,0,,0.0,0,0.0,0,8,1.0,8,0.16326530612244897,0.38095238095238093,0.14285714285714285,0,0,1,0.0,0,0.0,0.1,3,0.3333333333333333,0.0375,1,0.024390243902439025,1,0.0,0,8,0.5,0.03619909502262444,4,0.039603960396039604,0,5,0.8,4,0.05333333333333334,0.23809523809523808,0.04424778761061947,2,2,0,0,4,0.09090909090909091,0,,0,0,0.0,0.0,0.0,1,1.0,1,4,3,0.03571428571428571,4,0.5,0.06060606060606061,2,0.08,0,0.0,0.9047619047619048,21,19,0.08444444444444445,0.07167235494880546,1,1,3,1.0,3,0.09375,0.14285714285714285,0.0625,0,,0,0,14,7,4,0.08235294117647059,54,1,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,37,25,0,0.0,26,1,0.0,0.0,0.0,0.0
Gibson,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,2023-08-25,DEF,104,2,1.0,0.044444444444444446,2,0.09523809523809523,0,3,1.0,3,0.07692307692307693,0.09090909090909091,0.06976744186046512,0,0,3,0.3333333333333333,1,0.25,0.23076923076923078,7,0.5714285714285714,0.0875,4,0.08695652173913043,6,0.6666666666666666,4,19,0.5789473684210527,0.09178743961352658,11,0.10576923076923077,0,17,0.5882352941176471,10,0.14084507042253522,0.5151515151515151,0.16666666666666666,0,3,0,0,2,0.041666666666666664,0,0.0,3,0,0.0,0.09090909090909091,0.07894736842105263,1,0.0,0,12,3,0.10344827586206896,9,0.5555555555555556,0.14516129032258066,5,0.17857142857142858,0,,0.6666666666666666,33,22,0.10476190476190476,0.12087912087912088,0,0,5,0.6,3,0.11538461538461539,0.15151515151515152,0.10638297872340426,3,0.3333333333333333,1,1,20,8,1,0.1038961038961039,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,1,1.0,1,,0,0,59,37,0,0.0,0,0,0.0,0.0,0.0,0.0
Hagan,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-29,MID,21,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,3,0.6666666666666666,0.043478260869565216,2,0.05405405405405406,0,,0,4,0.75,0.018604651162790697,3,0.02702702702702703,0,3,0.3333333333333333,1,0.009615384615384616,0.5,0.01694915254237288,1,1,0,0,2,0.03773584905660377,0,0.0,1,0,0.0,0.16666666666666666,0.015873015873015872,0,,0,3,1,0.018867924528301886,1,1.0,0.012987012987012988,1,0.02631578947368421,0,0.0,0.5,6,3,0.010135135135135136,0.014598540145985401,0,0,1,0.0,0,0.0,0.16666666666666666,0.01639344262295082,0,,0,0,1,3,3,0.025423728813559324,0,0,0,0,1,0,,0,0,0,0,0.0,0.0,1,0.0,0,,0,0,12,6,1,0.07692307692307693,0,0,0.0,0.0,0.0,0.0
Hagan,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,2023-10-22,MID,15,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,0,,0.0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,0,,0,2,1,0.01652892561983471,0,,0.0,0,0.0,0,,1.0,2,2,0.007407407407407408,0.0056657223796034,0,0,0,,0,0.0,0.0,0.0,0,,0,0,1,1,0,0.01098901098901099,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,6,2,0,0.0,0,0,0.0,0.0,0.0,0.0
Hagan,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,2023-10-19,MID,16,2,0.0,0.041666666666666664,0,0.0,0,1,1.0,1,0.02631578947368421,0.25,0.023255813953488372,0,0,0,,0,0.0,0.0,2,0.5,0.02531645569620253,1,0.02127659574468085,2,0.0,0,8,0.125,0.0321285140562249,1,0.008771929824561403,0,1,1.0,1,0.010869565217391304,0.25,0.007194244604316547,1,0,0,0,1,0.034482758620689655,0,,0,0,0.0,0.0,0.0,1,0.0,0,4,1,0.031746031746031744,3,0.0,0.03896103896103896,0,0.0,0,,0.75,4,3,0.011673151750972763,0.012012012012012012,0,0,0,,0,0.0,0.0,0.0,1,1.0,1,0,1,2,1,0.022222222222222223,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,16,4,1,0.08333333333333333,0,0,0.0,0.0,0.0,0.0
Hagan,UC San Diego Tritons - CSU Bakersfield Roadrunners 1:0,United States. NCAA D1 Big West,2023-10-15,MID,30,5,0.6,0.1282051282051282,3,0.15789473684210525,0,4,1.0,4,0.0851063829787234,0.6666666666666666,0.08163265306122448,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,12,0.25,0.056338028169014086,3,0.03225806451612903,0,0,,0,0.0,0.0,0.0,1,1,0,0,1,0.01694915254237288,0,,0,0,0.0,0.0,0.0,1,0.0,0,6,2,0.0594059405940594,6,0.0,0.0759493670886076,0,0.0,0,0.0,0.8333333333333334,6,5,0.01845018450184502,0.017857142857142856,0,0,1,0.0,0,0.0,0.16666666666666666,0.017241379310344827,1,1.0,1,0,2,1,1,0.01098901098901099,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0.08333333333333333,0,,0,,0,0,23,8,1,0.038461538461538464,0,0,0.0,0.0,0.46,0.2787878787878788
Hagan,UC Riverside Highlanders - UC San Diego Tritons 2:5,United States. NCAA D1 Big West,2023-10-12,MID,32,2,0.0,0.06060606060606061,0,0.0,1,3,0.6666666666666666,2,0.058823529411764705,0.3333333333333333,0.075,0,0,1,0.0,0,0.0,0.058823529411764705,2,0.5,0.027777777777777776,1,0.02702702702702703,0,,0,8,0.5,0.03571428571428571,4,0.0425531914893617,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,0.0,0,1.0,1,1,0.03225806451612903,0.1111111111111111,0.02127659574468085,2,1.0,2,7,0,0.07777777777777778,2,0.5,0.021739130434782608,1,0.03225806451612903,1,1.0,0.6666666666666666,9,6,0.02926829268292683,0.03474903474903475,0,0,3,1.0,3,0.08823529411764706,0.3333333333333333,0.057692307692307696,1,0.0,0,0,4,1,1,0.013333333333333334,0,0,0,0,0,0,,1,0,0,0,0.0,0.0,0,,0,,0,0,21,10,2,0.1111111111111111,0,0,0.03,0.0,0.0,0.0
Hagan,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,2023-10-05,MID,28,1,1.0,0.030303030303030304,1,0.1,0,0,,0,0.0,0.0,0.0,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,1,1.0,1,6,0.5,0.031914893617021274,3,0.036585365853658534,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,2,0.5,1,2,0,0.01694915254237288,3,0.3333333333333333,0.06,1,0.0625,0,,1.0,2,2,0.01098901098901099,0.007692307692307693,0,0,2,1.0,2,0.06060606060606061,1.0,0.038461538461538464,0,,0,0,2,1,1,0.012345679012345678,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0.08333333333333333,0,,0,,0,0,9,5,1,0.043478260869565216,0,0,0.0,0.0,0.06,0.05084745762711865
Hagan,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,2023-10-01,MID,40,2,0.5,0.05555555555555555,1,0.0625,0,2,0.5,1,0.029411764705882353,0.2222222222222222,0.04878048780487805,0,0,0,,0,0.0,0.0,1,1.0,0.01818181818181818,1,0.04,0,,0,8,0.375,0.04519774011299435,3,0.034482758620689655,0,3,1.0,3,0.03571428571428571,0.3333333333333333,0.025210084033613446,0,0,0,0,1,0.020833333333333332,0,,0,0,0.0,0.0,0.0,1,0.0,0,5,1,0.05555555555555555,4,0.25,0.07547169811320754,1,0.03125,1,0.2,0.7777777777777778,9,7,0.03125,0.030201342281879196,0,0,1,1.0,1,0.03125,0.1111111111111111,0.01818181818181818,0,,0,0,5,0,0,0.0,0,0,0,0,0,0,1.0,0,1,0,1,0.16666666666666666,0.08333333333333333,0,,0,,0,0,19,11,1,0.05263157894736842,0,0,0.0,0.0,0.3,0.11583011583011583
Hagan,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,2023-09-28,MID,33,3,0.0,0.046153846153846156,0,0.0,0,1,1.0,1,0.029411764705882353,0.16666666666666666,0.02631578947368421,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,0,,0,14,0.14285714285714285,0.05511811023622047,2,0.017543859649122806,0,0,,0,0.0,0.0,0.0,1,1,0,0,1,0.02564102564102564,0,,0,0,0.0,0.0,0.0,7,0.14285714285714285,1,3,1,0.026785714285714284,4,0.25,0.047619047619047616,1,0.03571428571428571,1,1.0,0.8333333333333334,6,5,0.0273224043715847,0.024193548387096774,0,0,0,,0,0.0,0.0,0.0,0,,0,0,3,2,1,0.01904761904761905,0,0,0,0,0,0,1.0,0,1,0,1,0.16666666666666666,0.125,0,,0,,0,0,28,8,1,0.09090909090909091,0,0,0.0,0.0,0.04,0.03636363636363636
Hagan,San Diego Toreros - UC San Diego Tritons 2:1,United States. NCAA D1 Non-conference matches,2023-09-21,MID,19,1,0.0,0.017857142857142856,0,0.0,0,2,1.0,2,0.047619047619047616,0.2857142857142857,0.04081632653061224,0,0,0,,0,0.0,0.0,1,0.0,0.010309278350515464,0,0.0,0,,0,4,0.0,0.014285714285714285,0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,0,,0,3,1,0.02142857142857143,2,0.0,0.021052631578947368,0,0.0,0,,0.8571428571428571,7,6,0.02181818181818182,0.019178082191780823,0,0,1,0.0,0,0.0,0.14285714285714285,0.014705882352941176,0,,0,0,6,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,12,6,0,0.0,0,0,0.0,0.0,0.0,0.0
Hagan,Denver Pioneers - UC San Diego Tritons 4:0,United States. NCAA D1 Non-conference matches,2023-09-09,MID,32,1,1.0,0.058823529411764705,1,0.16666666666666666,0,3,1.0,3,0.0625,0.6,0.061224489795918366,0,0,0,,0,0.0,0.0,1,1.0,0.019230769230769232,1,0.030303030303030304,1,1.0,1,6,0.8333333333333334,0.041666666666666664,5,0.07352941176470588,0,1,0.0,0,0.0,0.2,0.009009009009009009,0,0,0,0,1,0.022222222222222223,0,,0,0,0.0,0.0,0.0,3,0.6666666666666666,2,2,0,0.021052631578947368,1,1.0,0.018518518518518517,1,0.043478260869565216,0,0.0,0.8,5,4,0.017699115044247787,0.01694915254237288,0,0,0,,0,0.0,0.0,0.0,0,,0,0,5,3,2,0.04477611940298507,0,0,0,0,0,0,,0,0,0,0,,0.0,0,,0,,0,0,13,9,0,0.0,0,0,0.0,0.0,0.0,0.0
Hagan,UC San Diego Tritons - Gonzaga Bulldogs 1:1,United States. NCAA D1 Non-conference matches,2023-09-01,MID,35,1,1.0,0.027777777777777776,1,0.05555555555555555,0,1,1.0,1,0.022222222222222223,0.1111111111111111,0.02,0,0,0,,0,0.0,0.0,3,0.6666666666666666,0.036585365853658534,2,0.0392156862745098,0,,0,5,0.6,0.02252252252252252,3,0.028846153846153848,0,4,0.75,3,0.03125,0.4444444444444444,0.032,1,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,1,0.0,0,1,0,0.008620689655172414,0,,0.0,0,0.0,0,0.0,0.8888888888888888,9,8,0.03007518796992481,0.027190332326283987,0,0,1,1.0,1,0.030303030303030304,0.1111111111111111,0.0196078431372549,1,0.0,0,0,6,4,2,0.057971014492753624,0,0,0,0,0,0,0.5,0,2,0,1,0.2,0.15384615384615385,0,,0,,0,0,18,13,1,0.09090909090909091,34,1,0.0,0.0,0.38,0.1532258064516129
Hagan,UC San Diego Tritons - San Jose State Spartans 1:2,United States. NCAA D1 Non-conference matches,2023-08-27,MID,45,4,0.25,0.10810810810810811,1,0.05555555555555555,0,3,1.0,3,0.061224489795918366,0.375,0.05357142857142857,0,0,0,,0,0.0,0.0,0,,0.0,0,0.0,1,0.0,0,12,0.08333333333333333,0.05429864253393665,1,0.009900990099009901,0,1,0.0,0,0.0,0.125,0.008849557522123894,1,0,0,0,0,0.0,0,,0,0,0.0,0.0,0.0,3,0.0,0,6,1,0.05357142857142857,5,0.0,0.07575757575757576,0,0.0,2,1.0,0.75,8,6,0.02666666666666667,0.027303754266211604,0,0,1,0.0,0,0.0,0.125,0.020833333333333332,0,,0,0,3,1,0,0.011764705882352941,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,25,7,1,0.125,0,0,0.0,0.0,0.0,0.0
Hagan,UC San Diego Tritons - Pacific Tigers 1:2,United States. NCAA D1 Non-conference matches,2023-08-25,MID,38,0,,0.0,0,0.0,0,4,1.0,4,0.10256410256410256,0.3076923076923077,0.09302325581395349,1,0,0,,0,0.0,0.0,3,0.0,0.0375,0,0.0,1,0.0,0,7,0.0,0.033816425120772944,0,0.0,0,4,0.75,3,0.04225352112676056,0.3076923076923077,0.0392156862745098,3,0,0,0,4,0.08333333333333333,0,0.5,2,1,0.05555555555555555,0.15384615384615385,0.05263157894736842,0,,0,5,0,0.04310344827586207,4,0.0,0.06451612903225806,0,0.0,0,,0.9230769230769231,13,12,0.05714285714285714,0.047619047619047616,0,0,1,1.0,1,0.038461538461538464,0.07692307692307693,0.02127659574468085,0,,0,0,12,3,3,0.03896103896103896,0,0,0,0,0,0,,0,0,0,0,0.0,0.0,0,,0,,0,0,29,12,0,0.0,0,0,0.0,0.0,0.0,0.0
Iribarren,UC Irvine Anteaters - UC San Diego Tritons 3:1,United States. NCAA D1 Big West,2023-10-29,MID,96,6,0.5,0.25,3,0.25,0,6,1.0,6,0.10909090909090909,0.2222222222222222,0.09375,1,0,0,,0,0.0,0.0,2,0.5,0.028985507246376812,1,0.02702702702702703,2,0.5,1,16,0.5,0.07441860465116279,8,0.07207207207207207,0,11,0.5454545454545454,6,0.057692307692307696,0.4074074074074074,0.062146892655367235,0,2,0,1,5,0.09433962264150944,0,0.3333333333333333,3,1,0.037037037037037035,0.1111111111111111,0.047619047619047616,4,0.5,2,13,3,0.08176100628930817,4,0.5,0.05194805194805195,2,0.05263157894736842,0,0.0,0.7407407407407407,27,20,0.06756756756756757,0.06569343065693431,0,0,5,0.4,2,0.08,0.18518518518518517,0.08196721311475409,0,,0,0,20,8,3,0.06779661016949153,0,0,0,0,0,0,0.5,0,4,0,2,0.3333333333333333,0.26666666666666666,0,,0,,0,0,53,33,4,0.3076923076923077,0,0,0.0,0.0,0.4,0.43010752688172044
Iribarren,UC San Diego Tritons - UC Davis Aggies 1:2,United States. NCAA D1 Big West,2023-10-22,MID,88,14,0.5714285714285714,0.2413793103448276,8,0.38095238095238093,0,3,0.6666666666666666,2,0.0425531914893617,0.11538461538461539,0.058823529411764705,0,0,3,0.3333333333333333,1,0.07692307692307693,0.10714285714285714,5,0.8,0.07692307692307693,4,0.08163265306122448,0,,0,26,0.6538461538461539,0.10526315789473684,17,0.13709677419354838,0,6,0.6666666666666666,4,0.042105263157894736,0.23076923076923078,0.04285714285714286,1,3,0,1,0,0.0,0,1.0,1,1,0.030303030303030304,0.038461538461538464,0.018518518518518517,3,0.6666666666666666,2,15,5,0.12396694214876033,4,0.75,0.045454545454545456,3,0.07894736842105263,0,,0.6538461538461539,26,17,0.06296296296296296,0.07365439093484419,0,0,6,0.5,3,0.0625,0.23076923076923078,0.08571428571428572,4,0.5,2,1,17,8,2,0.08791208791208792,0,0,0,0,0,0,0.2,1,5,0,1,0.25,0.45454545454545453,0,,0,,0,0,60,36,5,0.3125,80,1,0.17,0.0,0.56,0.577319587628866
Iribarren,CSUN Matadors - UC San Diego Tritons 2:1,United States. NCAA D1 Big West,2023-10-19,MID,104,12,0.5,0.25,6,0.2857142857142857,0,2,1.0,2,0.05263157894736842,0.07407407407407407,0.046511627906976744,2,0,0,,0,0.0,0.0,11,0.5454545454545454,0.13924050632911392,6,0.1276595744680851,4,0.75,3,34,0.47058823529411764,0.13654618473895583,16,0.14035087719298245,0,10,0.5,5,0.05434782608695652,0.37037037037037035,0.07194244604316546,1,1,0,1,3,0.10344827586206896,0,0.6666666666666666,3,2,0.07142857142857142,0.1111111111111111,0.05454545454545454,4,0.25,1,13,3,0.10317460317460317,7,0.42857142857142855,0.09090909090909091,3,0.11538461538461539,0,,0.7407407407407407,27,20,0.07782101167315175,0.08108108108108109,0,0,6,0.5,3,0.08108108108108109,0.2222222222222222,0.1016949152542373,0,,0,0,13,8,6,0.08888888888888889,0,0,0,0,0,0,0.6666666666666666,0,3,0,2,1.0,0.42857142857142855,0,,0,,0,0,72,39,4,0.3333333333333333,0,0,0.0,0.0,1.26,0.875
