Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-4-1-2 (0.0%),0,0.02,1,0,0,69,59,85.51,53.89,16,4,6,6,8,4,4,0,35,15,42.86,1,0,0,3,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,12,7,58.33,0,1,1,1,100,13,7,53.85,2,0,0,1,0,0,8,3,1,0,0,21,18,85.71,7,6,85.71,26,25,96.15,6,5,83.33,6,4,66.67,9,6,66.67,0,0,0,7,7,100,3,17.98,4.06,8.7,25.35,17.38,8.25
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),1,0.14,2,1,50,55,41,74.55,46.11,15,3,6,6,14,6,5,3,35,18,51.43,1,0,0,7,2,28.57,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,1,1,2,13,6,46.15,0,0,0,0,0,12,5,41.67,2,1,50,0,0,0,10,0,1,0,0,15,10,66.67,10,9,90,17,14,82.35,6,2,33.33,6,5,83.33,13,9,69.23,0,0,0,4,4,100,2,16.75,3.67,10.91,17.08,20.07,8.71
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.41,3,1,33.33,92,75,81.52,69.92,25,2,13,10,16,6,7,3,41,22,53.66,1,0,0,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,1,0,7,2,3,3,20,9,45,0,0,2,2,100,12,8,66.67,7,3,42.86,0,0,0,10,1,2,1,0,32,22,68.75,10,9,90,41,36,87.8,8,4,50,12,10,83.33,17,11,64.71,1,0,0,3,3,100,1,15.94,4,8.7,15.41,20.86,2.71
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Riverside Highlanders,5-3-2 (100.0%),0,0.16,3,2,66.67,40,28,70,30.08,25,6,8,11,18,7,9,2,41,19,46.34,2,1,50,7,2,28.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,12,4,33.33,0,0,1,1,100,20,11,55,7,4,57.14,0,0,0,11,3,2,0,0,19,11,57.89,2,1,50,14,11,78.57,7,5,71.43,7,5,71.43,15,11,73.33,0,0,0,4,4,100,0,16.11,1.9,17.5,20.75,19.73,7.63
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-1-4-1 (100.0%),0,0.01,1,0,0,72,61,84.72,53.82,22,4,10,8,16,9,6,1,43,18,41.86,1,0,0,7,1,14.29,0,0,0,1,0,0,0,0,0,0,0,0,6,3,50,3,2,8,0,5,4,17,6,35.29,0,1,1,1,100,10,8,80,9,3,33.33,1,1,100,8,3,1,0,0,30,26,86.67,9,9,100,26,21,80.77,12,9,75,10,9,90,17,14,82.35,1,0,0,3,3,100,0,15.5,3.6,16.67,35.34,22.87,17
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),1,0.76,1,1,100,58,38,65.52,46.18,26,4,4,18,14,5,7,2,43,21,48.84,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,1,0,0,1,10,2,20,0,0,0,0,0,17,11,64.71,9,4,44.44,1,1,100,9,1,1,0,0,32,17,53.13,7,7,100,12,9,75,7,2,28.57,12,5,41.67,12,8,66.67,0,0,0,5,4,80,0,14.55,2.9,12.07,10.5,20.84,8.5
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0,0,0,0,65,47,72.31,69.37,17,3,5,9,11,7,3,1,34,18,52.94,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,12,5,41.67,0,1,1,1,100,16,11,68.75,5,2,40,2,1,50,6,1,1,1,0,20,13,65,8,6,75,23,17,73.91,7,1,14.29,5,2,40,11,6,54.55,0,0,0,4,4,100,1,13.71,3.61,10.77,0,20.08,7
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),1,0.32,2,1,50,30,21,70,30.63,17,2,5,10,8,3,3,2,34,15,44.12,1,0,0,8,2,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,31.25,0,0,0,0,0,12,7,58.33,5,2,40,0,0,0,2,3,2,1,0,16,9,56.25,3,3,100,9,7,77.78,2,0,0,7,4,57.14,6,5,83.33,0,0,0,5,4,80,1,14.32,2.14,6.67,20.3,22.19,51
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-5-2 (100.0%),1,0.76,1,1,100,86,74,86.05,47.81,22,6,8,8,17,11,6,0,44,24,54.55,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,1,100,3,2,66.67,1,3,3,1,0,6,16,7,43.75,1,0,0,0,0,16,15,93.75,3,1,33.33,0,0,0,9,4,1,0,0,21,19,90.48,8,7,87.5,25,22,88,5,4,80,7,6,85.71,15,11,73.33,4,3,75,3,2,66.67,0,23.14,4.53,5.81,10.5,14.61,4.75
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0,0,0,0,66,53,80.3,52.19,22,1,6,15,20,5,9,6,44,18,40.91,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,33.33,0,0,4,1,2,2,16,1,6.25,0,1,1,1,100,16,9,56.25,3,2,66.67,1,1,100,9,0,1,0,0,16,11,68.75,7,7,100,28,23,82.14,5,3,60,7,4,57.14,5,4,80,2,1,50,3,3,100,0,16.27,4.4,7.58,0,16.23,4.15
