Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-4-1-2 (0.0%),1,0.39,5,2,40,87,76,87.36,65.21,14,2,7,5,15,7,5,3,38,22,57.89,3,2,66.67,6,3,50,0,0,0,2,1,50,0,0,0,0,0,0,4,0,0,0,1,5,0,3,3,16,8,50,0,0,0,0,0,11,9,81.82,7,4,57.14,0,0,0,5,1,3,1,0,28,25,89.29,15,14,93.33,31,28,90.32,9,6,66.67,6,6,100,18,13,72.22,0,0,0,3,3,100,1,17.48,6.21,10.34,22.2,19.34,4
2023-11-05,UC Irvine Anteaters - UC Santa Barbara Gauchos 2:1,United States. NCAA D1 Big West,15,UC Irvine Anteaters,4-2-3-1 (100.0%),0,0,0,0,0,44,30,68.18,34.79,19,5,6,8,12,6,5,1,38,15,39.47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,18.18,0,1,2,2,100,16,8,50,7,2,28.57,0,0,0,7,1,1,0,0,15,8,53.33,6,6,100,17,13,76.47,9,4,44.44,11,4,36.36,6,5,83.33,0,0,0,2,2,100,2,16.57,3.38,20.45,0,22.43,21.67
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),1,0.82,2,2,100,68,55,80.88,65.02,17,3,7,7,6,2,3,1,33,14,42.42,1,1,100,5,2,40,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,5,2,3,2,12,3,25,0,1,1,1,100,13,6,46.15,7,4,57.14,1,0,0,4,0,4,0,0,24,17,70.83,12,11,91.67,26,23,88.46,4,2,50,9,7,77.78,14,12,85.71,0,0,0,5,5,100,4,15.81,3.78,5.88,11.63,18.95,6.33
2023-11-02,UC Santa Barbara Gauchos - UC Riverside Highlanders 3:2,United States. NCAA D1 Big West,15,UC Riverside Highlanders,5-3-2 (100.0%),1,0.27,2,1,50,30,23,76.67,34.98,10,3,2,5,11,4,4,3,33,18,54.55,2,1,50,7,2,28.57,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,13,7,53.85,0,1,2,2,100,12,9,75,7,2,28.57,0,0,0,5,3,0,0,0,13,8,61.54,5,5,100,10,9,90,4,3,75,4,4,100,7,5,71.43,0,0,0,2,1,50,2,12.97,1.76,13.33,18.95,23.22,22
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-1-4-1 (31.56%),0,0.18,2,0,0,72,57,79.17,51.02,21,2,6,13,13,3,5,5,35,16,45.71,1,0,0,7,2,28.57,0,0,0,1,0,0,1,0,0,0,0,0,6,2,33.33,1,1,5,1,3,6,11,5,45.45,0,0,2,2,100,12,7,58.33,5,2,40,1,0,0,6,3,1,0,0,23,15,65.22,13,12,92.31,33,27,81.82,12,7,58.33,11,8,72.73,12,10,83.33,0,0,0,3,3,100,1,17.88,4,16.67,22.58,23.96,22.5
2023-10-29,Cal State Fullerton Titans - UC Santa Barbara Gauchos 2:0,United States. NCAA D1 Big West,15,Cal State Fullerton Titans,4-2-3-1 (100.0%),0,0.11,3,2,66.67,55,37,67.27,48.98,23,6,11,6,15,6,4,5,35,19,54.29,1,0,0,7,3,42.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,3,12,5,41.67,0,0,1,1,100,11,6,54.55,5,3,60,1,1,100,8,3,2,0,0,24,11,45.83,10,8,80,15,13,86.67,10,2,20,4,1,25,12,6,50,0,0,0,2,2,100,1,14.23,2.75,18.18,20.12,20.84,9
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-4-2 (100.0%),0,0.43,3,2,66.67,77,65,84.42,52,15,2,4,9,13,7,5,1,39,26,66.67,2,2,100,6,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,16,8,50,0,0,1,1,100,14,13,92.86,4,3,75,3,3,100,4,5,1,0,0,28,21,75,15,13,86.67,25,22,88,9,3,33.33,12,6,50,13,12,92.31,0,0,0,4,4,100,1,16.2,3.5,11.69,19.87,20.94,6.57
2023-10-22,CSUN Matadors - UC Santa Barbara Gauchos 2:2,United States. NCAA D1 Big West,15,CSUN Matadors,4-2-3-1 (100.0%),0,0.3,2,1,50,58,50,86.21,48,16,4,6,6,13,10,2,1,39,12,30.77,0,0,0,6,1,16.67,0,0,0,2,1,50,0,0,0,0,0,0,2,1,50,0,0,2,1,1,2,14,1,7.14,0,0,2,2,100,16,8,50,4,1,25,0,0,0,2,5,2,0,0,20,16,80,7,7,100,28,25,89.29,6,5,83.33,9,6,66.67,12,8,66.67,0,0,0,5,4,80,0,13.22,2.32,10.34,9.83,21.6,17
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,3-5-2 (100.0%),0,0.29,1,1,100,32,25,78.13,54.2,17,5,5,7,8,5,1,2,25,10,40,0,0,0,6,0,0,2,1,50,1,0,0,0,0,0,0,0,0,2,1,50,0,0,5,4,0,2,5,3,60,0,0,0,0,0,7,5,71.43,7,1,14.29,1,0,0,4,2,5,0,0,11,9,81.82,7,6,85.71,11,7,63.64,12,6,50,4,3,75,9,6,66.67,1,1,100,5,4,80,1,8.06,1.88,37.5,14.41,30.54,5.4
2023-10-19,UC Santa Barbara Gauchos - Sacramento State Hornets 3:0,United States. NCAA D1 Big West,15,Sacramento State Hornets,4-3-1-2 (100.0%),0,0.01,1,0,0,38,34,89.47,45.8,6,1,1,4,6,1,2,3,25,9,36,1,0,0,3,1,33.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,7,2,28.57,0,0,1,1,100,5,2,40,7,3,42.86,1,0,0,4,1,3,0,0,10,8,80,5,5,100,19,17,89.47,5,2,40,7,4,57.14,6,5,83.33,0,0,0,4,2,50,0,11.33,2.92,13.16,25.53,22.39,3.67
