Date,Match,Competition,Duration,Team,Scheme,Goals,xG,Shots / on target,,,Passes / accurate,,,"Possession, %",Losses / Low / Medium / High,,,,Recoveries / Low / Medium / High,,,,Duels / won,,,Shots from outside penalty area / on target,,,Positional attacks / with shots,,,Counterattacks / with shots,,,Corners / with shots,,,Free kicks / with shots,,,Penalties / converted,,,Crosses / accurate,,,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),,,Touches in penalty area,Offensive duels / won,,,Offsides,Conceded goals,Shots against / on target,,,Defensive duels / won,,,Aerial duels / won,,,Sliding tackles / successful,,,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes / accurate,,,Back passes / accurate,,,Lateral passes / accurate,,,Long passes / accurate,,,Passes to final third / accurate,,,Progressive passes / accurate,,,Smart passes / accurate,,,Throw ins / accurate,,,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),0,0.16,2,1,50,120,108,90,64.21,16,2,8,6,15,7,5,3,34,17,50,1,1,100,7,1,14.29,0,0,0,1,1,100,0,0,0,0,0,0,2,0,0,0,3,3,0,1,6,8,3,37.5,0,0,0,0,0,10,9,90,12,4,33.33,0,0,0,10,0,1,0,0,28,27,96.43,22,19,86.36,57,54,94.74,7,6,85.71,13,13,100,23,19,82.61,0,0,0,4,3,75,2,19.56,8.57,5.83,20.33,20.68,4.56
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,15,UC San Diego Tritons,4-4-2 (100.0%),0,0,0,0,0,46,36,78.26,35.79,21,4,8,9,15,8,7,0,34,15,44.12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,1,1,100,8,5,62.5,12,7,58.33,0,0,0,6,2,1,0,0,18,10,55.56,9,9,100,12,12,100,11,5,45.45,8,5,62.5,12,7,58.33,0,0,0,4,2,50,0,13.45,3.54,23.91,0,24.89,22.25
2023-09-24,UC Santa Barbara Gauchos - Cal Poly Mustangs 2:0,United States. NCAA D1 Non-conference matches,15,UC Santa Barbara Gauchos,3-4-3 (100.0%),0,0.32,1,0,0,105,88,83.81,66.06,24,0,12,12,19,9,9,1,39,21,53.85,0,0,0,8,1,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,15,6,40,0,0,0,0,0,9,7,77.78,11,7,63.64,0,0,0,3,1,3,0,0,30,21,70,21,19,90.48,39,35,89.74,12,6,50,8,4,50,15,10,66.67,0,0,0,5,5,100,1,18.5,6.18,11.43,9.83,19.39,6.5
2023-09-24,UC Santa Barbara Gauchos - Cal Poly Mustangs 2:0,United States. NCAA D1 Non-conference matches,15,Cal Poly Mustangs,4-4-2 (100.0%),0,0,0,0,0,42,30,71.43,33.94,26,4,13,9,17,6,11,0,39,16,41.03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,22.22,0,0,0,0,0,15,9,60,11,3,27.27,1,0,0,9,3,2,0,0,15,6,40,9,9,100,12,10,83.33,9,3,33.33,5,2,40,9,5,55.56,0,0,0,7,5,71.43,0,14.4,2.33,21.43,0,21.81,16.8
2023-09-20,California Baptist Lancers - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Non-conference matches,15,UC Santa Barbara Gauchos,4-3-1-2 (100.0%),0,0.61,2,1,50,38,32,84.21,36.37,17,6,8,3,12,4,5,3,37,19,51.35,0,0,0,3,2,66.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,12,6,50,0,0,1,1,100,20,11,55,4,2,50,1,0,0,6,6,5,0,0,12,10,83.33,4,4,100,15,12,80,7,5,71.43,3,2,66.67,9,8,88.89,0,0,0,4,4,100,1,13.7,2.38,18.42,12.39,23.53,8
2023-09-20,California Baptist Lancers - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Non-conference matches,15,California Baptist Lancers,4-2-3-1 (100.0%),0,0.07,3,1,33.33,79,66,83.54,63.63,17,3,7,7,13,2,9,2,37,18,48.65,2,0,0,5,1,20,1,1,100,2,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,1,2,20,9,45,0,0,1,1,100,12,6,50,4,2,50,1,1,100,2,0,0,0,0,26,19,73.08,21,20,95.24,21,20,95.24,12,7,58.33,10,7,70,13,10,76.92,0,0,0,4,4,100,0,16.28,3.76,15.19,24.22,20.86,7.25
2023-09-17,UC Santa Barbara Gauchos - UMKC Kangaroos 3:2,United States. NCAA D1 Non-conference matches,15,UC Santa Barbara Gauchos,3-4-1-2 (100.0%),0,0.17,2,1,50,97,81,83.51,63.3,17,0,7,10,16,5,9,2,30,19,63.33,0,0,0,9,1,11.11,0,0,0,1,0,0,1,1,100,0,0,0,6,2,33.33,3,1,4,2,1,6,15,10,66.67,1,0,0,0,0,10,5,50,2,2,100,1,0,0,4,5,1,0,0,22,16,72.73,24,23,95.83,37,33,89.19,7,3,42.86,4,1,25,13,9,69.23,0,0,0,3,3,100,1,15.92,5.11,7.22,15.12,22.12,11.25
2023-09-17,UC Santa Barbara Gauchos - UMKC Kangaroos 3:2,United States. NCAA D1 Non-conference matches,15,UMKC Kangaroos,4-3-1-2 (100.0%),0,0,0,0,0,63,51,80.95,36.7,15,2,4,9,12,5,7,0,30,11,36.67,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,1,2,0,1,2,10,5,50,1,0,1,1,100,15,5,33.33,2,0,0,0,0,0,10,2,1,0,0,25,19,76,11,10,90.91,21,19,90.48,3,0,0,6,3,50,7,5,71.43,1,1,100,5,5,100,0,17.83,3.94,4.76,0,17.39,18.25
2023-09-13,Grand Canyon Lopes - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Non-conference matches,15,UC Santa Barbara Gauchos,4-1-4-1 (100.0%),0,0,0,0,0,77,64,83.12,57.97,18,3,3,12,16,3,8,5,32,16,50,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,0,10,2,20,1,0,1,1,100,13,7,53.85,5,4,80,0,0,0,9,5,0,0,0,25,15,60,13,13,100,26,25,96.15,9,3,33.33,14,9,64.29,6,4,66.67,0,0,0,1,1,100,1,15.98,5.13,11.69,0,22.01,9.6
2023-09-13,Grand Canyon Lopes - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Non-conference matches,15,Grand Canyon Lopes,4-1-4-1 (100.0%),0,0.02,2,1,50,53,40,75.47,42.03,21,7,10,4,13,6,4,3,32,15,46.88,1,1,100,4,1,25,0,0,0,1,1,100,0,0,0,0,0,0,1,1,100,1,0,0,0,0,1,13,6,46.15,0,0,0,0,0,10,8,80,5,0,0,0,0,0,4,2,1,0,0,21,10,47.62,3,3,100,22,21,95.45,10,7,70,5,3,60,13,7,53.85,0,0,0,6,5,83.33,0,15.17,3.79,18.87,20.9,22.27,59
