Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
Nevada,49,Shot(head),Unsuccessful,"[107.7142857142857, 33.523809523809526]","[119.14285714285714, 27.42857142857143]",Opponent,8
,,,,,,,
Nevada,50,Throw-in,Successful,"[88.28571428571428, 79.80952380952381]","[78.38095238095238, 68.76190476190476]",Opponent,8
,,,,,,,
Nevada,50,Pass,Successful,"[81.42857142857142, 68.0]","[102.19047619047618, 46.476190476190474]",Opponent,8
,,,,,,,
Nevada,50,Tackle,Successful,"[106.38095238095238, 46.666666666666664]","[103.33333333333331, 35.04761904761905]",UCSD,8
,,,,,,,
Nevada,50,Pass,Successful,"[102.57142857142856, 33.523809523809526]","[110.38095238095238, 24.95238095238095]",Opponent,8
,,,,,,,
Nevada,50,Shot(foot),Unsuccessful,"[109.42857142857142, 26.285714285714292]","[114.95238095238093, 30.47619047619048]",Opponent,8
Pepperdine,51,Set Piece,Unsuccessful,"[32.28571428571427, 26.47619047619048]","[1.2380952380952266, 39.42857142857143]",Opponent,Enter a player
,,,,,,,
Pepperdine,51,Shot(foot),Unsuccessful,"[31.90476190476189, 25.904761904761912]","[0.857142857142847, 39.04761904761905]",Opponent,Enter a player
,,,,,,,
Pepperdine,52,Tackle,Successful,"[35.14285714285713, 15.80952380952381]","[-1, -1]",Opponent,6
,,,,,,,
Pepperdine,52,Shot(foot),Unsuccessful,"[29.999999999999993, 24.0]","[0.857142857142847, 38.095238095238095]",Opponent,6
,,,,,,,
Pepperdine,53,Tackle,Successful,"[42.95238095238094, 64.38095238095238]","[-1, -1]",Opponent,15
,,,,,,,
Pepperdine,53,Pass,Successful,"[34.38095238095237, 49.714285714285715]","[35.14285714285713, 34.476190476190474]",Opponent,15
,,,,,,,
Pepperdine,53,Shot(foot),Unsuccessful,"[31.90476190476189, 29.523809523809533]","[0.2857142857142776, 37.523809523809526]",Opponent,15
,,,,,,,
Pepperdine,54,Pass,Unsuccessful,"[27.7142857142857, 46.476190476190474]","[40.85714285714284, 48.76190476190476]",UCSD,6
,,,,,,,
Pepperdine,54,Shot(foot),Unsuccessful,"[10.761904761904752, 23.04761904761905]","[0.6666666666666572, 31.42857142857143]",Opponent,6
,,,,,,,
Pepperdine,55,Pass,Unsuccessful,"[48.28571428571427, 4.38095238095238]","[63.14285714285713, 4.952380952380949]",UCSD,8
,,,,,,,
Pepperdine,55,Pass,Successful,"[59.90476190476189, 8.57142857142857]","[53.04761904761903, 26.095238095238102]",Opponent,8
,,,,,,,
Pepperdine,55,Pass,Successful,"[34.76190476190475, 30.85714285714286]","[28.28571428571427, 45.523809523809526]",Opponent,8
,,,,,,,
Pepperdine,55,Shot(foot),Unsuccessful,"[27.52380952380951, 40.761904761904766]","[1.4285714285714164, 45.523809523809526]",Opponent,8
Pepperdine,56,Tackle,Successful,"[36.28571428571427, 60.95238095238095]","[20.09523809523808, 45.714285714285715]",Opponent,8
,,,,,,,
Pepperdine,56,Pass,Unsuccessful,"[16.09523809523808, 53.333333333333336]","[12.285714285714278, 39.23809523809524]",Opponent,8
,,,,,,,
Pepperdine,56,Tackle,Successful,"[9.238095238095227, 41.714285714285715]","[25.619047619047606, 42.285714285714285]",UCSD,8
,,,,,,,
Pepperdine,56,Shot(foot),Successful,"[26.380952380952372, 41.142857142857146]","[0.6666666666666572, 36.57142857142857]",Opponent,8
,,,,,,,
Pepperdine,57,Pass,Unsuccessful,"[67.7142857142857, 70.85714285714286]","[63.52380952380951, 55.61904761904762]",UCSD,21
,,,,,,,
Pepperdine,57,Pass,Successful,"[65.23809523809521, 53.333333333333336]","[81.8095238095238, 52.38095238095238]",Opponent,21
,,,,,,,
Pepperdine,57,Pass,Successful,"[80.28571428571428, 61.142857142857146]","[64.66666666666666, 55.42857142857143]",Opponent,21
,,,,,,,
Pepperdine,57,Pass,Successful,"[66.19047619047618, 53.714285714285715]","[54.38095238095237, 38.66666666666667]",Opponent,21
,,,,,,,
Pepperdine,57,Pass,Successful,"[65.23809523809521, 26.66666666666667]","[85.99999999999997, 5.904761904761912]",Opponent,21
,,,,,,,
Pepperdine,57,Pass,Successful,"[94.38095238095238, 26.095238095238102]","[91.7142857142857, 35.42857142857143]",Opponent,21
,,,,,,,
Pepperdine,57,Shot(foot),Unsuccessful,"[92.47619047619048, 39.04761904761905]","[118.76190476190476, 39.23809523809524]",Opponent,21
,,,,,,,
Pepperdine,58,Pass,Unsuccessful,"[69.99999999999997, 5.142857142857153]","[60.28571428571427, 7.047619047619051]",UCSD,13
,,,,,,,
Pepperdine,58,Pass,Successful,"[72.85714285714283, 24.57142857142857]","[75.52380952380952, 39.80952380952381]",Opponent,13
,,,,,,,
Pepperdine,58,Pass,Successful,"[78.57142857142856, 41.523809523809526]","[100.09523809523807, 39.80952380952381]",Opponent,13
,,,,,,,
Pepperdine,58,Shot(foot),Unsuccessful,"[101.23809523809524, 45.523809523809526]","[106.38095238095238, 45.142857142857146]",Opponent,13
,,,,,,,
Pepperdine,59,Pass,Unsuccessful,"[99.9047619047619, 14.476190476190482]","[68.85714285714283, 21.714285714285722]",UCSD,14
,,,,,,,
Pepperdine,59,Pass,Successful,"[75.14285714285714, 30.095238095238102]","[89.23809523809521, 27.42857142857143]",Opponent,14
,,,,,,,
Pepperdine,59,Pass,Successful,"[89.04761904761904, 26.85714285714286]","[101.42857142857142, 22.66666666666667]",Opponent,14
,,,,,,,
Pepperdine,59,Shot(foot),Unsuccessful,"[110.57142857142856, 22.66666666666667]","[118.38095238095238, 34.476190476190474]",Opponent,14
,,,,,,,
Pepperdine,60,Pass,Unsuccessful,"[82.95238095238093, 26.66666666666667]","[48.09523809523808, 7.80952380952381]",UCSD,14
,,,,,,,
Pepperdine,60,Pass,Successful,"[52.28571428571427, 7.047619047619051]","[57.6190476190476, 19.04761904761905]",Opponent,14
,,,,,,,
Pepperdine,60,Pass,Successful,"[58.95238095238094, 27.80952380952381]","[46.76190476190475, 50.095238095238095]",Opponent,14
,,,,,,,
Pepperdine,60,Pass,Successful,"[50.95238095238094, 52.952380952380956]","[46.38095238095237, 21.904761904761912]",Opponent,14
,,,,,,,
Pepperdine,60,Pass,Successful,"[57.99999999999999, 24.95238095238095]","[95.7142857142857, 66.28571428571428]",Opponent,14
,,,,,,,
Pepperdine,60,Pass,Successful,"[87.14285714285714, 58.285714285714285]","[110.76190476190476, 33.904761904761905]",Opponent,14
,,,,,,,
Pepperdine,60,Shot(head),Unsuccessful,"[111.7142857142857, 34.476190476190474]","[115.9047619047619, 40.0]",Opponent,14
,,,,,,,
Pepperdine,61,Throw-in,Successful,"[86.95238095238093, 0.5714285714285694]","[75.14285714285714, 16.19047619047619]",Opponent,14
,,,,,,,
Pepperdine,61,Pass,Successful,"[73.99999999999997, 21.714285714285722]","[80.09523809523807, 44.0]",Opponent,14
,,,,,,,
Pepperdine,61,Pass,Successful,"[74.19047619047618, 48.57142857142857]","[90.38095238095238, 58.857142857142854]",Opponent,14
,,,,,,,
Pepperdine,61,Pass,Successful,"[81.99999999999997, 52.0]","[88.47619047619045, 35.23809523809524]",Opponent,14
,,,,,,,
Pepperdine,61,Shot(foot),Unsuccessful,"[88.47619047619045, 24.0]","[117.61904761904762, 39.23809523809524]",Opponent,14
,,,,,,,
Pepperdine,62,Tackle,Successful,"[76.28571428571428, 30.095238095238102]","[-1, -1]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[77.04761904761904, 30.47619047619048]","[63.52380952380951, 28.76190476190476]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[65.04761904761904, 28.57142857142857]","[69.23809523809521, 45.523809523809526]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[71.52380952380952, 39.42857142857143]","[64.47619047619045, 28.57142857142857]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[64.85714285714283, 26.85714285714286]","[86.57142857142856, 23.42857142857143]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[84.66666666666666, 24.0]","[70.57142857142856, 16.57142857142857]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[69.8095238095238, 16.95238095238095]","[45.99999999999999, 21.33333333333333]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[61.99999999999999, 24.95238095238095]","[74.95238095238093, 37.904761904761905]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[70.95238095238093, 27.61904761904762]","[81.99999999999997, 14.095238095238102]",Opponent,27
,,,,,,,
Pepperdine,62,Pass,Successful,"[85.04761904761904, 19.42857142857143]","[106.38095238095238, 52.0]",Opponent,27
,,,,,,,
Pepperdine,62,Shot(foot),Unsuccessful,"[107.33333333333331, 48.952380952380956]","[118.76190476190476, 36.19047619047619]",Opponent,27
,,,,,,,
Pepperdine,63,Tackle,Successful,"[42.19047619047618, 12.19047619047619]","[-1, -1]",Opponent,10
,,,,,,,
Pepperdine,63,Pass,Successful,"[40.09523809523808, 6.285714285714292]","[48.85714285714284, 16.19047619047619]",Opponent,10
,,,,,,,
Pepperdine,63,Pass,Successful,"[46.57142857142856, 16.19047619047619]","[59.52380952380951, 6.095238095238102]",Opponent,10
,,,,,,,
Pepperdine,63,Shot(foot),Unsuccessful,"[89.04761904761904, 30.47619047619048]","[116.47619047619045, 40.19047619047619]",Opponent,10
,,,,,,,
SF,64,Tackle,Successful,"[45.04761904761903, 47.61904761904762]","[-1, -1]",Opponent,10
,,,,,,,
SF,64,Pass,Successful,"[45.8095238095238, 42.85714285714286]","[42.76190476190475, 54.285714285714285]",Opponent,10
,,,,,,,
SF,64,Pass,Successful,"[40.47619047619046, 59.23809523809524]","[27.33333333333332, 56.57142857142857]",Opponent,10
,,,,,,,
SF,64,Shot(foot),Unsuccessful,"[19.90476190476189, 49.333333333333336]","[1.6190476190476062, 36.38095238095238]",Opponent,10
,,,,,,,
SF,65,Set Piece,Successful,"[11.714285714285701, 7.80952380952381]","[7.523809523809511, 44.76190476190476]",Opponent,10
,,,,,,,
SF,65,Shot(head),Unsuccessful,"[8.476190476190467, 43.04761904761905]","[1.999999999999993, 38.85714285714286]",Opponent,10
,,,,,,,
SF,66,Tackle,Successful,"[32.47619047619046, 50.666666666666664]","[-1, -1]",Opponent,13
,,,,,,,
SF,66,Tackle,Unsuccessful,"[13.047619047619037, 41.714285714285715]","[1.999999999999993, 36.952380952380956]",Opponent,13
,,,,,,,
SF,67,Tackle,Successful,"[44.28571428571427, 39.61904761904762]","[-1, -1]",Opponent,3
,,,,,,,
SF,67,Shot(foot),Successful,"[9.809523809523796, 42.85714285714286]","[1.2380952380952266, 38.476190476190474]",Opponent,3
,,,,,,,
SF,68,Set Piece,Successful,"[53.80952380952379, 73.71428571428572]","[34.19047619047618, 63.42857142857143]",Opponent,3
,,,,,,,
SF,68,Shot(foot),Unsuccessful,"[28.28571428571427, 54.857142857142854]","[0.4761904761904674, 21.33333333333333]",Opponent,3
,,,,,,,
SF,69,Set Piece,Successful,"[119.52380952380952, 0.3809523809523796]","[118.0, 55.04761904761905]",Opponent,3
,,,,,,,
SF,69,Shot(foot),Successful,"[118.0, 54.285714285714285]","[119.7142857142857, 40.952380952380956]",Opponent,3
,,,,,,,
SF,70,Tackle,Successful,"[76.09523809523807, 4.19047619047619]","[85.61904761904759, 9.714285714285722]",Opponent,2
SF,70,Pass,Successful,"[91.52380952380952, 16.19047619047619]","[104.85714285714286, 12.76190476190476]",Opponent,2
,,,,,,,
SF,70,Shot(foot),Unsuccessful,"[114.57142857142856, 26.85714285714286]","[119.52380952380952, 35.04761904761905]",Opponent,2
,,,,,,,
SF,71,Pass,Unsuccessful,"[32.66666666666665, 54.476190476190474]","[29.42857142857141, 38.85714285714286]",UCSD,3
,,,,,,,
SF,71,Pass,Successful,"[35.14285714285713, 40.0]","[35.14285714285713, 48.38095238095238]",Opponent,3
,,,,,,,
SF,71,Pass,Successful,"[33.23809523809522, 57.523809523809526]","[47.14285714285713, 52.57142857142857]",Opponent,3
,,,,,,,
SF,71,Pass,Successful,"[64.47619047619045, 60.38095238095238]","[78.38095238095238, 68.19047619047619]",Opponent,3
,,,,,,,
SF,71,Pass,Successful,"[86.76190476190476, 46.285714285714285]","[85.23809523809521, 26.66666666666667]",Opponent,3
,,,,,,,
SF,71,Pass,Successful,"[84.47619047619045, 23.23809523809524]","[93.8095238095238, 12.952380952380949]",Opponent,3
,,,,,,,
SF,71,Shot(foot),Unsuccessful,"[100.28571428571428, 27.80952380952381]","[118.95238095238093, 33.714285714285715]",Opponent,3
,,,,,,,
SF,72,Throw-in,Successful,"[52.28571428571427, 79.42857142857143]","[79.52380952380952, 64.57142857142857]",Opponent,3
,,,,,,,
SF,72,Pass,Successful,"[96.85714285714286, 33.523809523809526]","[103.7142857142857, 22.285714285714292]",Opponent,3
,,,,,,,
SF,72,Shot(foot),Unsuccessful,"[106.0, 22.47619047619048]","[119.52380952380952, 36.57142857142857]",Opponent,3
,,,,,,,
SF,73,Pass,Unsuccessful,"[94.76190476190476, 26.66666666666667]","[65.04761904761904, 53.333333333333336]",UCSD,4
,,,,,,,
SF,73,Pass,Successful,"[68.09523809523807, 51.23809523809524]","[82.76190476190476, 49.142857142857146]",Opponent,4
,,,,,,,
SF,73,Shot(foot),Successful,"[90.95238095238093, 52.38095238095238]","[119.7142857142857, 37.904761904761905]",Opponent,4
,,,,,,,
Cal,74,Tackle,Successful,"[94.38095238095238, 3.6190476190476204]","[-1, -1]",Opponent,21
,,,,,,,
Cal,74,Pass,Successful,"[105.61904761904762, 6.476190476190482]","[112.28571428571428, 9.714285714285722]",Opponent,21
,,,,,,,
Cal,74,Shot(foot),Unsuccessful,"[109.23809523809524, 24.0]","[118.38095238095238, 34.285714285714285]",Opponent,21
,,,,,,,
Cal,75,Pass,Unsuccessful,"[88.85714285714283, 57.142857142857146]","[92.28571428571428, 46.476190476190474]",UCSD,6
,,,,,,,
Cal,75,Pass,Successful,"[92.85714285714286, 47.80952380952381]","[109.04761904761904, 51.23809523809524]",Opponent,6
,,,,,,,
Cal,75,Shot(foot),Unsuccessful,"[108.47619047619045, 51.80952380952381]","[116.28571428571428, 44.19047619047619]",Opponent,6
,,,,,,,
Cal,76,Pass,Unsuccessful,"[94.76190476190476, 32.0]","[54.57142857142856, 18.285714285714292]",UCSD,14
,,,,,,,
Cal,76,Pass,Successful,"[79.7142857142857, 18.66666666666667]","[98.95238095238093, 8.0]",Opponent,14
,,,,,,,
Cal,76,Pass,Successful,"[101.42857142857142, 6.476190476190482]","[89.61904761904759, 17.904761904761912]",Opponent,14
,,,,,,,
Cal,76,Shot(foot),Unsuccessful,"[90.76190476190476, 25.14285714285714]","[118.38095238095238, 40.38095238095238]",Opponent,14
,,,,,,,
Cal,77,Throw-in,Successful,"[78.95238095238093, 79.61904761904762]","[91.9047619047619, 61.904761904761905]",Opponent,14
,,,,,,,
Cal,77,Shot(foot),Unsuccessful,"[104.85714285714286, 53.523809523809526]","[119.9047619047619, 33.333333333333336]",Opponent,14
,,,,,,,
Cal,78,Throw-in,Successful,"[64.09523809523807, 79.80952380952381]","[88.28571428571428, 72.0]",Opponent,14
,,,,,,,
Cal,78,Pass,Successful,"[90.19047619047618, 75.61904761904762]","[113.61904761904762, 62.476190476190474]",Opponent,14
,,,,,,,
Cal,78,Pass,Successful,"[116.28571428571428, 62.666666666666664]","[112.85714285714286, 33.904761904761905]",Opponent,14
,,,,,,,
Cal,78,Shot(foot),Unsuccessful,"[111.14285714285714, 33.523809523809526]","[119.52380952380952, 32.57142857142857]",Opponent,14
,,,,,,,
Cal,79,Tackle,Successful,"[9.238095238095227, 43.80952380952381]","[-1, -1]",Opponent,1
,,,,,,,
Cal,79,Shot(foot),Successful,"[3.5238095238095113, 42.85714285714286]","[1.2380952380952266, 40.0]",Opponent,1
,,,,,,,
Cal,80,Throw-in,Unsuccessful,"[10.380952380952372, 0.3809523809523796]","[4.666666666666657, 14.285714285714292]",Opponent,1
,,,,,,,
Cal,80,Tackle,Successful,"[3.5238095238095113, 13.523809523809533]","[13.809523809523796, 13.142857142857139]",UCSD,1
,,,,,,,
Cal,80,Pass,Successful,"[15.333333333333321, 15.42857142857143]","[24.09523809523808, 7.047619047619051]",Opponent,1
,,,,,,,
Cal,80,Pass,Successful,"[25.047619047619037, 12.38095238095238]","[13.428571428571416, 43.04761904761905]",Opponent,1
,,,,,,,
Cal,80,Shot(foot),Unsuccessful,"[13.428571428571416, 43.80952380952381]","[3.904761904761891, 38.095238095238095]",Opponent,1
,,,,,,,
Cal,81,Pass,Unsuccessful,"[18.190476190476176, 6.666666666666671]","[33.61904761904761, 18.85714285714286]",UCSD,17
,,,,,,,
Cal,81,Pass,Successful,"[32.09523809523808, 11.23809523809524]","[16.285714285714278, 19.80952380952381]",Opponent,17
,,,,,,,
Cal,81,Shot(foot),Unsuccessful,"[10.380952380952372, 22.47619047619048]","[1.999999999999993, 39.42857142857143]",Opponent,17
,,,,,,,
Cal,82,Set Piece,Successful,"[0.6666666666666572, 79.61904761904762]","[6.952380952380942, 33.904761904761905]",Opponent,17
,,,,,,,
Cal,82,Shot(head),Unsuccessful,"[7.3333333333333215, 35.04761904761905]","[1.4285714285714164, 36.952380952380956]",Opponent,17
,,,,,,,
Cal,83,Pass,Unsuccessful,"[24.476190476190467, 22.66666666666667]","[41.23809523809522, 35.23809523809524]",UCSD,6
,,,,,,,
Cal,83,Pass,Successful,"[29.809523809523803, 37.333333333333336]","[17.047619047619037, 26.095238095238102]",Opponent,6
,,,,,,,
Cal,83,Shot(foot),Unsuccessful,"[9.999999999999986, 30.47619047619048]","[1.0476190476190368, 38.85714285714286]",Opponent,6
,,,,,,,
Cal,84,Pass,Unsuccessful,"[15.904761904761891, 44.57142857142857]","[36.85714285714284, 28.19047619047619]",UCSD,14
,,,,,,,
Cal,84,Pass,Successful,"[37.04761904761903, 26.85714285714286]","[20.666666666666657, 19.61904761904762]",Opponent,14
,,,,,,,
Cal,84,Pass,Successful,"[17.999999999999986, 16.0]","[7.904761904761891, 38.095238095238095]",Opponent,14
,,,,,,,
Cal,84,Shot(head),Unsuccessful,"[7.904761904761891, 38.66666666666667]","[1.0476190476190368, 39.61904761904762]",Opponent,14
,,,,,,,
Cal,85,Tackle,Successful,"[31.7142857142857, 40.38095238095238]","[-1, -1]",Opponent,7
,,,,,,,
Cal,85,Pass,Successful,"[35.33333333333332, 34.476190476190474]","[20.857142857142847, 42.285714285714285]",Opponent,7
,,,,,,,
Cal,85,Shot(foot),Unsuccessful,"[22.380952380952372, 32.19047619047619]","[15.714285714285701, 32.0]",Opponent,7
,,,,,,,
Cal,86,Tackle,Successful,"[38.57142857142856, 61.714285714285715]","[-1, -1]",Opponent,7
,,,,,,,
Cal,86,Pass,Successful,"[35.7142857142857, 65.9047619047619]","[9.047619047619037, 21.33333333333333]",Opponent,7
,,,,,,,
Cal,86,Pass,Successful,"[9.238095238095227, 21.14285714285714]","[13.238095238095227, 29.904761904761912]",Opponent,7
,,,,,,,
Cal,86,Shot(foot),Unsuccessful,"[12.666666666666657, 30.095238095238102]","[7.142857142857132, 32.57142857142857]",Opponent,7
,,,,,,,
Cal,87,Set Piece,Successful,"[74.95238095238093, 75.23809523809524]","[83.9047619047619, 69.14285714285714]",Opponent,7
,,,,,,,
Cal,87,Pass,Successful,"[85.61904761904759, 65.71428571428572]","[96.66666666666666, 58.666666666666664]",Opponent,7
,,,,,,,
Cal,87,Pass,Successful,"[86.38095238095238, 40.0]","[78.76190476190476, 23.42857142857143]",Opponent,7
,,,,,,,
Cal,87,Pass,Successful,"[69.99999999999997, 17.33333333333333]","[18.952380952380942, 23.23809523809524]",Opponent,7
,,,,,,,
Cal,87,Shot(foot),Successful,"[10.190476190476183, 28.57142857142857]","[1.4285714285714164, 43.23809523809524]",Opponent,7
Irvine,88.0,Set Piece,Unsuccessful,"[66.0, 40.57142857142857]","[109.04761904761904, 41.523809523809526]",Opponent,Enter a player
Irvine,88.0,Tackle,Successful,"[109.61904761904762, 42.285714285714285]","[93.42857142857142, 36.19047619047619]",UCSD,Enter a player
Irvine,88.0,Pass,Successful,"[92.66666666666666, 33.142857142857146]","[93.42857142857142, 24.38095238095238]",Opponent,Enter a player
Irvine,88.0,Pass,Successful,"[90.38095238095238, 21.33333333333333]","[109.04761904761904, 33.523809523809526]",Opponent,Enter a player
Irvine,88.0,Shot(foot),Unsuccessful,"[110.76190476190476, 34.85714285714286]","[119.7142857142857, 35.61904761904762]",Opponent,Enter a player
Pacific,89.0,Set Piece,Successful,"[78.76190476190476, 31.23809523809524]","[41.99999999999999, 32.0]",Opponent,Enter a player
Pacific,89.0,Pass,Successful,"[42.38095238095237, 17.14285714285714]","[27.52380952380951, 4.571428571428569]",Opponent,Enter a player
Pacific,89.0,Pass,Successful,"[29.619047619047613, 4.952380952380949]","[17.619047619047606, 9.714285714285722]",Opponent,Enter a player
Pacific,89.0,Pass,Unsuccessful,"[2.3809523809523725, 13.904761904761912]","[4.666666666666657, 34.66666666666667]",Opponent,Enter a player
Pacific,89.0,Tackle,Successful,"[4.857142857142847, 35.80952380952381]","[32.09523809523808, 24.57142857142857]",UCSD,Enter a player
Pacific,89.0,Pass,Successful,"[34.95238095238094, 23.61904761904762]","[25.809523809523796, 29.523809523809533]",Opponent,Enter a player
Pacific,89.0,Pass,Successful,"[25.047619047619037, 31.80952380952381]","[19.90476190476189, 24.95238095238095]",Opponent,Enter a player
Pacific,89.0,Pass,Successful,"[19.90476190476189, 24.95238095238095]","[25.047619047619037, 30.47619047619048]",Opponent,Enter a player
Pacific,89.0,Shot(foot),Unsuccessful,"[26.380952380952372, 29.714285714285722]","[1.2380952380952266, 39.23809523809524]",Opponent,Enter a player
Pacific,90.0,Set Piece,Successful,"[119.9047619047619, 79.23809523809524]","[116.66666666666666, 32.952380952380956]",Opponent,Enter a player
Pacific,90.0,Shot(head),Unsuccessful,"[115.9047619047619, 31.42857142857143]","[119.33333333333331, 36.57142857142857]",Opponent,Enter a player
Pacific,91.0,Tackle,Successful,"[48.28571428571427, 52.19047619047619]","[-1, -1]",Opponent,3
Pacific,91.0,Pass,Successful,"[65.04761904761904, 22.47619047619048]","[96.09523809523807, 42.85714285714286]",Opponent,3
Pacific,91.0,Shot(foot),Successful,"[99.33333333333331, 39.80952380952381]","[117.8095238095238, 40.38095238095238]",Opponent,3
UCSB,92.0,Pass,Successful,"[9.238095238095227, 42.476190476190474]","[20.09523809523808, 59.42857142857143]",Opponent,3
UCSB,92.0,Pass,Successful,"[28.28571428571427, 56.0]","[52.09523809523808, 69.33333333333333]",Opponent,3
UCSB,92.0,Pass,Successful,"[47.90476190476189, 67.04761904761905]","[36.47619047619046, 59.23809523809524]",Opponent,3
UCSB,92.0,Pass,Successful,"[35.14285714285713, 61.333333333333336]","[40.47619047619046, 76.57142857142857]",Opponent,3
UCSB,92.0,Pass,Successful,"[37.23809523809522, 75.04761904761905]","[28.85714285714284, 67.04761904761905]",Opponent,3
UCSB,92.0,Pass,Successful,"[24.666666666666657, 67.23809523809524]","[70.38095238095238, 71.61904761904762]",Opponent,3
UCSB,92.0,Pass,Successful,"[69.42857142857142, 71.42857142857143]","[85.8095238095238, 71.61904761904762]",Opponent,3
UCSB,92.0,Pass,Successful,"[116.28571428571428, 71.42857142857143]","[112.66666666666666, 39.42857142857143]",Opponent,3
UCSB,92.0,Shot(head),Unsuccessful,"[113.61904761904762, 39.61904761904762]","[119.33333333333331, 39.23809523809524]",Opponent,3
UCSB,93.0,Tackle,Successful,"[90.76190476190476, 7.61904761904762]","[-1, -1]",Opponent,7
UCSB,93.0,Shot(foot),Unsuccessful,"[95.14285714285714, 20.95238095238095]","[118.19047619047618, 39.23809523809524]",Opponent,7
UCSB,94.0,Tackle,Successful,"[36.09523809523808, 54.666666666666664]","[-1, -1]",Opponent,10
UCSB,94.0,Pass,Successful,"[26.190476190476176, 60.38095238095238]","[26.761904761904752, 50.095238095238095]",Opponent,10
UCSB,94.0,Pass,Successful,"[28.47619047619046, 47.04761904761905]","[88.66666666666666, 57.714285714285715]",Opponent,10
UCSB,94.0,Shot(foot),Unsuccessful,"[98.38095238095238, 52.0]","[118.0, 26.66666666666667]",Opponent,10
UCSB,95.0,Pass,Unsuccessful,"[62.38095238095237, 60.38095238095238]","[81.42857142857142, 42.666666666666664]",UCSD,17
UCSB,95.0,Shot(foot),Successful,"[106.0, 44.57142857142857]","[118.57142857142856, 39.61904761904762]",Opponent,17
UCSB,96.0,Pass,Unsuccessful,"[50.57142857142856, 32.38095238095238]","[67.52380952380952, 39.61904761904762]",UCSD,8
UCSB,96.0,Pass,Successful,"[65.8095238095238, 43.61904761904762]","[79.9047619047619, 35.23809523809524]",Opponent,8
UCSB,96.0,Pass,Successful,"[75.7142857142857, 30.285714285714292]","[93.23809523809524, 31.80952380952381]",Opponent,8
UCSB,96.0,Pass,Successful,"[86.38095238095238, 26.85714285714286]","[87.7142857142857, 45.904761904761905]",Opponent,8
UCSB,96.0,Pass,Successful,"[87.14285714285714, 49.523809523809526]","[85.61904761904759, 32.952380952380956]",Opponent,8
UCSB,96.0,Pass,Successful,"[36.66666666666665, 30.47619047619048]","[33.61904761904761, 42.85714285714286]",Opponent,8
UCSB,96.0,Shot(foot),Unsuccessful,"[36.47619047619046, 50.85714285714286]","[2.1904761904761827, 38.66666666666667]",Opponent,8
UCSB,97.0,Pass,Unsuccessful,"[39.7142857142857, 22.47619047619048]","[54.19047619047618, 42.666666666666664]",UCSD,3
UCSB,97.0,Pass,Successful,"[44.28571428571427, 37.142857142857146]","[24.09523809523808, 49.714285714285715]",Opponent,3
UCSB,97.0,Shot(foot),Unsuccessful,"[24.666666666666657, 46.285714285714285]","[0.0952380952380878, 32.38095238095238]",Opponent,3
UCSB,98.0,Pass,Unsuccessful,"[51.90476190476189, 11.61904761904762]","[68.28571428571428, 8.0]",UCSD,3
UCSB,98.0,Pass,Successful,"[74.95238095238093, 7.428571428571431]","[85.61904761904759, 24.95238095238095]",Opponent,3
UCSB,98.0,Pass,Successful,"[64.85714285714283, 13.904761904761912]","[61.42857142857141, 5.142857142857153]",Opponent,3
UCSB,98.0,Pass,Successful,"[56.66666666666665, 8.0]","[43.52380952380951, 17.14285714285714]",Opponent,3
UCSB,98.0,Pass,Successful,"[51.33333333333332, 20.76190476190476]","[65.23809523809521, 29.523809523809533]",Opponent,3
UCSB,98.0,Pass,Successful,"[65.42857142857142, 27.04761904761905]","[66.95238095238093, 53.333333333333336]",Opponent,3
UCSB,98.0,Pass,Successful,"[44.85714285714284, 53.333333333333336]","[30.571428571428562, 75.23809523809524]",Opponent,3
UCSB,98.0,Pass,Successful,"[33.99999999999999, 75.04761904761905]","[34.95238095238094, 62.857142857142854]",Opponent,3
UCSB,98.0,Pass,Successful,"[35.7142857142857, 70.66666666666666]","[49.23809523809522, 67.80952380952381]",Opponent,3
UCSB,98.0,Pass,Successful,"[51.52380952380951, 70.85714285714286]","[36.09523809523808, 59.23809523809524]",Opponent,3
UCSB,98.0,Pass,Successful,"[34.38095238095237, 60.0]","[18.380952380952372, 72.57142857142857]",Opponent,3
UCSB,98.0,Pass,Successful,"[18.380952380952372, 74.28571428571428]","[30.571428571428562, 67.61904761904762]",Opponent,3
UCSB,98.0,Pass,Successful,"[29.23809523809522, 68.57142857142857]","[33.23809523809522, 50.666666666666664]",Opponent,3
UCSB,98.0,Shot(foot),Unsuccessful,"[31.7142857142857, 56.19047619047619]","[1.999999999999993, 37.142857142857146]",Opponent,3
UCSB,99.0,Tackle,Successful,"[30.571428571428562, 14.095238095238102]","[-1, -1]",Opponent,3
UCSB,99.0,Pass,Successful,"[30.380952380952372, 12.19047619047619]","[37.42857142857141, 20.19047619047619]",Opponent,3
